fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,columnas_con_problemas,en_cuarentena,temperatura_c_preparada,tratamiento_temperatura,tipo_duplicado,decision_duplicado,fila_canonica,justificacion_duplicado,camion_id_preparado,en_cuarentena_inicial,columnas_problema_iniciales,motivos_finales,en_cuarentena_final,tratamientos_aplicados,version_tratamiento
11889,2026-08-30 10:24:00,VIA-00496,ORD-2026-02426,CAM-15,PROD-014,16.74,C,49.1,0,0,,False,16.74,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11890,2026-08-30 10:54:00,VIA-00496,ORD-2026-02426,CAM-15,PROD-014,20.28,C,50.4,0,0,,False,20.28,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11891,2026-08-30 11:24:00,VIA-00496,ORD-2026-02426,CAM-15,PROD-014,20.35,C,43.6,0,0,,False,20.35,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11892,2026-08-30 11:54:00,VIA-00496,ORD-2026-02426,CAM-15,PROD-014,18.78,C,54.2,0,0,,False,18.78,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11893,2026-08-30 12:24:00,VIA-00496,ORD-2026-02426,CAM-15,PROD-014,20.33,C,55.8,0,0,,False,20.33,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11894,2026-08-30 12:54:00,VIA-00496,ORD-2026-02426,CAM-15,PROD-014,20.73,C,56.7,0,0,,False,20.73,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11895,2026-08-30 13:24:00,VIA-00496,ORD-2026-02426,CAM-15,PROD-014,22.5,C,49.8,0,0,,False,22.5,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11896,2026-08-30 13:54:00,VIA-00496,ORD-2026-02426,CAM-15,PROD-014,19.22,C,39.9,0,0,,False,19.22,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11897,2026-08-30 14:24:00,VIA-00496,ORD-2026-02426,CAM-15,PROD-014,19.02,C,44.4,0,0,,False,19.02,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11898,2026-08-30 14:54:00,VIA-00496,ORD-2026-02426,CAM-15,PROD-014,20.49,C,50.7,0,0,,False,20.49,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11899,2026-08-30 15:24:00,VIA-00496,ORD-2026-02426,CAM-15,PROD-014,15.7,C,48.4,0,0,,False,15.7,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11900,2026-08-30 15:54:00,VIA-00496,ORD-2026-02426,CAM-15,PROD-014,22.71,C,63.2,0,0,,False,22.71,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11901,2026-08-30 16:24:00,VIA-00496,ORD-2026-02426,CAM-15,PROD-014,22.0,C,43.4,0,0,,False,22.0,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11902,2026-08-30 16:54:00,VIA-00496,ORD-2026-02426,CAM-15,PROD-014,19.97,C,48.3,0,0,,False,19.97,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11903,2026-08-30 17:24:00,VIA-00496,ORD-2026-02426,CAM-15,PROD-014,20.82,C,62.4,0,0,,False,20.82,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11904,2026-08-30 17:54:00,VIA-00496,ORD-2026-02426,CAM-15,PROD-014,23.57,C,51.2,0,0,,False,23.57,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11905,2026-08-14 16:30:00,VIA-00497,ORD-2026-02619,CAM-23,PROD-001,-18.89,C,56.2,0,0,,False,-18.89,C_ORIGINAL,,,,,CAM-23,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11906,2026-08-14 17:00:00,VIA-00497,ORD-2026-02619,CAM-23,PROD-001,-18.08,C,72.0,0,0,,False,-18.08,C_ORIGINAL,,,,,CAM-23,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11907,2026-08-14 17:30:00,VIA-00497,ORD-2026-02619,CAM-23,PROD-001,-18.69,C,64.0,0,0,,False,-18.69,C_ORIGINAL,,,,,CAM-23,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11908,2026-08-14 18:00:00,VIA-00497,ORD-2026-02619,CAM-23,PROD-001,-17.54,C,68.0,0,0,,False,-17.54,C_ORIGINAL,,,,,CAM-23,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11909,2026-08-14 18:30:00,VIA-00497,ORD-2026-02619,CAM-23,PROD-001,-17.97,C,70.3,0,0,,False,-17.97,C_ORIGINAL,,,,,CAM-23,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11910,2026-08-14 19:00:00,VIA-00497,ORD-2026-02619,CAM-23,PROD-001,-18.86,C,81.0,0,0,,False,-18.86,C_ORIGINAL,,,,,CAM-23,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11911,2026-08-14 19:30:00,VIA-00497,ORD-2026-02619,CAM-23,PROD-001,-17.46,C,58.8,0,0,,False,-17.46,C_ORIGINAL,,,,,CAM-23,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11912,2026-08-14 20:00:00,VIA-00497,ORD-2026-02619,CAM-23,PROD-001,-18.18,C,58.2,0,0,,False,-18.18,C_ORIGINAL,,,,,CAM-23,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11913,2026-08-14 20:30:00,VIA-00497,ORD-2026-02619,CAM-23,PROD-001,-18.09,C,70.9,0,1,,False,-18.09,C_ORIGINAL,,,,,CAM-23,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11914,2026-08-14 21:00:00,VIA-00497,ORD-2026-02619,CAM-23,PROD-001,-18.06,C,64.6,0,1,,False,-18.06,C_ORIGINAL,,,,,CAM-23,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11915,2026-08-14 21:30:00,VIA-00497,ORD-2026-02619,CAM-23,PROD-001,-9.65,C,70.7,1,1,,False,-9.65,C_ORIGINAL,,,,,CAM-23,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11916,2026-08-14 22:00:00,VIA-00497,ORD-2026-02619,CAM-23,PROD-001,-8.21,C,69.8,1,1,,False,-8.21,C_ORIGINAL,,,,,CAM-23,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11917,2026-08-14 22:30:00,VIA-00497,ORD-2026-02619,CAM-23,PROD-001,-10.57,C,64.3,1,1,,False,-10.57,C_ORIGINAL,,,,,CAM-23,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11918,2026-08-14 23:00:00,VIA-00497,ORD-2026-02619,CAM-23,PROD-001,-9.97,C,63.3,1,1,,False,-9.97,C_ORIGINAL,,,,,CAM-23,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11919,2026-08-14 23:30:00,VIA-00497,ORD-2026-02619,CAM-23,PROD-001,-10.46,C,69.5,1,0,,False,-10.46,C_ORIGINAL,,,,,CAM-23,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11920,2026-08-15 00:00:00,VIA-00497,ORD-2026-02619,CAM-23,PROD-001,-17.63,C,79.9,0,0,,False,-17.63,C_ORIGINAL,,,,,CAM-23,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11921,2026-08-15 00:30:00,VIA-00497,ORD-2026-02619,CAM-23,PROD-001,-18.54,C,52.7,0,0,,False,-18.54,C_ORIGINAL,,,,,CAM-23,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11922,2026-08-15 01:00:00,VIA-00497,ORD-2026-02619,CAM-23,PROD-001,-17.43,C,55.2,0,0,,False,-17.43,C_ORIGINAL,,,,,CAM-23,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11923,2026-08-15 01:30:00,VIA-00497,ORD-2026-02619,CAM-23,PROD-001,-19.63,C,71.0,0,0,,False,-19.63,C_ORIGINAL,,,,,CAM-23,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11924,2026-08-15 02:00:00,VIA-00497,ORD-2026-02619,CAM-23,PROD-001,-17.31,C,66.9,0,0,,False,-17.31,C_ORIGINAL,,,,,CAM-23,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11925,2026-08-15 02:30:00,VIA-00497,ORD-2026-02619,CAM-23,PROD-001,-17.69,C,77.5,0,0,,False,-17.69,C_ORIGINAL,,,,,CAM-23,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11926,2026-08-15 03:00:00,VIA-00497,ORD-2026-02619,CAM-23,PROD-001,,C,55.2,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-23,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v2
11927,2026-08-15 03:30:00,VIA-00497,ORD-2026-02619,CAM-23,PROD-001,-17.4,C,72.5,0,0,,False,-17.4,C_ORIGINAL,,,,,CAM-23,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11928,2026-08-15 04:00:00,VIA-00497,ORD-2026-02619,CAM-23,PROD-001,-17.05,C,65.3,0,0,,False,-17.05,C_ORIGINAL,,,,,CAM-23,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11929,2026-08-19 00:18:00,VIA-00498,ORD-2026-00786,CAM-02,PROD-053,20.85,C,38.8,0,0,,False,20.85,C_ORIGINAL,,,,,CAM-02,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11930,2026-08-19 00:48:00,VIA-00498,ORD-2026-00786,CAM-02,PROD-053,22.3,C,51.5,0,0,,False,22.3,C_ORIGINAL,,,,,CAM-02,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11931,2026-08-19 01:18:00,VIA-00498,ORD-2026-00786,CAM-02,PROD-053,18.71,C,43.1,0,0,,False,18.71,C_ORIGINAL,,,,,CAM-02,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11932,2026-08-19 01:48:00,VIA-00498,ORD-2026-00786,CAM-02,PROD-053,18.72,C,46.8,0,0,,False,18.72,C_ORIGINAL,,,,,CAM-02,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11933,2026-08-19 02:18:00,VIA-00498,ORD-2026-00786,CAM-02,PROD-053,20.66,C,52.7,0,0,,False,20.66,C_ORIGINAL,,,,,CAM-02,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11934,2026-08-19 02:48:00,VIA-00498,ORD-2026-00786,CAM-02,PROD-053,20.79,C,46.9,0,0,,False,20.79,C_ORIGINAL,,,,,CAM-02,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11935,2026-08-19 03:18:00,VIA-00498,ORD-2026-00786,CAM-02,PROD-053,17.35,C,48.1,0,0,,False,17.35,C_ORIGINAL,,,,,CAM-02,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11936,2026-08-19 03:48:00,VIA-00498,ORD-2026-00786,CAM-02,PROD-053,19.0,C,46.0,0,0,,False,19.0,C_ORIGINAL,,,,,CAM-02,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11937,2026-08-19 04:18:00,VIA-00498,ORD-2026-00786,CAM-02,PROD-053,20.53,C,32.9,0,0,,False,20.53,C_ORIGINAL,,,,,CAM-02,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11938,2026-08-19 04:48:00,VIA-00498,ORD-2026-00786,CAM-02,PROD-053,23.2,C,44.5,0,0,,False,23.2,C_ORIGINAL,,,,,CAM-02,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11939,2026-08-19 05:18:00,VIA-00498,ORD-2026-00786,CAM-02,PROD-053,20.06,C,59.5,0,0,,False,20.06,C_ORIGINAL,,,,,CAM-02,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11940,2026-08-19 05:48:00,VIA-00498,ORD-2026-00786,CAM-02,PROD-053,20.23,C,59.2,0,0,,False,20.23,C_ORIGINAL,,,,,CAM-02,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11941,2026-08-19 06:18:00,VIA-00498,ORD-2026-00786,CAM-02,PROD-053,21.77,C,62.6,0,0,,False,21.77,C_ORIGINAL,,,,,CAM-02,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11942,2026-08-19 06:48:00,VIA-00498,ORD-2026-00786,CAM-02,PROD-053,24.98,C,55.3,0,0,,False,24.98,C_ORIGINAL,,,,,CAM-02,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11943,2026-08-19 07:18:00,VIA-00498,ORD-2026-00786,CAM-02,PROD-053,23.96,C,42.5,0,1,,False,23.96,C_ORIGINAL,,,,,CAM-02,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11944,2026-08-19 07:48:00,VIA-00498,ORD-2026-00786,CAM-02,PROD-053,22.31,C,43.7,0,1,,False,22.31,C_ORIGINAL,,,,,CAM-02,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11945,2026-08-19 08:18:00,VIA-00498,ORD-2026-00786,CAM-02,PROD-053,28.97,C,48.3,1,1,,False,28.97,C_ORIGINAL,,,,,CAM-02,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11946,2026-08-19 08:48:00,VIA-00498,ORD-2026-00786,CAM-02,PROD-053,28.32,C,52.2,1,1,,False,28.32,C_ORIGINAL,,,,,CAM-02,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11947,2026-08-19 09:18:00,VIA-00498,ORD-2026-00786,CAM-02,PROD-053,26.18,C,46.8,1,0,,False,26.18,C_ORIGINAL,,,,,CAM-02,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11948,2026-08-19 09:48:00,VIA-00498,ORD-2026-00786,CAM-02,PROD-053,22.45,C,47.7,0,0,,False,22.45,C_ORIGINAL,,,,,CAM-02,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11949,2026-08-19 10:18:00,VIA-00498,ORD-2026-00786,CAM-02,PROD-053,20.13,C,46.9,0,0,,False,20.13,C_ORIGINAL,,,,,CAM-02,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11950,2026-08-19 10:48:00,VIA-00498,ORD-2026-00786,CAM-02,PROD-053,20.43,C,44.6,0,0,,False,20.43,C_ORIGINAL,,,,,CAM-02,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11951,2026-08-19 11:18:00,VIA-00498,ORD-2026-00786,CAM-02,PROD-053,21.71,C,57.6,0,0,,False,21.71,C_ORIGINAL,,,,,CAM-02,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11952,2026-08-19 11:48:00,VIA-00498,ORD-2026-00786,CAM-02,PROD-053,22.68,C,51.7,0,0,,False,22.68,C_ORIGINAL,,,,,CAM-02,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11953,2026-08-18 12:10:00,VIA-00499,ORD-2026-05968,CAM-26,PROD-004,19.57,C,63.6,0,0,,False,19.57,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11954,2026-08-18 12:40:00,VIA-00499,ORD-2026-05968,CAM-26,PROD-004,19.31,C,47.2,0,0,,False,19.31,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11955,2026-08-18 13:10:00,VIA-00499,ORD-2026-05968,CAM-26,PROD-004,19.57,C,44.2,0,0,,False,19.57,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11956,2026-08-18 13:40:00,VIA-00499,ORD-2026-05968,CAM-26,PROD-004,19.79,C,47.4,0,0,,False,19.79,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11957,2026-08-18 14:10:00,VIA-00499,ORD-2026-05968,CAM-26,PROD-004,21.27,C,56.1,0,0,,False,21.27,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11958,2026-08-18 14:40:00,VIA-00499,ORD-2026-05968,CAM-26,PROD-004,19.09,C,47.7,0,0,,False,19.09,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11959,2026-08-18 15:10:00,VIA-00499,ORD-2026-05968,CAM-26,PROD-004,18.1,C,40.3,0,0,,False,18.1,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11960,2026-08-18 15:40:00,VIA-00499,ORD-2026-05968,CAM-26,PROD-004,22.39,C,51.2,0,0,,False,22.39,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11961,2026-08-18 16:10:00,VIA-00499,ORD-2026-05968,CAM-26,PROD-004,21.49,C,41.5,0,0,,False,21.49,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11962,2026-08-18 16:40:00,VIA-00499,ORD-2026-05968,CAM-26,PROD-004,22.8,C,47.0,0,0,,False,22.8,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11963,2026-08-18 17:10:00,VIA-00499,ORD-2026-05968,CAM-26,PROD-004,22.04,C,61.5,0,0,,False,22.04,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11964,2026-08-18 17:40:00,VIA-00499,ORD-2026-05968,CAM-26,PROD-004,20.01,C,48.9,0,0,,False,20.01,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11965,2026-08-18 18:10:00,VIA-00499,ORD-2026-05968,CAM-26,PROD-004,17.93,C,43.1,0,0,,False,17.93,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11966,2026-08-18 18:40:00,VIA-00499,ORD-2026-05968,CAM-26,PROD-004,19.46,C,56.2,0,0,,False,19.46,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11967,2026-08-18 19:10:00,VIA-00499,ORD-2026-05968,CAM-26,PROD-004,18.98,C,54.7,0,0,,False,18.98,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11968,2026-08-18 19:40:00,VIA-00499,ORD-2026-05968,CAM-26,PROD-004,21.0,C,41.8,0,0,,False,21.0,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11969,2026-08-18 20:10:00,VIA-00499,ORD-2026-05968,CAM-26,PROD-004,20.8,C,53.6,0,0,,False,20.8,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11970,2026-08-18 20:40:00,VIA-00499,ORD-2026-05968,CAM-26,PROD-004,22.96,C,52.8,0,0,,False,22.96,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11971,2026-08-18 21:10:00,VIA-00499,ORD-2026-05968,CAM-26,PROD-004,18.97,C,49.5,0,0,,False,18.97,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11972,2026-08-18 21:40:00,VIA-00499,ORD-2026-05968,CAM-26,PROD-004,17.08,C,59.4,0,0,,False,17.08,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11973,2026-08-18 22:10:00,VIA-00499,ORD-2026-05968,CAM-26,PROD-004,22.21,C,43.5,0,0,,False,22.21,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11974,2026-08-18 22:40:00,VIA-00499,ORD-2026-05968,CAM-26,PROD-004,23.66,C,36.7,0,0,,False,23.66,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11975,2026-08-18 23:10:00,VIA-00499,ORD-2026-05968,CAM-26,PROD-004,22.48,C,43.5,0,0,,False,22.48,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11976,2026-08-18 23:40:00,VIA-00499,ORD-2026-05968,CAM-26,PROD-004,18.42,C,45.9,0,0,,False,18.42,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11977,2026-08-15 15:39:00,VIA-00500,ORD-2026-02259,CAM-14,PROD-017,5.13,C,76.4,0,0,,False,5.13,C_ORIGINAL,,,,,CAM-14,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11978,2026-08-15 16:09:00,VIA-00500,ORD-2026-02259,CAM-14,PROD-017,3.23,C,77.4,0,0,,False,3.23,C_ORIGINAL,,,,,CAM-14,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11979,2026-08-15 16:39:00,VIA-00500,ORD-2026-02259,CAM-14,PROD-017,4.5,C,89.0,0,0,,False,4.5,C_ORIGINAL,,,,,CAM-14,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11980,2026-08-15 17:09:00,VIA-00500,ORD-2026-02259,CAM-14,PROD-017,2.29,C,73.1,0,0,,False,2.29,C_ORIGINAL,,,,,CAM-14,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11981,2026-08-15 17:39:00,VIA-00500,ORD-2026-02259,CAM-14,PROD-017,2.83,C,85.0,0,0,,False,2.83,C_ORIGINAL,,,,,CAM-14,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11982,2026-08-15 18:09:00,VIA-00500,ORD-2026-02259,CAM-14,PROD-017,4.0,C,74.1,0,0,,False,4.0,C_ORIGINAL,,,,,CAM-14,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11983,2026-08-15 18:39:00,VIA-00500,ORD-2026-02259,CAM-14,PROD-017,2.61,C,86.6,0,0,,False,2.61,C_ORIGINAL,,,,,CAM-14,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11984,2026-08-15 19:09:00,VIA-00500,ORD-2026-02259,CAM-14,PROD-017,4.5,C,82.2,0,0,,False,4.5,C_ORIGINAL,,,,,CAM-14,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11985,2026-08-15 19:39:00,VIA-00500,ORD-2026-02259,CAM-14,PROD-017,4.21,C,76.9,0,0,,False,4.21,C_ORIGINAL,,,,,CAM-14,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11986,2026-08-15 20:09:00,VIA-00500,ORD-2026-02259,CAM-14,PROD-017,4.17,C,78.2,0,0,,False,4.17,C_ORIGINAL,,,,,CAM-14,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11987,2026-08-15 20:39:00,VIA-00500,ORD-2026-02259,CAM-14,PROD-017,5.54,C,83.6,0,0,,False,5.54,C_ORIGINAL,,,,,CAM-14,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11988,2026-08-15 21:09:00,VIA-00500,ORD-2026-02259,CAM-14,PROD-017,39.34,F,76.1,0,0,,False,4.077778,F_A_C,,,,,CAM-14,False,,,False,F_A_C,GIAD-M3-S4-IOT-tratamiento-v2
11989,2026-08-15 21:39:00,VIA-00500,ORD-2026-02259,CAM-14,PROD-017,3.38,C,89.4,0,0,,False,3.38,C_ORIGINAL,,,,,CAM-14,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11990,2026-08-15 22:09:00,VIA-00500,ORD-2026-02259,CAM-14,PROD-017,3.9,C,86.3,0,0,,False,3.9,C_ORIGINAL,,,,,CAM-14,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11991,2026-08-15 22:39:00,VIA-00500,ORD-2026-02259,CAM-14,PROD-017,3.7,C,82.0,0,0,,False,3.7,C_ORIGINAL,,,,,CAM-14,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11992,2026-08-15 23:09:00,VIA-00500,ORD-2026-02259,CAM-14,PROD-017,4.25,C,66.0,0,1,,False,4.25,C_ORIGINAL,,,,,CAM-14,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11993,2026-08-15 23:39:00,VIA-00500,ORD-2026-02259,CAM-14,PROD-017,4.45,C,76.7,0,1,,False,4.45,C_ORIGINAL,,,,,CAM-14,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11994,2026-08-16 00:09:00,VIA-00500,ORD-2026-02259,CAM-14,PROD-017,6.68,C,75.0,1,0,,False,6.68,C_ORIGINAL,,,,,CAM-14,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11995,2026-08-16 00:39:00,VIA-00500,ORD-2026-02259,CAM-14,PROD-017,2.21,C,73.9,0,0,,False,2.21,C_ORIGINAL,,,,,CAM-14,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11996,2026-08-16 01:09:00,VIA-00500,ORD-2026-02259,CAM-14,PROD-017,2.04,C,79.5,0,0,,False,2.04,C_ORIGINAL,,,,,CAM-14,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11997,2026-08-16 01:39:00,VIA-00500,ORD-2026-02259,CAM-14,PROD-017,4.31,C,70.4,0,0,,False,4.31,C_ORIGINAL,,,,,CAM-14,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11998,2026-08-16 02:09:00,VIA-00500,ORD-2026-02259,CAM-14,PROD-017,3.86,C,73.0,0,0,,False,3.86,C_ORIGINAL,,,,,CAM-14,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
11999,2026-08-16 02:39:00,VIA-00500,ORD-2026-02259,CAM-14,PROD-017,3.53,C,84.0,0,0,,False,3.53,C_ORIGINAL,,,,,CAM-14,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
12000,2026-08-16 03:09:00,VIA-00500,ORD-2026-02259,CAM-14,PROD-017,2.92,C,76.8,0,0,,False,2.92,C_ORIGINAL,,,,,CAM-14,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
12001,2026-08-23 18:02:00,VIA-00501,ORD-2026-02139,CAM-20,PROD-052,-16.41,C,65.6,0,1,,False,-16.41,C_ORIGINAL,,,,,CAM-20,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
12002,2026-08-23 18:32:00,VIA-00501,ORD-2026-02139,CAM-20,PROD-052,-17.43,C,66.8,0,1,,False,-17.43,C_ORIGINAL,,,,,CAM-20,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
12003,2026-08-23 19:02:00,VIA-00501,ORD-2026-02139,CAM-20,PROD-052,-15.8,C,74.8,1,0,,False,-15.8,C_ORIGINAL,,,,,CAM-20,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
12004,2026-08-23 19:32:00,VIA-00501,ORD-2026-02139,CAM-20,PROD-052,-18.27,C,81.9,0,0,,False,-18.27,C_ORIGINAL,,,,,CAM-20,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v2
