fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,columnas_con_problemas,en_cuarentena,temperatura_c_preparada,tratamiento_temperatura,tipo_duplicado,decision_duplicado,fila_canonica,justificacion_duplicado,camion_id_preparado,en_cuarentena_inicial,columnas_problema_iniciales,motivos_finales,en_cuarentena_final,tratamientos_aplicados,version_tratamiento
16561,2026-08-06 09:22:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,15.95,C,50.0,0,0,,False,15.95,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16562,2026-08-06 09:52:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,20.45,C,54.9,0,0,,False,20.45,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16563,2026-08-06 10:22:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,20.39,C,57.3,0,0,,False,20.39,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16564,2026-08-06 10:52:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,17.65,C,30.4,0,0,,False,17.65,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16565,2026-08-06 11:22:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,17.99,C,55.9,0,0,,False,17.99,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16566,2026-08-06 11:52:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,18.96,C,59.6,0,0,,False,18.96,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16567,2026-08-06 12:22:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,22.1,C,45.8,0,0,,False,22.1,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16568,2026-08-06 12:52:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,18.92,C,39.4,0,0,,False,18.92,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16569,2026-08-06 13:22:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,21.84,C,52.5,0,0,,False,21.84,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16570,2026-08-06 13:52:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,22.52,C,58.3,0,1,,False,22.52,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16571,2026-08-06 14:22:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,21.47,C,43.3,0,1,,False,21.47,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16572,2026-08-06 14:52:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,26.92,C,58.5,1,1,,False,26.92,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16573,2026-08-06 15:22:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,24.82,C,42.7,0,1,,False,24.82,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16574,2026-08-06 15:52:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,25.74,C,59.1,1,1,,False,25.74,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16575,2026-08-06 16:22:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,26.63,C,50.6,1,0,,False,26.63,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16576,2026-08-06 16:52:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,,C,43.5,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-15,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
16577,2026-08-06 17:22:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,20.85,C,47.0,0,0,,False,20.85,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16578,2026-08-06 17:52:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,21.14,C,57.5,0,0,,False,21.14,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16579,2026-08-06 18:22:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,18.03,C,43.1,0,0,,False,18.03,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16580,2026-08-06 18:52:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,17.52,C,37.2,0,0,,False,17.52,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16581,2026-08-06 19:22:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,16.73,C,49.9,0,0,,False,16.73,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16582,2026-08-06 19:52:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,19.13,C,56.1,0,0,,False,19.13,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16583,2026-08-06 20:22:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,19.62,C,60.4,0,0,,False,19.62,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16584,2026-08-06 20:52:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,23.57,C,46.1,0,0,,False,23.57,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16585,2026-08-24 23:12:00,VIA-00692,ORD-2026-06247,CAM-19,PROD-025,-17.35,C,68.4,0,0,,False,-17.35,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16586,2026-08-24 23:42:00,VIA-00692,ORD-2026-06247,CAM-19,PROD-025,-18.32,C,68.6,0,0,,False,-18.32,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16587,2026-08-25 00:12:00,VIA-00692,ORD-2026-06247,CAM-19,PROD-025,-18.74,C,65.0,0,0,,False,-18.74,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16588,2026-08-25 00:42:00,VIA-00692,ORD-2026-06247,CAM-19,PROD-025,-17.01,C,70.2,0,0,,False,-17.01,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16589,2026-08-25 01:12:00,VIA-00692,ORD-2026-06247,CAM-19,PROD-025,-16.78,C,76.5,0,0,,False,-16.78,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16590,2026-08-25 01:42:00,VIA-00692,ORD-2026-06247,CAM-19,PROD-025,-18.54,C,77.5,0,0,,False,-18.54,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16591,2026-08-25 02:12:00,VIA-00692,ORD-2026-06247,CAM-19,PROD-025,-18.55,C,74.2,0,0,,False,-18.55,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16592,2026-08-25 02:42:00,VIA-00692,ORD-2026-06247,CAM-19,PROD-025,-17.77,C,74.2,0,0,,False,-17.77,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16593,2026-08-25 03:12:00,VIA-00692,ORD-2026-06247,CAM-19,PROD-025,-17.93,C,77.9,0,0,,False,-17.93,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16594,2026-08-25 03:42:00,VIA-00692,ORD-2026-06247,CAM-19,PROD-025,-17.9,C,69.1,0,0,,False,-17.9,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16595,2026-08-25 04:12:00,VIA-00692,ORD-2026-06247,CAM-19,PROD-025,-18.5,C,60.6,0,0,,False,-18.5,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16596,2026-08-25 04:42:00,VIA-00692,ORD-2026-06247,CAM-19,PROD-025,-17.37,C,66.2,0,0,,False,-17.37,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16597,2026-08-25 05:12:00,VIA-00692,ORD-2026-06247,CAM-19,PROD-025,-17.05,C,67.8,0,0,,False,-17.05,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16598,2026-08-25 05:42:00,VIA-00692,ORD-2026-06247,CAM-19,PROD-025,-16.91,C,72.0,0,0,,False,-16.91,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16599,2026-08-25 06:12:00,VIA-00692,ORD-2026-06247,CAM-19,PROD-025,-17.91,C,68.0,0,0,,False,-17.91,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16600,2026-08-25 06:42:00,VIA-00692,ORD-2026-06247,CAM-19,PROD-025,-17.54,C,73.0,0,0,,False,-17.54,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16601,2026-08-25 07:12:00,VIA-00692,ORD-2026-06247,CAM-19,PROD-025,-18.18,C,67.5,0,0,,False,-18.18,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16602,2026-08-25 07:42:00,VIA-00692,ORD-2026-06247,CAM-19,PROD-025,-17.4,C,63.1,0,0,,False,-17.4,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16603,2026-08-25 08:12:00,VIA-00692,ORD-2026-06247,CAM-19,PROD-025,-19.12,C,61.7,0,0,,False,-19.12,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16604,2026-08-25 08:42:00,VIA-00692,ORD-2026-06247,CAM-19,PROD-025,-18.4,C,78.3,0,0,,False,-18.4,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16605,2026-08-25 09:12:00,VIA-00692,ORD-2026-06247,CAM-19,PROD-025,-17.31,C,87.4,0,0,,False,-17.31,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16606,2026-08-25 09:42:00,VIA-00692,ORD-2026-06247,CAM-19,PROD-025,-19.11,C,85.2,0,0,,False,-19.11,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16607,2026-08-25 10:12:00,VIA-00692,ORD-2026-06247,CAM-19,PROD-025,-17.76,C,76.2,0,0,,False,-17.76,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16608,2026-08-25 10:42:00,VIA-00692,ORD-2026-06247,CAM-19,PROD-025,-17.85,C,78.0,0,0,,False,-17.85,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16609,2026-08-01 11:33:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-18.88,C,67.9,0,0,,False,-18.88,C_ORIGINAL,IDENTICO,CANONICA,16609,Las diez columnas originales son idénticas,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16610,2026-08-01 12:03:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-18.67,C,78.7,0,0,,False,-18.67,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16611,2026-08-01 12:33:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-19.06,C,83.2,0,0,,False,-19.06,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16612,2026-08-01 13:03:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-17.84,C,75.7,0,0,,False,-17.84,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16613,2026-08-01 13:33:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-18.85,C,63.2,0,0,,False,-18.85,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16614,2026-08-01 14:03:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-17.47,C,66.7,0,1,,False,-17.47,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16615,2026-08-01 14:33:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-18.57,C,70.8,0,1,,False,-18.57,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16616,2026-08-01 15:03:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-10.6,C,61.5,1,1,,False,-10.6,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16617,2026-08-01 15:33:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-10.76,C,77.4,1,1,,False,-10.76,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16618,2026-08-01 16:03:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-10.88,C,74.3,1,1,,False,-10.88,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16619,2026-08-01 16:33:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-10.48,C,81.3,1,1,,False,-10.48,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16620,2026-08-01 17:03:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-8.91,C,77.4,1,0,,False,-8.91,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16621,2026-08-01 17:33:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-18.37,C,76.1,0,0,,False,-18.37,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16622,2026-08-01 18:03:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-16.69,C,63.5,0,0,,False,-16.69,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16623,2026-08-01 18:33:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-18.12,C,69.1,0,0,,False,-18.12,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16624,2026-08-01 19:03:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-18.47,C,68.8,0,0,,False,-18.47,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16625,2026-08-01 19:33:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-19.16,C,90.3,0,0,,False,-19.16,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16626,2026-08-01 20:03:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-16.8,C,85.1,0,0,,False,-16.8,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16627,2026-08-01 20:33:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-18.23,C,79.1,0,0,,False,-18.23,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16628,2026-08-01 21:03:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-19.34,C,74.1,0,0,,False,-19.34,C_ORIGINAL,IDENTICO,CANONICA,16628,Las diez columnas originales son idénticas,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16629,2026-08-01 21:33:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-16.77,C,69.8,0,0,,False,-16.77,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16630,2026-08-01 22:03:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-17.75,C,73.3,0,0,,False,-17.75,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16631,2026-08-01 22:33:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-18.0,C,63.6,0,0,,False,-18.0,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16632,2026-08-01 23:03:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-18.41,C,91.8,0,0,,False,-18.41,C_ORIGINAL,,,,,CAM-15,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16633,2026-08-04 03:40:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,4.84,C,78.3,0,0,,False,4.84,C_ORIGINAL,,,,,CAM-25,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16634,2026-08-04 04:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,2.78,C,84.5,0,0,,False,2.78,C_ORIGINAL,,,,,CAM-25,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16635,2026-08-04 04:40:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,3.55,C,91.8,0,0,,False,3.55,C_ORIGINAL,,,,,CAM-25,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16636,2026-08-04 05:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,4.6,C,78.4,0,0,,False,4.6,C_ORIGINAL,,,,,CAM-25,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16637,2026-08-04 05:40:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,4.22,C,85.4,0,0,,False,4.22,C_ORIGINAL,,,,,CAM-25,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16638,2026-08-04 06:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,3.35,C,79.8,0,0,,False,3.35,C_ORIGINAL,IDENTICO,CANONICA,16638,Las diez columnas originales son idénticas,CAM-25,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16639,2026-08-04 06:40:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,3.91,C,92.7,0,0,,False,3.91,C_ORIGINAL,,,,,CAM-25,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16640,2026-08-04 07:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,2.9,C,55.3,0,0,,False,2.9,C_ORIGINAL,,,,,CAM-25,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16641,2026-08-04 07:40:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,4.28,C,88.0,0,0,,False,4.28,C_ORIGINAL,,,,,CAM-25,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16642,2026-08-04 08:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,4.56,C,74.4,0,0,,False,4.56,C_ORIGINAL,,,,,CAM-25,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16643,2026-08-04 08:40:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,4.95,C,75.9,0,0,,False,4.95,C_ORIGINAL,,,,,CAM-25,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16644,2026-08-04 09:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,4.28,C,95.0,0,0,,False,4.28,C_ORIGINAL,,,,,CAM-25,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16645,2026-08-04 09:40:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,3.76,C,78.8,0,0,,False,3.76,C_ORIGINAL,,,,,CAM-25,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16646,2026-08-04 10:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,3.32,C,72.4,0,0,,False,3.32,C_ORIGINAL,,,,,CAM-25,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16647,2026-08-04 10:40:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,3.64,C,75.3,0,0,,False,3.64,C_ORIGINAL,,,,,CAM-25,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16648,2026-08-04 11:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,3.93,C,81.7,0,0,,False,3.93,C_ORIGINAL,,,,,CAM-25,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16649,2026-08-04 11:40:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,4.72,C,77.2,0,0,,False,4.72,C_ORIGINAL,,,,,CAM-25,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16650,2026-08-04 12:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,3.67,C,68.0,0,0,,False,3.67,C_ORIGINAL,,,,,CAM-25,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16651,2026-08-04 12:40:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,4.48,C,73.6,0,0,,False,4.48,C_ORIGINAL,,,,,CAM-25,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16652,2026-08-04 13:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,5.14,C,68.3,0,0,,False,5.14,C_ORIGINAL,,,,,CAM-25,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16653,2026-08-04 13:40:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,2.62,C,77.4,0,0,,False,2.62,C_ORIGINAL,,,,,CAM-25,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16654,2026-08-04 14:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,3.62,C,79.7,0,0,,False,3.62,C_ORIGINAL,,,,,CAM-25,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16655,2026-08-04 14:40:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,3.17,C,71.4,0,0,,False,3.17,C_ORIGINAL,,,,,CAM-25,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16656,2026-08-04 15:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,3.01,C,59.6,0,0,,False,3.01,C_ORIGINAL,,,,,CAM-25,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16657,2026-08-18 19:53:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,19.96,C,51.5,0,0,,False,19.96,C_ORIGINAL,,,,,CAM-21,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16658,2026-08-18 20:23:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,18.51,C,42.6,0,0,,False,18.51,C_ORIGINAL,,,,,CAM-21,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16659,2026-08-18 20:53:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,19.76,C,42.9,0,0,,False,19.76,C_ORIGINAL,,,,,CAM-21,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16660,2026-08-18 21:23:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,21.29,C,49.7,0,0,,False,21.29,C_ORIGINAL,,,,,CAM-21,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16661,2026-08-18 21:53:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,17.32,C,59.3,0,0,,False,17.32,C_ORIGINAL,,,,,CAM-21,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16662,2026-08-18 22:23:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,18.97,C,46.8,0,0,,False,18.97,C_ORIGINAL,,,,,CAM-21,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16663,2026-08-18 22:53:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,18.75,C,52.3,0,1,,False,18.75,C_ORIGINAL,,,,,CAM-21,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16664,2026-08-18 23:23:00,VIA-00695,ORD-2026-05776, cam-21 ,PROD-039,17.75,C,39.5,0,1,camion_id,True,17.75,C_ORIGINAL,,,,, cam-21 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
16665,2026-08-18 23:53:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,25.05,C,44.5,1,0,,False,25.05,C_ORIGINAL,,,,,CAM-21,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16666,2026-08-19 00:23:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,23.14,C,48.0,0,0,,False,23.14,C_ORIGINAL,,,,,CAM-21,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16667,2026-08-19 00:53:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,21.59,C,52.4,0,0,,False,21.59,C_ORIGINAL,,,,,CAM-21,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16668,2026-08-19 01:23:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,20.23,C,44.3,0,0,,False,20.23,C_ORIGINAL,,,,,CAM-21,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16669,2026-08-19 01:53:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,22.03,C,50.1,0,0,,False,22.03,C_ORIGINAL,,,,,CAM-21,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16670,2026-08-19 02:23:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,18.26,C,39.2,0,0,,False,18.26,C_ORIGINAL,,,,,CAM-21,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16671,2026-08-19 02:53:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,19.38,C,53.0,0,0,,False,19.38,C_ORIGINAL,,,,,CAM-21,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16672,2026-08-19 03:23:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,21.57,C,55.3,0,0,,False,21.57,C_ORIGINAL,,,,,CAM-21,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16673,2026-08-19 03:53:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,23.76,C,29.3,0,0,,False,23.76,C_ORIGINAL,,,,,CAM-21,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16674,2026-08-19 04:23:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,19.47,C,53.8,0,0,,False,19.47,C_ORIGINAL,,,,,CAM-21,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
16675,2026-08-19 04:53:00,VIA-00695,ORD-2026-05776,CAM-21,PROD-039,18.71,C,47.0,0,0,,False,18.71,C_ORIGINAL,,,,,CAM-21,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
