fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,columnas_con_problemas,en_cuarentena,temperatura_c_preparada,tratamiento_temperatura,tipo_duplicado,decision_duplicado,fila_canonica,justificacion_duplicado,camion_id_preparado,en_cuarentena_inicial,columnas_problema_iniciales,motivos_finales,en_cuarentena_final,tratamientos_aplicados,version_tratamiento
13055,2026-08-13 04:23:00,VIA-00544,ORD-2026-02077,CAM-08,PROD-019,19.81,C,-52.1,0,0,humedad_cabina_pct,True,19.81,C_ORIGINAL,,,,,CAM-08,True,humedad_cabina_pct,humedad_cabina_pct:FUERA_RANGO,True,,GIAD-M3-S4-IOT-tratamiento-v3
13112,2026-08-01 20:37:00,VIA-00547,ORD-2026-04094,CAM-30,PROD-028,-999.0,C,51.1,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-30,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
13130,2026-08-02 19:39:00,VIA-00548,ORD-2026-02360,CAM-02,PROD-021,3.95,C,,0,0,humedad_cabina_pct,True,3.95,C_ORIGINAL,,,,,CAM-02,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
13192,2026-08-04 22:41:00,VIA-00550,ORD-2026-07205,CAM-01,PROD-043,-999.0,C,65.8,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-01,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
13298,2026-08-02 02:54:00,VIA-00555,ORD-2026-05267,CAM-20,PROD-021,,C,82.8,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-20,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
13440,2026-08-16 11:48:00,VIA-00560,ORD-2026-04169,CAM-12,PROD-046,-999.0,C,40.8,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-12,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
13586,2026-08-21 17:53:00,VIA-00567,ORD-2026-04493,CAM-08,PROD-052,,C,77.7,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-08,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
13692,2026-08-17 00:14:00,VIA-00571,ORD-2026-01188,CAM-19,PROD-049,-999.0,C,82.6,1,1,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-19,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
13803,2026-08-23 05:49:00,VIA-00576,ORD-2026-05478,CAM-16,PROD-020,19.23,C,,0,0,humedad_cabina_pct,True,19.23,C_ORIGINAL,,,,,CAM-16,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
13824,2026-08-23 16:19:00,VIA-00576,ORD-2026-05478,CAM-16,PROD-020,-999.0,C,42.5,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-16,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
13903,2026-08-19 12:11:00,VIA-00580,ORD-2026-05580,CAM-20,PROD-013,4.65,C,,0,0,humedad_cabina_pct,True,4.65,C_ORIGINAL,,,,,CAM-20,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
14008,2026-08-12 14:02:00,VIA-00584,ORD-2026-04073,CAM-02,PROD-001,,C,79.1,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-02,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
14105,2026-08-31 00:54:00,VIA-00588,ORD-2026-00674,CAM-26,PROD-027,-999.0,C,74.3,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-26,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
14165,2026-02-31 09:15:00,VIA-00591,ORD-2026-05366,CAM-08,PROD-051,-17.62,C,56.1,0,0,timestamp,True,-17.62,C_ORIGINAL,,,,,CAM-08,True,timestamp,timestamp:FECHA_INVALIDA,True,,GIAD-M3-S4-IOT-tratamiento-v3
14308,2026-08-02 08:45:00,VIA-00597,ORD-2026-03700,CAM-20,PROD-002,16.95,C,-52.3,0,0,humedad_cabina_pct,True,16.95,C_ORIGINAL,,,,,CAM-20,True,humedad_cabina_pct,humedad_cabina_pct:FUERA_RANGO,True,,GIAD-M3-S4-IOT-tratamiento-v3
14376,2026-08-25 23:01:00,VIA-00599,ORD-2026-04996,CAM-08,PROD-030,,C,47.3,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-08,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
14414,2026-02-31 09:15:00,VIA-00601,ORD-2026-00100,CAM-26,PROD-049,9.13,C,86.3,1,1,timestamp,True,9.13,C_ORIGINAL,,,,,CAM-26,True,timestamp,timestamp:FECHA_INVALIDA,True,,GIAD-M3-S4-IOT-tratamiento-v3
14488,2026-08-07 04:28:00,VIA-00604,ORD-2026-03327,CAM-24,PROD-049,4.11,C,,0,0,humedad_cabina_pct,True,4.11,C_ORIGINAL,,,,,CAM-24,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
14718,2026-08-18 07:00:00,VIA-00614,ORD-2026-03723,CAM-08,PROD-030,,C,46.8,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-08,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
14740,2026-08-14 16:38:00,VIA-00615,ORD-2026-05692,CAM-08,PROD-051,-18.69,C,,0,0,humedad_cabina_pct,True,-18.69,C_ORIGINAL,,,,,CAM-08,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
14774,2026-08-25 23:30:00,VIA-00616,ORD-2026-04259, cam-06 ,PROD-010,19.21,C,47.0,0,0,camion_id,True,19.21,C_ORIGINAL,,,,, cam-06 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
14791,2026-08-06 03:31:00,VIA-00617,ORD-2026-01874,CAM-20,PROD-054,-999.0,C,69.3,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-20,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
14863,2026-08-15 21:10:00,VIA-00620,ORD-2026-05089,CAM-26,PROD-024,,C,40.8,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-26,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
14961,2026-08-25 09:56:00,VIA-00624,ORD-2026-02968, cam-10 ,PROD-007,18.28,C,44.6,0,0,camion_id,True,18.28,C_ORIGINAL,,,,, cam-10 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
15013,2026-08-09 06:04:00,VIA-00626,ORD-2026-01601,CAM-18,PROD-017,,C,34.5,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-18,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
15077,2026-08-26 03:04:00,VIA-00629,ORD-2026-04672, cam-28 ,PROD-033,22.04,C,49.9,0,0,camion_id,True,22.04,C_ORIGINAL,,,,, cam-28 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
15141,2026-08-21 23:52:00,VIA-00631,ORD-2026-00247, cam-15 ,PROD-033,21.58,C,42.7,0,0,camion_id,True,21.58,C_ORIGINAL,,,,, cam-15 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
15244,2026-02-31 09:15:00,VIA-00636,ORD-2026-07494,CAM-18,PROD-024,20.62,C,42.1,0,0,timestamp,True,20.62,C_ORIGINAL,,,,,CAM-18,True,timestamp,timestamp:FECHA_INVALIDA,True,,GIAD-M3-S4-IOT-tratamiento-v3
15325,2026-08-16 19:48:00,VIA-00639,ORD-2026-03636, cam-26 ,PROD-034,5.15,C,78.8,0,0,camion_id,True,5.15,C_ORIGINAL,,,,, cam-26 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
15366,2026-08-12 19:52:00,VIA-00641,ORD-2026-01027, cam-26 ,PROD-013,3.21,C,88.5,0,0,camion_id,True,3.21,C_ORIGINAL,,,,, cam-26 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
15501,2026-08-16 03:28:00,VIA-00646,ORD-2026-05705,CAM-15,PROD-009,2.4,C,-87.9,0,0,humedad_cabina_pct,True,2.4,C_ORIGINAL,,,,,CAM-15,True,humedad_cabina_pct,humedad_cabina_pct:FUERA_RANGO,True,,GIAD-M3-S4-IOT-tratamiento-v3
15780,2026-08-29 09:25:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,-999.0,C,83.2,0,1,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-28,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
15825,2026-08-09 23:04:00,VIA-00660,ORD-2026-00770,CAM-26,PROD-044,4.48,C,,0,0,humedad_cabina_pct,True,4.48,C_ORIGINAL,,,,,CAM-26,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
15940,2026-08-08 18:29:00,VIA-00665,ORD-2026-06174,CAM-24,PROD-048,18.39,C,,0,0,humedad_cabina_pct,True,18.39,C_ORIGINAL,,,,,CAM-24,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
15968,2026-08-23 04:11:00,VIA-00666,ORD-2026-03093,CAM-26,PROD-021,-999.0,C,74.5,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-26,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
16079,2026-08-28 21:01:00,VIA-00670,ORD-2026-03021,CAM-08,PROD-041,-16.8,C,,0,0,humedad_cabina_pct,True,-16.8,C_ORIGINAL,,,,,CAM-08,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
16092,2026-08-06 13:01:00,VIA-00671,ORD-2026-02196,CAM-20,PROD-006,21.75,C,,0,0,humedad_cabina_pct,True,21.75,C_ORIGINAL,,,,,CAM-20,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
16209,2026-08-24 13:35:00,VIA-00676,ORD-2026-07291,CAM-28,PROD-037,2.45,C,,0,0,humedad_cabina_pct,True,2.45,C_ORIGINAL,,,,,CAM-28,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
16284,2026-08-06 14:54:00,VIA-00679,ORD-2026-05063,CAM-08,PROD-004,,C,80.0,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-08,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
16388,2026-08-10 07:16:00,VIA-00683,ORD-2026-07129,CAM-16,PROD-028,18.79,C,,0,0,humedad_cabina_pct,True,18.79,C_ORIGINAL,,,,,CAM-16,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
16427,2026-08-07 19:56:00,VIA-00685,ORD-2026-05960,CAM-08,PROD-051,-999.0,C,83.0,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-08,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
16432,2026-08-07 22:26:00,VIA-00685,ORD-2026-05960,CAM-08,PROD-051,-999.0,C,53.4,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-08,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
16469,2026-08-19 22:15:00,VIA-00687,ORD-2026-03211,CAM-15,PROD-016,20.43,C,,0,0,humedad_cabina_pct,True,20.43,C_ORIGINAL,,,,,CAM-15,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
16488,2026-08-20 07:45:00,VIA-00687,ORD-2026-03211,CAM-15,PROD-016,-999.0,C,52.6,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-15,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
16543,2026-08-01 19:26:00,VIA-00690,ORD-2026-06406,CAM-24,PROD-011,-17.46,C,,0,0,humedad_cabina_pct,True,-17.46,C_ORIGINAL,,,,,CAM-24,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
16576,2026-08-06 16:52:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,,C,43.5,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-15,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
16664,2026-08-18 23:23:00,VIA-00695,ORD-2026-05776, cam-21 ,PROD-039,17.75,C,39.5,0,1,camion_id,True,17.75,C_ORIGINAL,,,,, cam-21 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
16707,2026-08-30 09:57:00,VIA-00697,ORD-2026-00912,CAM-02,PROD-040,17.98,C,,0,0,humedad_cabina_pct,True,17.98,C_ORIGINAL,,,,,CAM-02,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
16752,2026-08-02 10:01:00,VIA-00698,ORD-2026-04343,CAM-10,PROD-045,3.68,C,,0,0,humedad_cabina_pct,True,3.68,C_ORIGINAL,,,,,CAM-10,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
16767,2026-08-04 04:53:00,VIA-00699,ORD-2026-02559,CAM-01,PROD-011,-17.65,C,,0,0,humedad_cabina_pct,True,-17.65,C_ORIGINAL,,,,,CAM-01,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
16804,2026-08-10 09:20:00,VIA-00701,ORD-2026-05711,CAM-10,PROD-002,-999.0,C,43.7,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-10,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
16967,2026-08-14 18:28:00,VIA-00707,ORD-2026-02385,CAM-24,PROD-058,-999.0,C,78.9,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-24,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
17017,2026-08-15 20:20:00,VIA-00710,ORD-2026-02533,CAM-26,PROD-030,-999.0,C,49.6,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-26,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
17109,2026-08-18 20:15:00,VIA-00713,ORD-2026-06906,CAM-21,PROD-042,,C,48.4,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-21,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
17151,2026-08-12 19:42:00,VIA-00715,ORD-2026-05222,CAM-28,PROD-039,17.53,C,,0,0,humedad_cabina_pct,True,17.53,C_ORIGINAL,,,,,CAM-28,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
17181,2026-08-16 21:30:00,VIA-00716,ORD-2026-00719,CAM-22,PROD-004,-999.0,C,78.6,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-22,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
17370,2026-08-08 23:09:00,VIA-00724,ORD-2026-03198, cam-08 ,PROD-019,20.2,C,37.5,0,0,camion_id,True,20.2,C_ORIGINAL,,,,, cam-08 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
17374,2026-08-09 01:09:00,VIA-00724,ORD-2026-03198,CAM-08,PROD-019,,C,48.8,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-08,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
17534,2026-08-03 21:55:00,VIA-00731,ORD-2026-01582,CAM-25,PROD-036,6.47,C,,1,0,humedad_cabina_pct,True,6.47,C_ORIGINAL,,,,,CAM-25,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
17705,2026-08-03 21:27:00,VIA-00738,ORD-2026-06546,CAM-10,PROD-031,18.25,C,-55.9,0,0,humedad_cabina_pct,True,18.25,C_ORIGINAL,,,,,CAM-10,True,humedad_cabina_pct,humedad_cabina_pct:FUERA_RANGO,True,,GIAD-M3-S4-IOT-tratamiento-v3
17742,2026-08-20 05:54:00,VIA-00740,ORD-2026-01576,CAM-16,PROD-059,-999.0,C,57.6,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-16,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
17759,2026-08-20 14:24:00,VIA-00740,ORD-2026-01576,CAM-16,PROD-059,22.41,C,,0,0,humedad_cabina_pct,True,22.41,C_ORIGINAL,,,,,CAM-16,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
17823,2026-08-16 08:46:00,VIA-00743,ORD-2026-06555,CAM-10,PROD-049,,C,65.7,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-10,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
17959,2026-08-04 05:51:00,VIA-00749,ORD-2026-02880,CAM-10,PROD-037,-999.0,C,74.2,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-10,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
18182,2026-08-30 01:44:00,VIA-00758,ORD-2026-06488,CAM-01,PROD-012,-999.0,C,62.4,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-01,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
18237,2026-08-07 03:53:00,VIA-00760,ORD-2026-06010,CAM-09,PROD-018,,C,52.0,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-09,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
18330,2026-08-14 13:36:00,VIA-00764,ORD-2026-06632,CAM-19,PROD-002,-999.0,C,46.6,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-19,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
18379,2026-08-23 17:15:00,VIA-00766,ORD-2026-01516,CAM-19,PROD-001,-999.0,C,73.7,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-19,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
18383,2026-08-23 19:15:00,VIA-00766,ORD-2026-01516,CAM-19,PROD-001,-999.0,C,77.8,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-19,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
18431,2026-08-31 07:27:00,VIA-00768,ORD-2026-06675,CAM-03,PROD-006,-999.0,C,41.6,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-03,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
18632,2026-08-16 11:23:00,VIA-00777,ORD-2026-06731,CAM-03,PROD-020,,C,41.2,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-03,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
18636,2026-08-16 13:23:00,VIA-00777,ORD-2026-06731,CAM-03,PROD-020,18.22,C,-38.8,0,0,humedad_cabina_pct,True,18.22,C_ORIGINAL,,,,,CAM-03,True,humedad_cabina_pct,humedad_cabina_pct:FUERA_RANGO,True,,GIAD-M3-S4-IOT-tratamiento-v3
18782,2026-08-15 10:07:00,VIA-00783,ORD-2026-05701,CAM-20,PROD-052,,C,77.8,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-20,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
18787,2026-08-15 12:37:00,VIA-00783,ORD-2026-05701, cam-20 ,PROD-052,4.17,C,78.1,0,0,camion_id,True,4.17,C_ORIGINAL,,,,, cam-20 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
18810,2026-08-22 10:58:00,VIA-00784,ORD-2026-02448,CAM-15,PROD-005,,C,42.4,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-15,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
18919,2026-08-19 16:54:00,VIA-00789,ORD-2026-04946, cam-09 ,PROD-042,21.61,C,49.3,0,0,camion_id,True,21.61,C_ORIGINAL,,,,, cam-09 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
19020,2026-08-04 13:33:00,VIA-00793,ORD-2026-03178, cam-15 ,PROD-003,19.16,C,47.7,0,0,camion_id,True,19.16,C_ORIGINAL,,,,, cam-15 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
19040,2026-08-27 01:28:00,VIA-00794,ORD-2026-02599,CAM-19,PROD-040,-999.0,C,48.6,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-19,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
19197,2026-08-25 04:54:00,VIA-00800,ORD-2026-02180,CAM-24,PROD-021,3.67,C,,0,0,humedad_cabina_pct,True,3.67,C_ORIGINAL,,,,,CAM-24,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
19219,2026-08-26 09:18:00,VIA-00801,ORD-2026-05376, cam-26 ,PROD-055,19.03,C,56.2,0,0,camion_id,True,19.03,C_ORIGINAL,,,,, cam-26 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
19393,2026-08-22 07:40:00,VIA-00809,ORD-2026-02325,CAM-04,PROD-017,18.13,C,-50.9,0,0,humedad_cabina_pct,True,18.13,C_ORIGINAL,,,,,CAM-04,True,humedad_cabina_pct,humedad_cabina_pct:FUERA_RANGO,True,,GIAD-M3-S4-IOT-tratamiento-v3
19491,2026-08-05 10:38:00,VIA-00813,ORD-2026-00406,CAM-28,PROD-003,24.75,C,,0,0,humedad_cabina_pct,True,24.75,C_ORIGINAL,,,,,CAM-28,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
19544,2026-08-15 23:58:00,VIA-00815,ORD-2026-00036,CAM-29,PROD-019,18.34,C,,0,0,humedad_cabina_pct,True,18.34,C_ORIGINAL,,,,,CAM-29,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
19589,2026-08-29 21:04:00,VIA-00817,ORD-2026-03696,CAM-19,PROD-044,-999.0,C,74.4,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-19,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
19655,2026-08-03 13:02:00,VIA-00819,ORD-2026-01821,CAM-01,PROD-040,17.55,C,,0,0,humedad_cabina_pct,True,17.55,C_ORIGINAL,,,,,CAM-01,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
19724,2026-08-16 04:10:00,VIA-00822,ORD-2026-04931, cam-28 ,PROD-032,19.46,C,59.6,0,0,camion_id,True,19.46,C_ORIGINAL,,,,, cam-28 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
19829,2026-08-22 22:19:00,VIA-00827,ORD-2026-01453,CAM-01,PROD-014,-999.0,C,42.2,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-01,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
19881,2026-08-17 03:53:00,VIA-00829,ORD-2026-00696,CAM-24,PROD-041,-999.0,C,71.8,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-24,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
19962,2026-08-20 22:48:00,VIA-00832,ORD-2026-03308,CAM-26,PROD-028,-999.0,C,50.8,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-26,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
