order_id,satisfaccion_score,costo_devolucion_bob,queja_motivo
ORD-2026-02472,4,0.0,Ninguno
ORD-2026-02474,4,0.0,Ninguno
ORD-2026-02475,7,0.0,Retraso de camion
ORD-2026-02476,5,0.0,Ninguno
ORD-2026-02478,3,0.0,Retraso de camion
ORD-2026-02479,2,2897.94,Retraso de camion
ORD-2026-02483,5,0.0,Ninguno
ORD-2026-02485,5,0.0,Ninguno
ORD-2026-02486,2,1378.76,Faltaban items
ORD-2026-02488,4,0.0,Ninguno
ORD-2026-02489,3,0.0,Ninguno
ORD-2026-02491,4,0.0,Retraso de camion
ORD-2026-02492,3,0.0,Ninguno
ORD-2026-02493,4,0.0,Faltaban items
ORD-2026-02495,4,0.0,Ninguno
ORD-2026-02501,5,0.0,Ninguno
ORD-2026-02506,3,0.0,Faltaban items
ORD-2026-02509,3,0.0,Faltaban items
ORD-2026-02511,3,0.0,Ninguno
ORD-2026-02512,3,0.0,Retraso de camion
ORD-2026-02513,5,0.0,Ninguno
ORD-2026-02517,4,0.0,Ninguno
ORD-2026-02520,4,0.0,Ninguno
ORD-2026-02523,5,0.0,Ninguno
ORD-2026-02524,5,0.0,Ninguno
ORD-2026-02525,4,0.0,Ninguno
ORD-2026-02526,5,0.0,Caja dañada
ORD-2026-02529,2,2194.15,Retraso de camion
ORD-2026-02530,5,0.0,Ninguno
ORD-2026-02531,3,0.0,Retraso de camion
ORD-2026-02532,3,0.0,Retraso de camion
ORD-2026-02534,5,0.0,Ninguno
ORD-2026-02535,5,0.0,Caja dañada
ORD-2026-02536,2,1890.41,Retraso de camion
ORD-2026-02538,5,0.0,Ninguno
ORD-2026-02539,5,0.0,Ninguno
ORD-2026-02543,5,0.0,Caja dañada
ORD-2026-02546,3,0.0,Faltaban items
ORD-2026-02548,3,0.0,Retraso de camion
ORD-2026-02550,5,0.0,Ninguno
ORD-2026-02551,4,0.0,Caja dañada
ORD-2026-02552,4,0.0,Ninguno
ORD-2026-02554,3,0.0,Retraso de camion
ORD-2026-02556,5,0.0,Ninguno
ORD-2026-02558,5,0.0,Ninguno
ORD-2026-02560,5,0.0,Caja dañada
ORD-2026-02561,4,0.0,Ninguno
ORD-2026-02564,5,0.0,Ninguno
ORD-2026-02565,5,0.0,Ninguno
ORD-2026-02566,3,0.0,Faltaban items
ORD-2026-02567,1,2931.37,Retraso de camion
ORD-2026-02569,2,1120.7,Retraso de camion
ORD-2026-02571,5,0.0,Ninguno
ORD-2026-02572,4,0.0,Ninguno
ORD-2026-02575,3,0.0,Faltaban items
ORD-2026-02576,4,0.0,Ninguno
ORD-2026-02577,1,1765.09,Retraso de camion
ORD-2026-02578,1,648.86,Retraso de camion
ORD-2026-02579,3,0.0,Retraso de camion
ORD-2026-02582,3,0.0,Faltaban items
ORD-2026-02584,2,1927.38,Retraso de camion
ORD-2026-02585,5,0.0,Ninguno
ORD-2026-02589,2,1210.23,Retraso de camion
ORD-2026-02590,4,0.0,Faltaban items
ORD-2026-02592,2,2827.92,Ninguno
ORD-2026-02593,5,0.0,Ninguno
ORD-2026-02596,3,0.0,Faltaban items
ORD-2026-02597,5,0.0,Ninguno
ORD-2026-02598,3,0.0,Ninguno
ORD-2026-02599,4,0.0,Retraso de camion
ORD-2026-02601,3,0.0,Ninguno
ORD-2026-02602,3,0.0,Retraso de camion
ORD-2026-02606,5,0.0,Ninguno
ORD-2026-02608,4,0.0,Retraso de camion
ORD-2026-02609,3,0.0,Ninguno
ORD-2026-02612,3,0.0,Retraso de camion
ORD-2026-02615,5,0.0,Ninguno
ORD-2026-02618,4,0.0,Ninguno
ORD-2026-02619,4,0.0,Ninguno
ORD-2026-02623,5,0.0,Ninguno
ORD-2026-02624,4,0.0,Ninguno
ORD-2026-02631,3,0.0,Caja dañada
ORD-2026-02632,4,0.0,Retraso de camion
ORD-2026-02636,1,2973.33,Retraso de camion
ORD-2026-02640,5,0.0,Ninguno
ORD-2026-02641,3,0.0,Retraso de camion
ORD-2026-02645,1,1993.68,Retraso de camion
ORD-2026-02646,3,0.0,Retraso de camion
ORD-2026-02647,4,0.0,Ninguno
ORD-2026-02648,5,0.0,Ninguno
ORD-2026-02651,3,0.0,Retraso de camion
ORD-2026-02652,5,0.0,Ninguno
ORD-2026-02653,3,0.0,Retraso de camion
ORD-2026-02655,3,0.0,Retraso de camion
ORD-2026-02658,4,0.0,Ninguno
ORD-2026-02661,4,0.0,Ninguno
ORD-2026-02663,3,0.0,Ninguno
ORD-2026-02667,3,0.0,Ninguno
ORD-2026-02668,5,0.0,Caja dañada
ORD-2026-02672,4,0.0,Ninguno
ORD-2026-02675,4,0.0,Ninguno
ORD-2026-02677,1,1495.77,Retraso de camion
ORD-2026-02679,2,739.42,Faltaban items
ORD-2026-02680,4,0.0,Ninguno
ORD-2026-02690,4,0.0,Retraso de camion
ORD-2026-02695,5,0.0,Ninguno
ORD-2026-02696,5,0.0,Ninguno
ORD-2026-02699,5,0.0,Ninguno
ORD-2026-02701,5,0.0,Ninguno
ORD-2026-02702,5,0.0,Ninguno
ORD-2026-02704,4,0.0,Ninguno
ORD-2026-02705,2,1471.65,Caja dañada
ORD-2026-02706,4,0.0,Ninguno
ORD-2026-02707,3,0.0,Ninguno
ORD-2026-02709,3,0.0,Ninguno
ORD-2026-02710,3,0.0,Ninguno
ORD-2026-02712,3,0.0,Retraso de camion
ORD-2026-02715,2,1131.21,Faltaban items
ORD-2026-02716,3,0.0,Retraso de camion
ORD-2026-02718,3,0.0,Retraso de camion
ORD-2026-02719,5,0.0,Ninguno
ORD-2026-02720,5,0.0,Ninguno
ORD-2026-02721,5,0.0,Ninguno
ORD-2026-02722,5,0.0,Ninguno
ORD-2026-02723,5,0.0,Ninguno
ORD-2026-02725,5,0.0,Caja dañada
ORD-2026-02726,5,0.0,Ninguno
ORD-2026-02729,4,0.0,Ninguno
ORD-2026-02730,3,0.0,Retraso de camion
ORD-2026-02732,5,0.0,Caja dañada
ORD-2026-02733,3,0.0,Ninguno
ORD-2026-02734,4,0.0,Ninguno
ORD-2026-02737,4,0.0,Ninguno
ORD-2026-02739,4,0.0,Ninguno
ORD-2026-02742,2,2286.95,Retraso de camion
ORD-2026-02743,3,0.0,Caja dañada
ORD-2026-02747,1,1515.36,Faltaban items
ORD-2026-02748,4,0.0,Ninguno
ORD-2026-02752,5,0.0,Ninguno
ORD-2026-02754,3,0.0,Ninguno
ORD-2026-02755,5,0.0,Ninguno
ORD-2026-02757,4,0.0,Retraso de camion
ORD-2026-02758,5,0.0,Ninguno
ORD-2026-02759,5,0.0,Ninguno
ORD-2026-02760,3,0.0,Retraso de camion
ORD-2026-02761,3,0.0,Ninguno
ORD-2026-02762,4,0.0,Caja dañada
ORD-2026-02764,4,0.0,Ninguno
ORD-2026-02765,4,0.0,Caja dañada
ORD-2026-02766,5,0.0,Ninguno
ORD-2026-02769,3,0.0,Retraso de camion
ORD-2026-02770,4,0.0,Faltaban items
ORD-2026-02771,5,0.0,Ninguno
ORD-2026-02773,3,0.0,Faltaban items
ORD-2026-02775,4,0.0,Ninguno
ORD-2026-02776,5,0.0,Ninguno
ORD-2026-02777,2,819.7,Retraso de camion
ORD-2026-02778,3,0.0,Ninguno
ORD-2026-02779,3,0.0,Ninguno
ORD-2026-02784,5,0.0,Ninguno
ORD-2026-02786,5,0.0,Ninguno
ORD-2026-02787,5,0.0,Ninguno
ORD-2026-02788,5,0.0,Ninguno
ORD-2026-02797,5,0.0,Ninguno
ORD-2026-02798,5,0.0,Ninguno
ORD-2026-02799,2,2103.17,Retraso de camion
ORD-2026-02801,4,0.0,Ninguno
ORD-2026-02804,2,934.85,Faltaban items
ORD-2026-02810,4,0.0,Ninguno
ORD-2026-02813,3,0.0,Retraso de camion
ORD-2026-02815,3,0.0,Ninguno
ORD-2026-02818,3,0.0,Ninguno
ORD-2026-02821,3,0.0,Retraso de camion
ORD-2026-02824,3,0.0,Faltaban items
ORD-2026-02829,2,2743.63,Faltaban items
ORD-2026-02831,2,2688.29,Retraso de camion
ORD-2026-02834,4,0.0,Ninguno
ORD-2026-02835,5,0.0,Ninguno
ORD-2026-02836,2,1322.2,Retraso de camion
ORD-2026-02838,1,756.31,Retraso de camion
ORD-2026-02839,5,0.0,Ninguno
ORD-2026-02841,5,0.0,Ninguno
ORD-2026-02842,4,0.0,Retraso de camion
ORD-2026-02843,5,0.0,Ninguno
ORD-2026-02844,5,0.0,Ninguno
ORD-2026-02845,5,0.0,Ninguno
ORD-2026-02848,5,0.0,Ninguno
ORD-2026-02849,5,0.0,Ninguno
ORD-2026-02850,4,0.0,Ninguno
ORD-2026-02854,2,1624.43,Retraso de camion
ORD-2026-02855,3,0.0,Faltaban items
ORD-2026-02858,3,0.0,Retraso de camion
ORD-2026-02859,2,2391.89,Faltaban items
ORD-2026-02862,3,0.0,Retraso de camion
ORD-2026-02864,3,0.0,Faltaban items
ORD-2026-02867,4,0.0,Ninguno
ORD-2026-02868,2,2873.73,Retraso de camion
ORD-2026-02869,3,0.0,Ninguno
ORD-2026-02870,5,0.0,Ninguno
ORD-2026-02871,4,0.0,Ninguno
ORD-2026-02872,4,0.0,Ninguno
ORD-2026-02875,4,0.0,Ninguno
ORD-2026-02878,4,0.0,Retraso de camion
ORD-2026-02879,1,609.76,Faltaban items
ORD-2026-02880,4,0.0,Caja dañada
ORD-2026-02882,3,0.0,Retraso de camion
ORD-2026-02883,5,0.0,Ninguno
ORD-2026-02885,4,0.0,Caja dañada
ORD-2026-02886,5,0.0,Ninguno
ORD-2026-02891,2,1796.23,Retraso de camion
ORD-2026-02893,5,0.0,Ninguno
ORD-2026-02895,3,0.0,Ninguno
ORD-2026-02897,4,0.0,Ninguno
ORD-2026-02898,1,1872.36,Retraso de camion
ORD-2026-02900,4,0.0,Ninguno
ORD-2026-02901,3,0.0,Ninguno
ORD-2026-02902,3,0.0,Retraso de camion
ORD-2026-02908,5,0.0,Ninguno
ORD-2026-02910,3,0.0,Retraso de camion
ORD-2026-02911,5,0.0,Ninguno
ORD-2026-02913,5,0.0,Ninguno
ORD-2026-02914,5,0.0,Ninguno
ORD-2026-02915,3,0.0,Retraso de camion
ORD-2026-02916,4,0.0,Ninguno
ORD-2026-02919,5,0.0,Ninguno
ORD-2026-02920,5,0.0,Ninguno
ORD-2026-02924,5,0.0,Ninguno
ORD-2026-02927,4,0.0,Ninguno
ORD-2026-02928,4,0.0,Ninguno
ORD-2026-02929,4,0.0,Ninguno
ORD-2026-02930,4,0.0,Ninguno
ORD-2026-02931,3,0.0,Faltaban items
ORD-2026-02932,3,0.0,Retraso de camion
ORD-2026-02935,4,0.0,Retraso de camion
ORD-2026-02937,3,0.0,Ninguno
ORD-2026-02938,3,0.0,Ninguno
ORD-2026-02941,4,0.0,Caja dañada
ORD-2026-02945,5,0.0,Ninguno
ORD-2026-02947,4,0.0,Retraso de camion
ORD-2026-02954,4,0.0,Ninguno
ORD-2026-02958,5,0.0,Ninguno
ORD-2026-02961,2,2528.22,Retraso de camion
ORD-2026-02962,4,0.0,Retraso de camion
ORD-2026-02965,5,0.0,Ninguno
ORD-2026-02966,1,796.43,Retraso de camion
ORD-2026-02969,3,0.0,Ninguno
ORD-2026-02970,4,0.0,Ninguno
ORD-2026-02971,4,0.0,Ninguno
ORD-2026-02973,4,0.0,Ninguno
ORD-2026-02974,1,1734.88,Retraso de camion
ORD-2026-02975,5,0.0,Ninguno
ORD-2026-02978,3,0.0,Retraso de camion
ORD-2026-02979,3,0.0,Faltaban items
ORD-2026-02980,3,0.0,Retraso de camion
ORD-2026-02982,4,0.0,Ninguno
ORD-2026-02983,4,0.0,Ninguno
ORD-2026-02984,2,1846.86,Retraso de camion
ORD-2026-02986,4,0.0,Ninguno
ORD-2026-02988,4,0.0,Ninguno
ORD-2026-02989,2,610.7,Retraso de camion
ORD-2026-02990,5,0.0,Ninguno
ORD-2026-02991,4,0.0,Ninguno
ORD-2026-02999,4,0.0,Retraso de camion
ORD-2026-03002,3,0.0,Faltaban items
ORD-2026-03007,5,0.0,Ninguno
ORD-2026-03008,4,0.0,Ninguno
ORD-2026-03011,3,0.0,Retraso de camion
ORD-2026-03016,5,0.0,Ninguno
ORD-2026-03018,4,0.0,Ninguno
ORD-2026-03020,5,0.0,Ninguno
ORD-2026-03021,5,0.0,Ninguno
ORD-2026-03026,1,789.62,Faltaban items
ORD-2026-03027,4,0.0,Caja dañada
ORD-2026-03029,3,0.0,Ninguno
ORD-2026-03033,4,0.0,Retraso de camion
ORD-2026-03034,4,0.0,Ninguno
ORD-2026-03039,1,2610.18,Retraso de camion
ORD-2026-03040,3,0.0,Faltaban items
ORD-2026-03041,5,0.0,Ninguno
ORD-2026-03042,5,0.0,Ninguno
ORD-2026-03045,3,0.0,Retraso de camion
ORD-2026-03047,3,0.0,Ninguno
ORD-2026-03048,5,0.0,Ninguno
ORD-2026-03049,5,0.0,Retraso de camion
ORD-2026-03050,5,0.0,Ninguno
ORD-2026-03051,5,0.0,Ninguno
ORD-2026-03055,3,0.0,Ninguno
ORD-2026-03056,4,0.0,Ninguno
ORD-2026-03062,1,603.51,Retraso de camion
ORD-2026-03063,5,0.0,Ninguno
ORD-2026-03064,2,2251.67,Retraso de camion
ORD-2026-03065,4,0.0,Ninguno
ORD-2026-03066,5,0.0,Ninguno
ORD-2026-03067,4,0.0,Retraso de camion
ORD-2026-03068,2,783.67,Retraso de camion
ORD-2026-03072,3,0.0,Ninguno
ORD-2026-03073,2,1485.98,Ninguno
ORD-2026-03075,4,0.0,Ninguno
ORD-2026-03077,4,0.0,Retraso de camion
ORD-2026-03084,5,0.0,Caja dañada
ORD-2026-03085,4,0.0,Ninguno
ORD-2026-03087,4,0.0,Ninguno
ORD-2026-03089,3,0.0,Retraso de camion
ORD-2026-03090,2,1147.89,Faltaban items
ORD-2026-03091,4,0.0,Ninguno
ORD-2026-03093,2,2005.86,Ninguno
ORD-2026-03100,4,0.0,Ninguno
ORD-2026-03104,1,2204.28,Retraso de camion
ORD-2026-03105,2,2443.0,Retraso de camion
ORD-2026-03106,3,0.0,Retraso de camion
ORD-2026-03107,5,0.0,Ninguno
ORD-2026-03108,2,2150.05,Faltaban items
ORD-2026-03111,4,0.0,Ninguno
ORD-2026-03112,5,0.0,Ninguno
ORD-2026-03115,5,0.0,Caja dañada
ORD-2026-03116,4,0.0,Faltaban items
ORD-2026-03122,5,0.0,Ninguno
ORD-2026-03127,3,0.0,Ninguno
ORD-2026-03131,3,0.0,Retraso de camion
ORD-2026-03134,3,0.0,Retraso de camion
ORD-2026-03139,4,0.0,Ninguno
ORD-2026-03142,4,0.0,Ninguno
ORD-2026-03143,3,0.0,Retraso de camion
ORD-2026-03146,5,0.0,Ninguno
ORD-2026-03148,3,0.0,Ninguno
ORD-2026-03149,5,0.0,Caja dañada
ORD-2026-03150,3,0.0,Ninguno
ORD-2026-03154,5,0.0,Ninguno
ORD-2026-03155,2,2080.23,Faltaban items
ORD-2026-03159,3,0.0,Ninguno
ORD-2026-03163,5,0.0,Ninguno
ORD-2026-03166,3,0.0,Ninguno
ORD-2026-03168,5,0.0,Ninguno
ORD-2026-03170,4,0.0,Ninguno
ORD-2026-03171,4,0.0,Ninguno
ORD-2026-03172,5,0.0,Ninguno
ORD-2026-03177,5,0.0,Ninguno
ORD-2026-03178,5,0.0,Retraso de camion
ORD-2026-03180,4,0.0,Caja dañada
ORD-2026-03181,3,0.0,Retraso de camion
ORD-2026-03183,5,0.0,Ninguno
ORD-2026-03185,3,0.0,Retraso de camion
ORD-2026-03186,3,0.0,Retraso de camion
ORD-2026-03187,4,0.0,Ninguno
ORD-2026-03190,2,2594.24,Retraso de camion
ORD-2026-03193,4,0.0,Ninguno
ORD-2026-03194,4,0.0,Ninguno
ORD-2026-03195,5,0.0,Ninguno
ORD-2026-03196,1,2229.55,Retraso de camion
ORD-2026-03197,2,2849.53,Retraso de camion
ORD-2026-03198,4,0.0,Ninguno
ORD-2026-03206,1,2826.01,Retraso de camion
ORD-2026-03207,3,0.0,Ninguno
ORD-2026-03208,5,0.0,Ninguno
ORD-2026-03210,4,0.0,Caja dañada
ORD-2026-03211,3,0.0,Retraso de camion
ORD-2026-03212,2,1978.8,Retraso de camion
ORD-2026-03214,3,0.0,Ninguno
ORD-2026-03215,4,0.0,Ninguno
ORD-2026-03216,5,0.0,Ninguno
ORD-2026-03218,4,0.0,Ninguno
ORD-2026-03221,4,0.0,Ninguno
ORD-2026-03222,4,0.0,Caja dañada
ORD-2026-03223,3,0.0,Faltaban items
ORD-2026-03226,3,0.0,Ninguno
ORD-2026-03227,5,0.0,Ninguno
ORD-2026-03228,5,0.0,Ninguno
ORD-2026-03230,4,0.0,Ninguno
ORD-2026-03231,3,0.0,Retraso de camion
ORD-2026-03232,3,0.0,Ninguno
ORD-2026-03234,5,0.0,Ninguno
ORD-2026-03238,3,0.0,Ninguno
ORD-2026-03239,5,0.0,Ninguno
ORD-2026-03241,3,0.0,Faltaban items
ORD-2026-03242,4,0.0,Retraso de camion
ORD-2026-03243,2,1958.11,Retraso de camion
ORD-2026-03247,5,0.0,Caja dañada
ORD-2026-03248,4,0.0,Ninguno
ORD-2026-03250,5,0.0,Ninguno
ORD-2026-03252,4,0.0,Ninguno
ORD-2026-03254,2,602.21,Retraso de camion
ORD-2026-03257,5,0.0,Ninguno
ORD-2026-03261,4,0.0,Ninguno
ORD-2026-03262,4,0.0,Ninguno
ORD-2026-03263,4,0.0,Ninguno
ORD-2026-03267,4,0.0,Ninguno
ORD-2026-03268,5,0.0,Ninguno
ORD-2026-03270,5,0.0,Caja dañada
ORD-2026-03271,4,0.0,Ninguno
ORD-2026-03272,4,0.0,Ninguno
ORD-2026-03273,5,0.0,Ninguno
ORD-2026-03279,5,0.0,Ninguno
ORD-2026-03282,5,0.0,Ninguno
ORD-2026-03283,3,0.0,Faltaban items
ORD-2026-03290,1,981.58,Retraso de camion
ORD-2026-03293,3,0.0,Retraso de camion
ORD-2026-03294,4,0.0,Ninguno
ORD-2026-03296,4,0.0,Ninguno
ORD-2026-03299,3,0.0,Retraso de camion
ORD-2026-03300,3,0.0,Retraso de camion
ORD-2026-03302,4,0.0,Ninguno
ORD-2026-03303,3,0.0,Ninguno
ORD-2026-03304,5,0.0,Ninguno
ORD-2026-03307,5,0.0,Ninguno
ORD-2026-03308,4,0.0,Ninguno
ORD-2026-03309,4,0.0,Retraso de camion
ORD-2026-03310,5,0.0,Ninguno
ORD-2026-03311,4,0.0,Ninguno
ORD-2026-03312,2,1282.78,Retraso de camion
ORD-2026-03313,3,0.0,Retraso de camion
ORD-2026-03314,3,0.0,Retraso de camion
ORD-2026-03316,3,0.0,Retraso de camion
ORD-2026-03320,4,0.0,Ninguno
ORD-2026-03324,3,0.0,Ninguno
ORD-2026-03325,3,0.0,Faltaban items
ORD-2026-03327,5,0.0,Ninguno
ORD-2026-03329,5,0.0,Ninguno
ORD-2026-03331,3,0.0,Caja dañada
ORD-2026-03332,2,689.95,Retraso de camion
ORD-2026-03336,5,0.0,Ninguno
ORD-2026-03337,4,0.0,Ninguno
ORD-2026-03338,4,0.0,Retraso de camion
ORD-2026-03340,4,0.0,Ninguno
ORD-2026-03342,2,1729.52,Retraso de camion
ORD-2026-03344,3,0.0,Faltaban items
ORD-2026-03345,1,950.0,Retraso de camion
ORD-2026-03347,5,0.0,Ninguno
ORD-2026-03350,4,0.0,Ninguno
ORD-2026-03351,5,0.0,Ninguno
ORD-2026-03352,5,0.0,Ninguno
ORD-2026-03353,4,0.0,Ninguno
ORD-2026-03354,5,0.0,Ninguno
ORD-2026-03355,4,0.0,Ninguno
ORD-2026-03356,3,0.0,Retraso de camion
ORD-2026-03358,5,0.0,Ninguno
ORD-2026-03360,5,0.0,Ninguno
ORD-2026-03361,5,0.0,Ninguno
ORD-2026-03363,4,0.0,Ninguno
ORD-2026-03365,5,0.0,Ninguno
ORD-2026-03367,3,0.0,Ninguno
ORD-2026-03369,4,0.0,Ninguno
ORD-2026-03373,5,0.0,Ninguno
ORD-2026-03374,2,2279.41,Faltaban items
ORD-2026-03375,2,1025.59,Retraso de camion
ORD-2026-03377,5,0.0,Ninguno
ORD-2026-03378,4,0.0,Ninguno
ORD-2026-03382,5,0.0,Ninguno
ORD-2026-03383,3,0.0,Retraso de camion
ORD-2026-03384,4,0.0,Ninguno
ORD-2026-03385,3,0.0,Ninguno
ORD-2026-03389,2,748.64,Ninguno
ORD-2026-03392,5,0.0,Ninguno
ORD-2026-03394,5,0.0,Ninguno
ORD-2026-03398,4,0.0,Ninguno
ORD-2026-03399,4,0.0,Ninguno
ORD-2026-03401,3,0.0,Caja dañada
ORD-2026-03403,4,0.0,Ninguno
ORD-2026-03406,3,0.0,Retraso de camion
ORD-2026-03410,5,0.0,Ninguno
ORD-2026-03416,5,0.0,Ninguno
ORD-2026-03420,5,0.0,Ninguno
ORD-2026-03421,5,0.0,Ninguno
ORD-2026-03422,4,0.0,Ninguno
ORD-2026-03424,1,1429.8,Retraso de camion
ORD-2026-03426,2,2066.93,Retraso de camion
ORD-2026-03428,3,0.0,Retraso de camion
ORD-2026-03429,3,0.0,Retraso de camion
ORD-2026-03430,4,0.0,Ninguno
ORD-2026-03432,3,0.0,Ninguno
ORD-2026-03434,2,2859.55,Retraso de camion
ORD-2026-03436,3,0.0,Ninguno
ORD-2026-03440,4,0.0,Ninguno
ORD-2026-03449,5,0.0,Ninguno
ORD-2026-03451,3,0.0,Retraso de camion
ORD-2026-03453,2,638.3,Retraso de camion
ORD-2026-03457,3,0.0,Retraso de camion
ORD-2026-03458,3,0.0,Retraso de camion
ORD-2026-03459,5,0.0,Ninguno
ORD-2026-03460,5,0.0,Ninguno
ORD-2026-03461,5,0.0,Ninguno
ORD-2026-03462,2,796.24,Retraso de camion
ORD-2026-03463,4,0.0,Retraso de camion
ORD-2026-03464,4,0.0,Ninguno
ORD-2026-03465,3,0.0,Ninguno
ORD-2026-03466,4,0.0,Faltaban items
ORD-2026-03467,4,0.0,Retraso de camion
ORD-2026-03469,4,0.0,Ninguno
ORD-2026-03470,4,0.0,Ninguno
ORD-2026-03471,3,0.0,Retraso de camion
ORD-2026-03472,4,0.0,Caja dañada
ORD-2026-03477,4,0.0,Caja dañada
ORD-2026-03478,3,0.0,Retraso de camion
ORD-2026-03481,2,2171.78,Ninguno
ORD-2026-03482,5,0.0,Ninguno
ORD-2026-03483,2,1682.61,Retraso de camion
ORD-2026-03485,2,2360.37,Retraso de camion
ORD-2026-03491,3,0.0,Retraso de camion
ORD-2026-03492,4,0.0,Ninguno
ORD-2026-03493,5,0.0,Ninguno
ORD-2026-03495,3,0.0,Retraso de camion
ORD-2026-03496,4,0.0,Ninguno
ORD-2026-03498,3,0.0,Retraso de camion
ORD-2026-03499,4,0.0,Ninguno
ORD-2026-03500,4,0.0,Retraso de camion
ORD-2026-03502,3,0.0,Retraso de camion
ORD-2026-03503,4,0.0,Ninguno
ORD-2026-03505,5,0.0,Ninguno
ORD-2026-03506,5,0.0,Retraso de camion
ORD-2026-03508,1,1528.79,Retraso de camion
ORD-2026-03510,3,0.0,Retraso de camion
ORD-2026-03511,5,0.0,Ninguno
ORD-2026-03512,4,0.0,Ninguno
ORD-2026-03513,5,0.0,Ninguno
ORD-2026-03515,5,0.0,Ninguno
ORD-2026-03519,4,0.0,Retraso de camion
ORD-2026-03521,5,0.0,Ninguno
ORD-2026-03522,4,0.0,Ninguno
ORD-2026-03524,4,0.0,Ninguno
ORD-2026-03525,3,0.0,Ninguno
ORD-2026-03526,4,0.0,Faltaban items
ORD-2026-03527,3,0.0,Faltaban items
ORD-2026-03528,3,0.0,Faltaban items
ORD-2026-03530,4,0.0,Ninguno
ORD-2026-03531,5,0.0,Ninguno
ORD-2026-03533,4,0.0,Ninguno
ORD-2026-03535,3,0.0,Ninguno
ORD-2026-03536,4,0.0,Ninguno
ORD-2026-03537,2,2607.17,Faltaban items
ORD-2026-03538,2,1305.64,Retraso de camion
ORD-2026-03539,2,976.69,Retraso de camion
ORD-2026-03542,4,0.0,Ninguno
ORD-2026-03543,2,2086.54,Retraso de camion
ORD-2026-03547,5,0.0,Ninguno
ORD-2026-03551,4,0.0,Ninguno
ORD-2026-03552,4,0.0,Ninguno
ORD-2026-03553,3,0.0,Ninguno
ORD-2026-03556,5,0.0,Ninguno
ORD-2026-03558,5,0.0,Ninguno
ORD-2026-03559,3,0.0,Ninguno
ORD-2026-03560,3,0.0,Retraso de camion
ORD-2026-03561,5,0.0,Ninguno
ORD-2026-03563,1,1128.57,Ninguno
ORD-2026-03564,2,2395.79,Retraso de camion
ORD-2026-03567,2,2420.78,Faltaban items
ORD-2026-03569,1,2101.46,Retraso de camion
ORD-2026-03571,4,0.0,Faltaban items
ORD-2026-03572,3,0.0,Retraso de camion
ORD-2026-03573,5,0.0,Ninguno
ORD-2026-03574,5,0.0,Ninguno
ORD-2026-03577,5,0.0,Caja dañada
ORD-2026-03578,4,0.0,Ninguno
ORD-2026-03581,4,0.0,Ninguno
ORD-2026-03584,3,0.0,Faltaban items
ORD-2026-03587,2,1043.17,Ninguno
ORD-2026-03588,4,0.0,Ninguno
ORD-2026-03589,2,1042.66,Retraso de camion
ORD-2026-03591,5,0.0,Ninguno
ORD-2026-03592,5,0.0,Ninguno
ORD-2026-03595,3,0.0,Ninguno
ORD-2026-03597,5,0.0,Ninguno
ORD-2026-03598,2,2747.64,Retraso de camion
ORD-2026-03601,5,0.0,Ninguno
ORD-2026-03603,1,970.86,Retraso de camion
ORD-2026-03609,5,0.0,Ninguno
ORD-2026-03610,3,0.0,Ninguno
ORD-2026-03612,5,0.0,Ninguno
ORD-2026-03613,5,0.0,Caja dañada
ORD-2026-03621,5,0.0,Caja dañada
ORD-2026-03622,4,0.0,Ninguno
ORD-2026-03623,4,0.0,Ninguno
ORD-2026-03624,5,0.0,Ninguno
ORD-2026-03625,5,0.0,Ninguno
ORD-2026-03629,5,0.0,Ninguno
ORD-2026-03630,5,0.0,Ninguno
ORD-2026-03631,4,0.0,Faltaban items
ORD-2026-03639,3,0.0,Faltaban items
ORD-2026-03641,3,0.0,Ninguno
ORD-2026-03642,5,0.0,Ninguno
ORD-2026-03643,1,1040.6,Retraso de camion
ORD-2026-03647,2,1591.19,Faltaban items
ORD-2026-03653,4,0.0,Ninguno
ORD-2026-03655,4,0.0,Retraso de camion
ORD-2026-03658,5,0.0,Ninguno
ORD-2026-03661,3,0.0,Ninguno
ORD-2026-03666,5,0.0,Ninguno
ORD-2026-03667,2,1388.74,Retraso de camion
ORD-2026-03668,5,0.0,Ninguno
ORD-2026-03669,3,0.0,Retraso de camion
ORD-2026-03674,3,0.0,Ninguno
ORD-2026-03676,3,0.0,Retraso de camion
ORD-2026-03679,4,0.0,Ninguno
ORD-2026-03681,5,0.0,Caja dañada
ORD-2026-03682,1,2668.2,Retraso de camion
ORD-2026-03683,4,0.0,Ninguno
ORD-2026-03684,2,2115.72,Retraso de camion
ORD-2026-03685,5,0.0,Ninguno
ORD-2026-03686,3,0.0,Ninguno
ORD-2026-03689,5,0.0,Ninguno
ORD-2026-03690,2,1771.53,Retraso de camion
ORD-2026-03694,4,0.0,Ninguno
ORD-2026-03696,3,0.0,Retraso de camion
ORD-2026-03697,4,0.0,Ninguno
ORD-2026-03698,4,0.0,Ninguno
ORD-2026-03699,4,0.0,Ninguno
ORD-2026-03700,5,0.0,Ninguno
ORD-2026-03703,5,0.0,Ninguno
ORD-2026-03707,4,0.0,Ninguno
ORD-2026-03709,5,0.0,Ninguno
ORD-2026-03712,4,0.0,Ninguno
ORD-2026-03713,4,0.0,Ninguno
ORD-2026-03718,3,0.0,Retraso de camion
ORD-2026-03720,4,0.0,Ninguno
ORD-2026-03721,3,0.0,Retraso de camion
