timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,_fila_bronze,timestamp_original,temp_unit_original,temperatura_cabina_c_original,motivos_transformacion,conteo_transformaciones,banderas_informativas,calidad_estado
2026-08-15 01:08:00+00:00,VIA-00615,ORD-2026-05692,CAM-08,PROD-051,-16.85,C,67.2,0,0,14750,2026-08-14 21:08:00,C,-16.85,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-15 01:38:00+00:00,VIA-00615,ORD-2026-05692,CAM-08,PROD-051,-16.43,C,71.3,0,0,14751,2026-08-14 21:38:00,C,-16.43,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-15 02:08:00+00:00,VIA-00615,ORD-2026-05692,CAM-08,PROD-051,-18.17,C,64.5,0,0,14752,2026-08-14 22:08:00,C,-18.17,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-15 02:38:00+00:00,VIA-00615,ORD-2026-05692,CAM-08,PROD-051,-16.83,C,65.6,0,0,14753,2026-08-14 22:38:00,C,-16.83,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-15 03:08:00+00:00,VIA-00615,ORD-2026-05692,CAM-08,PROD-051,-17.84,C,58.8,0,0,14754,2026-08-14 23:08:00,C,-17.84,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-15 03:38:00+00:00,VIA-00615,ORD-2026-05692,CAM-08,PROD-051,-17.58,C,79.1,0,0,14755,2026-08-14 23:38:00,C,-17.58,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-15 04:08:00+00:00,VIA-00615,ORD-2026-05692,CAM-08,PROD-051,-17.59,C,61.7,0,0,14756,2026-08-15 00:08:00,C,-17.59,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-15 04:38:00+00:00,VIA-00615,ORD-2026-05692,CAM-08,PROD-051,-18.22,C,60.9,0,0,14757,2026-08-15 00:38:00,C,-18.22,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-15 05:08:00+00:00,VIA-00615,ORD-2026-05692,CAM-08,PROD-051,-18.15,C,57.5,0,0,14758,2026-08-15 01:08:00,C,-18.15,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-15 05:38:00+00:00,VIA-00615,ORD-2026-05692,CAM-08,PROD-051,-18.88,C,71.5,0,0,14759,2026-08-15 01:38:00,C,-18.88,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-15 06:08:00+00:00,VIA-00615,ORD-2026-05692,CAM-08,PROD-051,-18.99,C,65.8,0,0,14760,2026-08-15 02:08:00,C,-18.99,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-15 06:38:00+00:00,VIA-00615,ORD-2026-05692,CAM-08,PROD-051,-17.47,C,65.5,0,0,14761,2026-08-15 02:38:00,C,-17.47,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 21:00:00+00:00,VIA-00616,ORD-2026-04259,CAM-06,PROD-010,16.1,C,50.3,0,0,14762,2026-08-25 17:00:00,C,16.1,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-25 21:30:00+00:00,VIA-00616,ORD-2026-04259,CAM-06,PROD-010,19.86,C,36.6,0,0,14763,2026-08-25 17:30:00,C,19.86,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-25 22:00:00+00:00,VIA-00616,ORD-2026-04259,CAM-06,PROD-010,16.83,C,46.1,0,0,14764,2026-08-25 18:00:00,C,16.83,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-25 22:30:00+00:00,VIA-00616,ORD-2026-04259,CAM-06,PROD-010,19.0,C,51.0,0,0,14765,2026-08-25 18:30:00,C,19.0,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-25 23:00:00+00:00,VIA-00616,ORD-2026-04259,CAM-06,PROD-010,18.46,C,47.0,0,0,14766,2026-08-25 19:00:00,C,18.46,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-25 23:30:00+00:00,VIA-00616,ORD-2026-04259,CAM-06,PROD-010,21.02,C,46.5,0,0,14767,2026-08-25 19:30:00,C,21.02,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-26 00:00:00+00:00,VIA-00616,ORD-2026-04259,CAM-06,PROD-010,20.04,C,49.7,0,0,14768,2026-08-25 20:00:00,C,20.04,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-26 00:30:00+00:00,VIA-00616,ORD-2026-04259,CAM-06,PROD-010,17.49,C,58.9,0,0,14769,2026-08-25 20:30:00,C,17.49,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-26 01:00:00+00:00,VIA-00616,ORD-2026-04259,CAM-06,PROD-010,22.02,C,38.4,0,0,14770,2026-08-25 21:00:00,C,22.02,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-26 01:30:00+00:00,VIA-00616,ORD-2026-04259,CAM-06,PROD-010,20.25,C,34.9,0,0,14771,2026-08-25 21:30:00,C,20.25,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-26 02:00:00+00:00,VIA-00616,ORD-2026-04259,CAM-06,PROD-010,20.55,C,48.0,0,0,14772,2026-08-25 22:00:00,C,20.55,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-26 02:30:00+00:00,VIA-00616,ORD-2026-04259,CAM-06,PROD-010,18.95,C,42.3,0,0,14773,2026-08-25 22:30:00,C,18.95,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-26 03:00:00+00:00,VIA-00616,ORD-2026-04259,CAM-06,PROD-010,20.73,C,61.0,0,0,14774,2026-08-25 23:00:00,C,20.73,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-26 03:30:00+00:00,VIA-00616,ORD-2026-04259,CAM-06,PROD-010,19.21,C,47.0,0,0,14775,2026-08-25 23:30:00,C,19.21,fecha_local_bolivia_convertida_utc | normalizacion_identificador:camion_id,2,IOT-REF-001 | IOT-REF-002,valida
2026-08-26 04:00:00+00:00,VIA-00616,ORD-2026-04259,CAM-06,PROD-010,19.95,C,46.3,0,0,14776,2026-08-26 00:00:00,C,19.95,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-26 04:30:00+00:00,VIA-00616,ORD-2026-04259,CAM-06,PROD-010,19.51,C,37.7,0,0,14777,2026-08-26 00:30:00,C,19.51,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-26 05:00:00+00:00,VIA-00616,ORD-2026-04259,CAM-06,PROD-010,20.52,C,42.3,0,0,14778,2026-08-26 01:00:00,C,20.52,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-26 05:30:00+00:00,VIA-00616,ORD-2026-04259,CAM-06,PROD-010,20.26,C,41.3,0,0,14779,2026-08-26 01:30:00,C,20.26,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-26 06:00:00+00:00,VIA-00616,ORD-2026-04259,CAM-06,PROD-010,20.4,C,33.5,0,0,14780,2026-08-26 02:00:00,C,20.4,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-26 06:30:00+00:00,VIA-00616,ORD-2026-04259,CAM-06,PROD-010,19.26,C,46.4,0,0,14781,2026-08-26 02:30:00,C,19.26,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-26 07:00:00+00:00,VIA-00616,ORD-2026-04259,CAM-06,PROD-010,20.9,C,53.0,0,0,14782,2026-08-26 03:00:00,C,20.9,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-26 07:30:00+00:00,VIA-00616,ORD-2026-04259,CAM-06,PROD-010,20.86,C,44.2,0,0,14783,2026-08-26 03:30:00,C,20.86,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-26 08:00:00+00:00,VIA-00616,ORD-2026-04259,CAM-06,PROD-010,18.44,C,46.4,0,0,14784,2026-08-26 04:00:00,C,18.44,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-26 08:30:00+00:00,VIA-00616,ORD-2026-04259,CAM-06,PROD-010,20.03,C,56.2,0,0,14785,2026-08-26 04:30:00,C,20.03,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-06 04:31:00+00:00,VIA-00617,ORD-2026-01874,CAM-20,PROD-054,-17.63,C,69.9,0,0,14786,2026-08-06 00:31:00,C,-17.63,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-06 05:01:00+00:00,VIA-00617,ORD-2026-01874,CAM-20,PROD-054,-16.65,C,77.1,0,0,14787,2026-08-06 01:01:00,C,-16.65,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-06 05:31:00+00:00,VIA-00617,ORD-2026-01874,CAM-20,PROD-054,-17.86,C,82.4,0,0,14788,2026-08-06 01:31:00,C,-17.86,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-06 06:01:00+00:00,VIA-00617,ORD-2026-01874,CAM-20,PROD-054,-17.83,C,66.6,0,0,14789,2026-08-06 02:01:00,C,-17.83,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-06 06:31:00+00:00,VIA-00617,ORD-2026-01874,CAM-20,PROD-054,-18.57,C,62.8,0,0,14790,2026-08-06 02:31:00,C,-18.57,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-06 07:01:00+00:00,VIA-00617,ORD-2026-01874,CAM-20,PROD-054,-17.66,C,74.4,0,0,14791,2026-08-06 03:01:00,C,-17.66,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-06 08:01:00+00:00,VIA-00617,ORD-2026-01874,CAM-20,PROD-054,-17.7,C,72.3,0,0,14793,2026-08-06 04:01:00,C,-17.7,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-06 08:31:00+00:00,VIA-00617,ORD-2026-01874,CAM-20,PROD-054,-18.5,C,69.4,0,0,14794,2026-08-06 04:31:00,C,-18.5,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-06 09:01:00+00:00,VIA-00617,ORD-2026-01874,CAM-20,PROD-054,-18.7,C,68.9,0,0,14795,2026-08-06 05:01:00,C,-18.7,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-06 09:31:00+00:00,VIA-00617,ORD-2026-01874,CAM-20,PROD-054,-18.52,C,77.0,0,0,14796,2026-08-06 05:31:00,C,-18.52,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-06 10:01:00+00:00,VIA-00617,ORD-2026-01874,CAM-20,PROD-054,-17.74,C,66.5,0,0,14797,2026-08-06 06:01:00,C,-17.74,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-06 10:31:00+00:00,VIA-00617,ORD-2026-01874,CAM-20,PROD-054,-16.23,C,69.2,0,0,14798,2026-08-06 06:31:00,C,-16.23,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-06 11:01:00+00:00,VIA-00617,ORD-2026-01874,CAM-20,PROD-054,-16.78,C,59.6,0,0,14799,2026-08-06 07:01:00,C,-16.78,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-06 11:31:00+00:00,VIA-00617,ORD-2026-01874,CAM-20,PROD-054,-18.73,C,58.5,0,0,14800,2026-08-06 07:31:00,C,-18.73,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-06 12:01:00+00:00,VIA-00617,ORD-2026-01874,CAM-20,PROD-054,-16.09,C,65.4,0,0,14801,2026-08-06 08:01:00,C,-16.09,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-06 12:31:00+00:00,VIA-00617,ORD-2026-01874,CAM-20,PROD-054,-18.59,C,76.2,0,0,14802,2026-08-06 08:31:00,C,-18.59,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-06 13:01:00+00:00,VIA-00617,ORD-2026-01874,CAM-20,PROD-054,-17.94,C,77.3,0,0,14803,2026-08-06 09:01:00,C,-17.94,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-06 13:31:00+00:00,VIA-00617,ORD-2026-01874,CAM-20,PROD-054,-19.15,C,73.3,0,0,14804,2026-08-06 09:31:00,C,-19.15,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-06 14:01:00+00:00,VIA-00617,ORD-2026-01874,CAM-20,PROD-054,-17.66,C,78.0,0,0,14805,2026-08-06 10:01:00,C,-17.66,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-06 14:31:00+00:00,VIA-00617,ORD-2026-01874,CAM-20,PROD-054,-17.19,C,74.2,0,0,14806,2026-08-06 10:31:00,C,-17.19,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-06 15:01:00+00:00,VIA-00617,ORD-2026-01874,CAM-20,PROD-054,-18.45,C,76.0,0,0,14807,2026-08-06 11:01:00,C,-18.45,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-06 15:31:00+00:00,VIA-00617,ORD-2026-01874,CAM-20,PROD-054,-17.95,C,71.5,0,0,14808,2026-08-06 11:31:00,C,-17.95,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-06 16:01:00+00:00,VIA-00617,ORD-2026-01874,CAM-20,PROD-054,-17.06,C,61.6,0,0,14809,2026-08-06 12:01:00,C,-17.06,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-21 19:26:00+00:00,VIA-00618,ORD-2026-04955,CAM-20,PROD-051,-17.55,C,72.2,0,0,14810,2026-08-21 15:26:00,C,-17.55,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-21 19:56:00+00:00,VIA-00618,ORD-2026-04955,CAM-20,PROD-051,-18.04,C,71.1,0,0,14811,2026-08-21 15:56:00,C,-18.04,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-21 20:26:00+00:00,VIA-00618,ORD-2026-04955,CAM-20,PROD-051,-17.38,C,72.7,0,0,14812,2026-08-21 16:26:00,C,-17.38,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-21 20:56:00+00:00,VIA-00618,ORD-2026-04955,CAM-20,PROD-051,-17.66,C,65.3,0,0,14813,2026-08-21 16:56:00,C,-17.66,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-21 21:26:00+00:00,VIA-00618,ORD-2026-04955,CAM-20,PROD-051,-18.96,C,72.4,0,0,14814,2026-08-21 17:26:00,C,-18.96,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-21 21:56:00+00:00,VIA-00618,ORD-2026-04955,CAM-20,PROD-051,-17.33,C,65.8,0,0,14815,2026-08-21 17:56:00,C,-17.33,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-21 22:26:00+00:00,VIA-00618,ORD-2026-04955,CAM-20,PROD-051,-17.66,C,82.3,0,0,14816,2026-08-21 18:26:00,C,-17.66,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-21 22:56:00+00:00,VIA-00618,ORD-2026-04955,CAM-20,PROD-051,-17.63,C,76.0,0,0,14817,2026-08-21 18:56:00,C,-17.63,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-21 23:26:00+00:00,VIA-00618,ORD-2026-04955,CAM-20,PROD-051,-18.03,C,83.2,0,0,14818,2026-08-21 19:26:00,C,-18.03,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-21 23:56:00+00:00,VIA-00618,ORD-2026-04955,CAM-20,PROD-051,-18.67,C,69.3,0,0,14819,2026-08-21 19:56:00,C,-18.67,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 00:26:00+00:00,VIA-00618,ORD-2026-04955,CAM-20,PROD-051,-18.2,C,76.5,0,0,14820,2026-08-21 20:26:00,C,-18.2,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 00:56:00+00:00,VIA-00618,ORD-2026-04955,CAM-20,PROD-051,-18.56,C,71.5,0,0,14821,2026-08-21 20:56:00,C,-18.56,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 01:26:00+00:00,VIA-00618,ORD-2026-04955,CAM-20,PROD-051,-18.97,C,61.9,0,0,14822,2026-08-21 21:26:00,C,-18.97,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 01:56:00+00:00,VIA-00618,ORD-2026-04955,CAM-20,PROD-051,-17.36,C,65.5,0,0,14823,2026-08-21 21:56:00,C,-17.36,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 02:26:00+00:00,VIA-00618,ORD-2026-04955,CAM-20,PROD-051,-17.73,C,58.1,0,0,14824,2026-08-21 22:26:00,C,-17.73,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 02:56:00+00:00,VIA-00618,ORD-2026-04955,CAM-20,PROD-051,-17.49,C,78.5,0,0,14825,2026-08-21 22:56:00,C,-17.49,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 03:26:00+00:00,VIA-00618,ORD-2026-04955,CAM-20,PROD-051,-17.81,C,70.8,0,0,14826,2026-08-21 23:26:00,C,-17.81,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 03:56:00+00:00,VIA-00618,ORD-2026-04955,CAM-20,PROD-051,-19.24,C,70.6,0,0,14827,2026-08-21 23:56:00,C,-19.24,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 04:26:00+00:00,VIA-00618,ORD-2026-04955,CAM-20,PROD-051,-17.96,C,69.7,0,0,14828,2026-08-22 00:26:00,C,-17.96,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 04:56:00+00:00,VIA-00618,ORD-2026-04955,CAM-20,PROD-051,-17.59,C,60.4,0,0,14829,2026-08-22 00:56:00,C,-17.59,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 05:26:00+00:00,VIA-00618,ORD-2026-04955,CAM-20,PROD-051,-17.65,C,72.4,0,0,14830,2026-08-22 01:26:00,C,-17.65,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 05:56:00+00:00,VIA-00618,ORD-2026-04955,CAM-20,PROD-051,-17.78,C,73.7,0,0,14831,2026-08-22 01:56:00,C,-17.78,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 06:26:00+00:00,VIA-00618,ORD-2026-04955,CAM-20,PROD-051,-16.26,C,62.4,0,0,14832,2026-08-22 02:26:00,C,-16.26,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 06:56:00+00:00,VIA-00618,ORD-2026-04955,CAM-20,PROD-051,-18.95,C,66.5,0,0,14833,2026-08-22 02:56:00,C,-18.95,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 02:39:00+00:00,VIA-00619,ORD-2026-03539,CAM-15,PROD-049,4.27,C,75.4,0,0,14834,2026-08-24 22:39:00,C,4.27,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 03:09:00+00:00,VIA-00619,ORD-2026-03539,CAM-15,PROD-049,4.06,C,73.1,0,0,14835,2026-08-24 23:09:00,C,4.06,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 03:39:00+00:00,VIA-00619,ORD-2026-03539,CAM-15,PROD-049,3.93,C,59.4,0,0,14836,2026-08-24 23:39:00,C,3.93,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 04:09:00+00:00,VIA-00619,ORD-2026-03539,CAM-15,PROD-049,3.55,C,92.0,0,0,14837,2026-08-25 00:09:00,C,3.55,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 04:39:00+00:00,VIA-00619,ORD-2026-03539,CAM-15,PROD-049,3.98,C,77.9,0,0,14838,2026-08-25 00:39:00,C,3.98,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 05:09:00+00:00,VIA-00619,ORD-2026-03539,CAM-15,PROD-049,3.36,C,77.8,0,0,14839,2026-08-25 01:09:00,C,3.36,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 05:39:00+00:00,VIA-00619,ORD-2026-03539,CAM-15,PROD-049,4.12,C,70.1,0,0,14840,2026-08-25 01:39:00,C,4.12,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 06:09:00+00:00,VIA-00619,ORD-2026-03539,CAM-15,PROD-049,3.54,C,85.1,0,0,14841,2026-08-25 02:09:00,C,3.54,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 06:39:00+00:00,VIA-00619,ORD-2026-03539,CAM-15,PROD-049,4.43,C,70.8,0,0,14842,2026-08-25 02:39:00,C,4.43,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 07:09:00+00:00,VIA-00619,ORD-2026-03539,CAM-15,PROD-049,5.45,C,75.9,0,0,14843,2026-08-25 03:09:00,C,5.45,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 07:39:00+00:00,VIA-00619,ORD-2026-03539,CAM-15,PROD-049,5.94,C,71.5,0,0,14844,2026-08-25 03:39:00,C,5.94,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 08:09:00+00:00,VIA-00619,ORD-2026-03539,CAM-15,PROD-049,3.55,C,68.6,0,1,14845,2026-08-25 04:09:00,C,3.55,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 08:39:00+00:00,VIA-00619,ORD-2026-03539,CAM-15,PROD-049,3.7,C,73.3,0,1,14846,2026-08-25 04:39:00,C,3.7,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 09:09:00+00:00,VIA-00619,ORD-2026-03539,CAM-15,PROD-049,8.96,C,76.9,1,1,14847,2026-08-25 05:09:00,C,8.96,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 09:39:00+00:00,VIA-00619,ORD-2026-03539,CAM-15,PROD-049,10.17,C,83.0,1,1,14848,2026-08-25 05:39:00,C,10.17,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 10:09:00+00:00,VIA-00619,ORD-2026-03539,CAM-15,PROD-049,10.3,C,69.1,1,1,14849,2026-08-25 06:09:00,C,10.3,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 10:39:00+00:00,VIA-00619,ORD-2026-03539,CAM-15,PROD-049,8.09,C,74.2,1,1,14850,2026-08-25 06:39:00,C,8.09,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 11:09:00+00:00,VIA-00619,ORD-2026-03539,CAM-15,PROD-049,10.44,C,63.5,1,0,14851,2026-08-25 07:09:00,C,10.44,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 11:39:00+00:00,VIA-00619,ORD-2026-03539,CAM-15,PROD-049,3.52,C,84.0,0,0,14852,2026-08-25 07:39:00,C,3.52,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 12:09:00+00:00,VIA-00619,ORD-2026-03539,CAM-15,PROD-049,2.95,C,82.5,0,0,14853,2026-08-25 08:09:00,C,2.95,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 12:39:00+00:00,VIA-00619,ORD-2026-03539,CAM-15,PROD-049,4.0,C,82.0,0,0,14854,2026-08-25 08:39:00,C,4.0,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 13:09:00+00:00,VIA-00619,ORD-2026-03539,CAM-15,PROD-049,4.02,C,85.2,0,0,14855,2026-08-25 09:09:00,C,4.02,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 13:39:00+00:00,VIA-00619,ORD-2026-03539,CAM-15,PROD-049,3.77,C,80.4,0,0,14856,2026-08-25 09:39:00,C,3.77,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-25 14:09:00+00:00,VIA-00619,ORD-2026-03539,CAM-15,PROD-049,2.33,C,68.1,0,0,14857,2026-08-25 10:09:00,C,2.33,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-15 22:10:00+00:00,VIA-00620,ORD-2026-05089,CAM-26,PROD-024,20.53,C,41.8,0,0,14858,2026-08-15 18:10:00,C,20.53,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-15 22:40:00+00:00,VIA-00620,ORD-2026-05089,CAM-26,PROD-024,17.34,C,60.1,0,0,14859,2026-08-15 18:40:00,C,17.34,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-15 23:10:00+00:00,VIA-00620,ORD-2026-05089,CAM-26,PROD-024,21.04,C,44.0,0,0,14860,2026-08-15 19:10:00,C,21.04,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-15 23:40:00+00:00,VIA-00620,ORD-2026-05089,CAM-26,PROD-024,22.99,C,55.0,0,0,14861,2026-08-15 19:40:00,C,22.99,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-16 00:10:00+00:00,VIA-00620,ORD-2026-05089,CAM-26,PROD-024,17.87,C,53.3,0,0,14862,2026-08-15 20:10:00,C,17.87,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-16 00:40:00+00:00,VIA-00620,ORD-2026-05089,CAM-26,PROD-024,19.1,C,46.3,0,0,14863,2026-08-15 20:40:00,C,19.1,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-16 01:40:00+00:00,VIA-00620,ORD-2026-05089,CAM-26,PROD-024,23.72,C,51.3,0,0,14865,2026-08-15 21:40:00,C,23.72,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-16 02:10:00+00:00,VIA-00620,ORD-2026-05089,CAM-26,PROD-024,19.0,C,31.3,0,0,14866,2026-08-15 22:10:00,C,19.0,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-16 02:40:00+00:00,VIA-00620,ORD-2026-05089,CAM-26,PROD-024,20.62,C,42.5,0,0,14867,2026-08-15 22:40:00,C,20.62,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-16 03:10:00+00:00,VIA-00620,ORD-2026-05089,CAM-26,PROD-024,17.19,C,43.0,0,0,14868,2026-08-15 23:10:00,C,17.19,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-16 03:40:00+00:00,VIA-00620,ORD-2026-05089,CAM-26,PROD-024,19.36,C,49.6,0,0,14869,2026-08-15 23:40:00,C,19.36,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-16 04:10:00+00:00,VIA-00620,ORD-2026-05089,CAM-26,PROD-024,20.61,C,60.1,0,0,14870,2026-08-16 00:10:00,C,20.61,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-16 04:40:00+00:00,VIA-00620,ORD-2026-05089,CAM-26,PROD-024,17.98,C,52.5,0,0,14871,2026-08-16 00:40:00,C,17.98,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-16 05:10:00+00:00,VIA-00620,ORD-2026-05089,CAM-26,PROD-024,21.88,C,46.2,0,0,14872,2026-08-16 01:10:00,C,21.88,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
2026-08-16 05:40:00+00:00,VIA-00620,ORD-2026-05089,CAM-26,PROD-024,19.96,C,53.2,0,0,14873,2026-08-16 01:40:00,C,19.96,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002,valida
