order_id,cliente_id,producto_id,fecha_despacho,centro_distribucion,camion_id,chofer_id,cantidad_solicitada,cantidad_entregada,tiempo_entrega_prometido_hrs,tiempo_entrega_real_hrs,otif_on_time,otif_in_full,otif,_fila_bronze,errores_bloqueantes,motivos_transformacion,motivos_imputacion,order_id_original,cliente_id_original,producto_id_original,fecha_despacho_original,centro_distribucion_original,camion_id_original,chofer_id_original,cantidad_solicitada_original,cantidad_entregada_original,tiempo_entrega_prometido_hrs_original,tiempo_entrega_real_hrs_original,otif_on_time_original,otif_in_full_original,otif_original,order_id_tratado,order_id_transformado,cliente_id_tratado,cliente_id_transformado,producto_id_tratado,producto_id_transformado,camion_id_tratado,camion_id_transformado,chofer_id_tratado,chofer_id_transformado,centro_distribucion_tratado,centro_distribucion_transformado,cantidad_solicitada_texto_tratado,cantidad_solicitada_palabra_normalizada,cantidad_solicitada_tratado,cantidad_solicitada_conversion_invalida,cantidad_solicitada_centinela_detectado,cantidad_entregada_tratado,cantidad_entregada_conversion_invalida,cantidad_entregada_centinela_detectado,tiempo_entrega_prometido_hrs_tratado,tiempo_entrega_prometido_hrs_conversion_invalida,tiempo_entrega_prometido_hrs_centinela_detectado,tiempo_entrega_real_hrs_tratado,tiempo_entrega_real_hrs_conversion_invalida,tiempo_entrega_real_hrs_centinela_detectado,otif_on_time_tratado,otif_on_time_conversion_invalida,otif_on_time_centinela_detectado,otif_in_full_tratado,otif_in_full_conversion_invalida,otif_in_full_centinela_detectado,otif_tratado,otif_conversion_invalida,otif_centinela_detectado,fecha_despacho_formato,fecha_despacho_formato_reconocido,fecha_despacho_tratado,fecha_despacho_conversion_invalida,fecha_despacho_transformado,producto_id_corresponde_silver,camion_id_corresponde_silver,fue_imputada,imputacion_metodo,imputacion_motivo,fue_transformada,conteo_transformaciones,conteo_imputaciones,calidad_motivo,calidad_estado
ORD-2026-04041,CLI-092,PROD-006,2026-08-14 01:32:00+00:00,Tarija,CAM-21,CHO-067,304.0,304.0,72.0,49.6,1.0,1.0,1.0,4042,,fecha_local_bolivia_convertida_utc,,ORD-2026-04041,CLI-092,PROD-006,2026-08-13 21:32:00,Tarija,CAM-21,CHO-067,304,304.0,72,49.6,1,1,1,ORD-2026-04041,False,CLI-092,False,PROD-006,False,CAM-21,False,CHO-067,False,Tarija,False,304,False,304.0,False,False,304.0,False,False,72.0,False,False,49.6,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-14 01:32:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04042,CLI-092,PROD-019,2026-08-30 18:42:00+00:00,Oruro,CAM-16,CHO-066,388.0,388.0,48.0,46.5,1.0,1.0,1.0,4043,,fecha_local_bolivia_convertida_utc,,ORD-2026-04042,CLI-092,PROD-019,2026-08-30 14:42:00,Oruro,CAM-16,CHO-066,388,388.0,48,46.5,1,1,1,ORD-2026-04042,False,CLI-092,False,PROD-019,False,CAM-16,False,CHO-066,False,Oruro,False,388,False,388.0,False,False,388.0,False,False,48.0,False,False,46.5,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-30 18:42:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04043,CLI-093,PROD-008,2026-08-22 23:50:00+00:00,Santa Cruz,CAM-08,CHO-036,421.0,421.0,72.0,46.1,1.0,1.0,1.0,4044,,fecha_local_bolivia_convertida_utc,,ORD-2026-04043,CLI-093,PROD-008,2026-08-22 19:50:00,Santa Cruz,CAM-08,CHO-036,421,421.0,72,46.1,1,1,1,ORD-2026-04043,False,CLI-093,False,PROD-008,False,CAM-08,False,CHO-036,False,Santa Cruz,False,421,False,421.0,False,False,421.0,False,False,72.0,False,False,46.1,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-22 23:50:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04044,CLI-065,PROD-022,2026-08-28 16:44:00+00:00,Cochabamba,CAM-11,CHO-091,274.0,274.0,24.0,16.8,1.0,1.0,1.0,4045,,fecha_local_bolivia_convertida_utc,,ORD-2026-04044,CLI-065,PROD-022,2026-08-28 12:44:00,Cochabamba,CAM-11,CHO-091,274,274.0,24,16.8,1,1,1,ORD-2026-04044,False,CLI-065,False,PROD-022,False,CAM-11,False,CHO-091,False,Cochabamba,False,274,False,274.0,False,False,274.0,False,False,24.0,False,False,16.8,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-28 16:44:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04045,CLI-036,PROD-056,2026-08-01 13:35:00+00:00,Cochabamba,CAM-25,CHO-088,253.0,253.0,24.0,22.1,1.0,1.0,1.0,4046,,fecha_local_bolivia_convertida_utc,,ORD-2026-04045,CLI-036,PROD-056,2026-08-01 09:35:00,Cochabamba,CAM-25,CHO-088,253,253.0,24,22.1,1,1,1,ORD-2026-04045,False,CLI-036,False,PROD-056,False,CAM-25,False,CHO-088,False,Cochabamba,False,253,False,253.0,False,False,253.0,False,False,24.0,False,False,22.1,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-01 13:35:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04046,CLI-043,PROD-044,2026-08-20 17:02:00+00:00,Oruro,CAM-24,CHO-046,358.0,358.0,24.0,21.9,1.0,1.0,1.0,4047,,fecha_local_bolivia_convertida_utc,,ORD-2026-04046,CLI-043,PROD-044,2026-08-20 13:02:00,Oruro,CAM-24,CHO-046,358,358.0,24,21.9,1,1,1,ORD-2026-04046,False,CLI-043,False,PROD-044,False,CAM-24,False,CHO-046,False,Oruro,False,358,False,358.0,False,False,358.0,False,False,24.0,False,False,21.9,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-20 17:02:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04047,CLI-052,PROD-023,2026-08-18 12:05:00+00:00,Cochabamba,CAM-22,CHO-042,295.0,295.0,48.0,37.2,1.0,1.0,1.0,4048,,fecha_local_bolivia_convertida_utc,,ORD-2026-04047,CLI-052,PROD-023,2026-08-18 08:05:00,Cochabamba,CAM-22,CHO-042,295,295.0,48,37.2,1,1,1,ORD-2026-04047,False,CLI-052,False,PROD-023,False,CAM-22,False,CHO-042,False,Cochabamba,False,295,False,295.0,False,False,295.0,False,False,48.0,False,False,37.2,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-18 12:05:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04049,CLI-050,PROD-006,2026-08-18 23:26:00+00:00,Santa Cruz,CAM-18,CHO-150,439.0,430.0,24.0,16.6,1.0,0.0,0.0,4050,,fecha_local_bolivia_convertida_utc,,ORD-2026-04049,CLI-050,PROD-006,2026-08-18 19:26:00,Santa Cruz,CAM-18,CHO-150,439,430.0,24,16.6,1,0,0,ORD-2026-04049,False,CLI-050,False,PROD-006,False,CAM-18,False,CHO-150,False,Santa Cruz,False,439,False,439.0,False,False,430.0,False,False,24.0,False,False,16.6,False,False,1.0,False,False,0.0,False,False,0.0,False,False,iso,True,2026-08-18 23:26:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04051,CLI-070,PROD-052,2026-08-27 04:33:00+00:00,Tarija,CAM-19,CHO-078,87.0,87.0,24.0,15.0,1.0,1.0,1.0,4052,,fecha_local_bolivia_convertida_utc,,ORD-2026-04051,CLI-070,PROD-052,2026-08-27 00:33:00,Tarija,CAM-19,CHO-078,87,87.0,24,15.0,1,1,1,ORD-2026-04051,False,CLI-070,False,PROD-052,False,CAM-19,False,CHO-078,False,Tarija,False,87,False,87.0,False,False,87.0,False,False,24.0,False,False,15.0,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-27 04:33:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04052,CLI-010,PROD-021,2026-08-06 06:02:00+00:00,Tarija,CAM-26,CHO-059,104.0,104.0,24.0,19.4,1.0,1.0,1.0,4053,,fecha_local_bolivia_convertida_utc,,ORD-2026-04052,CLI-010,PROD-021,2026-08-06 02:02:00,Tarija,CAM-26,CHO-059,104,104.0,24,19.4,1,1,1,ORD-2026-04052,False,CLI-010,False,PROD-021,False,CAM-26,False,CHO-059,False,Tarija,False,104,False,104.0,False,False,104.0,False,False,24.0,False,False,19.4,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-06 06:02:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04053,CLI-047,PROD-003,2026-08-18 22:04:00+00:00,Santa Cruz,CAM-08,CHO-093,355.0,355.0,48.0,29.5,1.0,1.0,1.0,4054,,fecha_local_bolivia_convertida_utc,,ORD-2026-04053,CLI-047,PROD-003,2026-08-18 18:04:00,Santa Cruz,CAM-08,CHO-093,355,355.0,48,29.5,1,1,1,ORD-2026-04053,False,CLI-047,False,PROD-003,False,CAM-08,False,CHO-093,False,Santa Cruz,False,355,False,355.0,False,False,355.0,False,False,48.0,False,False,29.5,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-18 22:04:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04054,CLI-006,PROD-013,2026-08-27 03:59:00+00:00,Cochabamba,CAM-22,CHO-042,97.0,97.0,48.0,38.1,1.0,1.0,1.0,4055,,fecha_local_bolivia_convertida_utc,,ORD-2026-04054,CLI-006,PROD-013,2026-08-26 23:59:00,Cochabamba,CAM-22,CHO-042,97,97.0,48,38.1,1,1,1,ORD-2026-04054,False,CLI-006,False,PROD-013,False,CAM-22,False,CHO-042,False,Cochabamba,False,97,False,97.0,False,False,97.0,False,False,48.0,False,False,38.1,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-27 03:59:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04056,CLI-090,PROD-046,2026-08-06 08:00:00+00:00,Santa Cruz,CAM-29,CHO-106,89.0,89.0,48.0,31.2,1.0,1.0,1.0,4057,,fecha_local_bolivia_convertida_utc,,ORD-2026-04056,CLI-090,PROD-046,2026-08-06 04:00:00,Santa Cruz,CAM-29,CHO-106,89,89.0,48,31.2,1,1,1,ORD-2026-04056,False,CLI-090,False,PROD-046,False,CAM-29,False,CHO-106,False,Santa Cruz,False,89,False,89.0,False,False,89.0,False,False,48.0,False,False,31.2,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-06 08:00:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04057,CLI-026,PROD-054,2026-08-10 12:10:00+00:00,La Paz,CAM-15,CHO-001,401.0,401.0,72.0,76.7,0.0,1.0,0.0,4058,,fecha_local_bolivia_convertida_utc,,ORD-2026-04057,CLI-026,PROD-054,2026-08-10 08:10:00,La Paz,CAM-15,CHO-001,401,401.0,72,76.7,0,1,0,ORD-2026-04057,False,CLI-026,False,PROD-054,False,CAM-15,False,CHO-001,False,La Paz,False,401,False,401.0,False,False,401.0,False,False,72.0,False,False,76.7,False,False,0.0,False,False,1.0,False,False,0.0,False,False,iso,True,2026-08-10 12:10:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04058,CLI-003,PROD-032,2026-08-10 17:47:00+00:00,Oruro,CAM-03,CHO-027,493.0,493.0,48.0,41.1,1.0,1.0,1.0,4059,,fecha_local_bolivia_convertida_utc,,ORD-2026-04058,CLI-003,PROD-032,2026-08-10 13:47:00,Oruro,CAM-03,CHO-027,493,493.0,48,41.1,1,1,1,ORD-2026-04058,False,CLI-003,False,PROD-032,False,CAM-03,False,CHO-027,False,Oruro,False,493,False,493.0,False,False,493.0,False,False,48.0,False,False,41.1,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-10 17:47:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04059,CLI-095,PROD-022,2026-08-17 15:31:00+00:00,Oruro,CAM-20,CHO-095,375.0,375.0,24.0,22.8,1.0,1.0,1.0,4060,,fecha_local_bolivia_convertida_utc,,ORD-2026-04059,CLI-095,PROD-022,2026-08-17 11:31:00,Oruro,CAM-20,CHO-095,375,375.0,24,22.8,1,1,1,ORD-2026-04059,False,CLI-095,False,PROD-022,False,CAM-20,False,CHO-095,False,Oruro,False,375,False,375.0,False,False,375.0,False,False,24.0,False,False,22.8,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-17 15:31:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04060,CLI-095,PROD-002,2026-08-13 03:17:00+00:00,Cochabamba,CAM-22,CHO-079,326.0,326.0,24.0,19.9,1.0,1.0,1.0,4061,,fecha_local_bolivia_convertida_utc,,ORD-2026-04060,CLI-095,PROD-002,2026-08-12 23:17:00,Cochabamba,CAM-22,CHO-079,326,326.0,24,19.9,1,1,1,ORD-2026-04060,False,CLI-095,False,PROD-002,False,CAM-22,False,CHO-079,False,Cochabamba,False,326,False,326.0,False,False,326.0,False,False,24.0,False,False,19.9,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-13 03:17:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04061,CLI-037,PROD-039,2026-08-17 22:29:00+00:00,Oruro,CAM-20,CHO-027,19.0,19.0,24.0,28.9,0.0,1.0,0.0,4062,,fecha_local_bolivia_convertida_utc,,ORD-2026-04061,CLI-037,PROD-039,2026-08-17 18:29:00,Oruro,CAM-20,CHO-027,19,19.0,24,28.9,0,1,0,ORD-2026-04061,False,CLI-037,False,PROD-039,False,CAM-20,False,CHO-027,False,Oruro,False,19,False,19.0,False,False,19.0,False,False,24.0,False,False,28.9,False,False,0.0,False,False,1.0,False,False,0.0,False,False,iso,True,2026-08-17 22:29:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04062,CLI-006,PROD-001,2026-08-15 10:16:00+00:00,Oruro,CAM-24,CHO-066,257.0,257.0,48.0,38.8,1.0,1.0,1.0,4063,,fecha_local_bolivia_convertida_utc,,ORD-2026-04062,CLI-006,PROD-001,2026-08-15 06:16:00,Oruro,CAM-24,CHO-066,257,257.0,48,38.8,1,1,1,ORD-2026-04062,False,CLI-006,False,PROD-001,False,CAM-24,False,CHO-066,False,Oruro,False,257,False,257.0,False,False,257.0,False,False,48.0,False,False,38.8,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-15 10:16:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04063,CLI-098,PROD-002,2026-08-17 04:01:00+00:00,Santa Cruz,CAM-08,CHO-008,280.0,280.0,48.0,43.3,1.0,1.0,1.0,4064,,fecha_local_bolivia_convertida_utc,,ORD-2026-04063,CLI-098,PROD-002,2026-08-17 00:01:00,Santa Cruz,CAM-08,CHO-008,280,280.0,48,43.3,1,1,1,ORD-2026-04063,False,CLI-098,False,PROD-002,False,CAM-08,False,CHO-008,False,Santa Cruz,False,280,False,280.0,False,False,280.0,False,False,48.0,False,False,43.3,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-17 04:01:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04064,CLI-092,PROD-043,2026-08-20 13:25:00+00:00,Tarija,CAM-19,CHO-067,333.0,333.0,24.0,23.2,1.0,1.0,1.0,4065,,fecha_local_bolivia_convertida_utc,,ORD-2026-04064,CLI-092,PROD-043,2026-08-20 09:25:00,Tarija,CAM-19,CHO-067,333,333.0,24,23.2,1,1,1,ORD-2026-04064,False,CLI-092,False,PROD-043,False,CAM-19,False,CHO-067,False,Tarija,False,333,False,333.0,False,False,333.0,False,False,24.0,False,False,23.2,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-20 13:25:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04065,CLI-076,PROD-054,2026-08-10 02:49:00+00:00,Tarija,CAM-19,CHO-097,49.0,49.0,48.0,23.9,1.0,1.0,1.0,4066,,fecha_local_bolivia_convertida_utc,,ORD-2026-04065,CLI-076,PROD-054,2026-08-09 22:49:00,Tarija,CAM-19,CHO-097,49,49.0,48,23.9,1,1,1,ORD-2026-04065,False,CLI-076,False,PROD-054,False,CAM-19,False,CHO-097,False,Tarija,False,49,False,49.0,False,False,49.0,False,False,48.0,False,False,23.9,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-10 02:49:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04066,CLI-096,PROD-006,2026-08-14 13:51:00+00:00,Santa Cruz,CAM-18,CHO-030,420.0,420.0,72.0,62.7,1.0,1.0,1.0,4067,,fecha_local_bolivia_convertida_utc,,ORD-2026-04066,CLI-096,PROD-006,2026-08-14 09:51:00,Santa Cruz,CAM-18,CHO-030,420,420.0,72,62.7,1,1,1,ORD-2026-04066,False,CLI-096,False,PROD-006,False,CAM-18,False,CHO-030,False,Santa Cruz,False,420,False,420.0,False,False,420.0,False,False,72.0,False,False,62.7,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-14 13:51:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04067,CLI-017,PROD-032,2026-08-06 13:42:00+00:00,Cochabamba,CAM-13,CHO-121,178.0,178.0,72.0,53.9,1.0,1.0,1.0,4068,,fecha_local_bolivia_convertida_utc,,ORD-2026-04067,CLI-017,PROD-032,2026-08-06 09:42:00,Cochabamba,CAM-13,CHO-121,178,178.0,72,53.9,1,1,1,ORD-2026-04067,False,CLI-017,False,PROD-032,False,CAM-13,False,CHO-121,False,Cochabamba,False,178,False,178.0,False,False,178.0,False,False,72.0,False,False,53.9,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-06 13:42:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04068,CLI-034,PROD-027,2026-08-30 18:45:00+00:00,Santa Cruz,CAM-08,CHO-093,433.0,433.0,24.0,17.3,1.0,1.0,1.0,4069,,fecha_local_bolivia_convertida_utc,,ORD-2026-04068,CLI-034,PROD-027,2026-08-30 14:45:00,Santa Cruz,CAM-08,CHO-093,433,433.0,24,17.3,1,1,1,ORD-2026-04068,False,CLI-034,False,PROD-027,False,CAM-08,False,CHO-093,False,Santa Cruz,False,433,False,433.0,False,False,433.0,False,False,24.0,False,False,17.3,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-30 18:45:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04073,CLI-015,PROD-001,2026-08-12 10:32:00+00:00,Cochabamba,CAM-02,CHO-020,316.0,316.0,48.0,49.3,0.0,1.0,0.0,4074,,fecha_local_bolivia_convertida_utc,,ORD-2026-04073,CLI-015,PROD-001,2026-08-12 06:32:00,Cochabamba,CAM-02,CHO-020,316,316.0,48,49.3,0,1,0,ORD-2026-04073,False,CLI-015,False,PROD-001,False,CAM-02,False,CHO-020,False,Cochabamba,False,316,False,316.0,False,False,316.0,False,False,48.0,False,False,49.3,False,False,0.0,False,False,1.0,False,False,0.0,False,False,iso,True,2026-08-12 10:32:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04075,CLI-025,PROD-025,2026-08-06 08:54:00+00:00,La Paz,CAM-28,CHO-076,194.0,194.0,24.0,14.5,1.0,1.0,1.0,4076,,fecha_local_bolivia_convertida_utc,,ORD-2026-04075,CLI-025,PROD-025,2026-08-06 04:54:00,La Paz,CAM-28,CHO-076,194,194.0,24,14.5,1,1,1,ORD-2026-04075,False,CLI-025,False,PROD-025,False,CAM-28,False,CHO-076,False,La Paz,False,194,False,194.0,False,False,194.0,False,False,24.0,False,False,14.5,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-06 08:54:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04078,CLI-022,PROD-012,2026-08-25 20:49:00+00:00,Tarija,CAM-21,CHO-010,440.0,440.0,24.0,19.1,1.0,1.0,1.0,4079,,fecha_local_bolivia_convertida_utc,,ORD-2026-04078,CLI-022,PROD-012,2026-08-25 16:49:00,Tarija,CAM-21,CHO-010,440,440.0,24,19.1,1,1,1,ORD-2026-04078,False,CLI-022,False,PROD-012,False,CAM-21,False,CHO-010,False,Tarija,False,440,False,440.0,False,False,440.0,False,False,24.0,False,False,19.1,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-25 20:49:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04079,CLI-090,PROD-030,2026-08-20 05:14:00+00:00,Tarija,CAM-19,CHO-010,204.0,204.0,24.0,16.9,1.0,1.0,1.0,4080,,fecha_local_bolivia_convertida_utc,,ORD-2026-04079,CLI-090,PROD-030,2026-08-20 01:14:00,Tarija,CAM-19,CHO-010,204,204.0,24,16.9,1,1,1,ORD-2026-04079,False,CLI-090,False,PROD-030,False,CAM-19,False,CHO-010,False,Tarija,False,204,False,204.0,False,False,204.0,False,False,24.0,False,False,16.9,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-20 05:14:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04080,CLI-054,PROD-037,2026-08-04 12:02:00+00:00,Cochabamba,CAM-25,CHO-089,378.0,378.0,48.0,39.7,1.0,1.0,1.0,4081,,fecha_local_bolivia_convertida_utc,,ORD-2026-04080,CLI-054,PROD-037,2026-08-04 08:02:00,Cochabamba,CAM-25,CHO-089,378,378.0,48,39.7,1,1,1,ORD-2026-04080,False,CLI-054,False,PROD-037,False,CAM-25,False,CHO-089,False,Cochabamba,False,378,False,378.0,False,False,378.0,False,False,48.0,False,False,39.7,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-04 12:02:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04081,CLI-086,PROD-019,2026-08-29 21:39:00+00:00,Cochabamba,CAM-22,CHO-142,112.0,112.0,48.0,47.6,1.0,1.0,1.0,4082,,fecha_local_bolivia_convertida_utc,,ORD-2026-04081,CLI-086,PROD-019,2026-08-29 17:39:00,Cochabamba,CAM-22,CHO-142,112,112.0,48,47.6,1,1,1,ORD-2026-04081,False,CLI-086,False,PROD-019,False,CAM-22,False,CHO-142,False,Cochabamba,False,112,False,112.0,False,False,112.0,False,False,48.0,False,False,47.6,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-29 21:39:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04082,CLI-046,PROD-003,2026-08-05 05:29:00+00:00,Santa Cruz,CAM-18,CHO-039,360.0,360.0,24.0,24.3,0.0,1.0,0.0,4083,,fecha_local_bolivia_convertida_utc,,ORD-2026-04082,CLI-046,PROD-003,2026-08-05 01:29:00,Santa Cruz,CAM-18,CHO-039,360,360.0,24,24.3,0,1,0,ORD-2026-04082,False,CLI-046,False,PROD-003,False,CAM-18,False,CHO-039,False,Santa Cruz,False,360,False,360.0,False,False,360.0,False,False,24.0,False,False,24.3,False,False,0.0,False,False,1.0,False,False,0.0,False,False,iso,True,2026-08-05 05:29:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04083,CLI-078,PROD-046,2026-08-30 09:20:00+00:00,Cochabamba,CAM-06,CHO-070,24.0,24.0,24.0,24.3,0.0,1.0,0.0,4084,,fecha_local_bolivia_convertida_utc,,ORD-2026-04083,CLI-078,PROD-046,2026-08-30 05:20:00,Cochabamba,CAM-06,CHO-070,24,24.0,24,24.3,0,1,0,ORD-2026-04083,False,CLI-078,False,PROD-046,False,CAM-06,False,CHO-070,False,Cochabamba,False,24,False,24.0,False,False,24.0,False,False,24.0,False,False,24.3,False,False,0.0,False,False,1.0,False,False,0.0,False,False,iso,True,2026-08-30 09:20:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04084,CLI-097,PROD-032,2026-08-01 16:13:00+00:00,Tarija,CAM-19,CHO-078,166.0,166.0,24.0,23.7,1.0,1.0,1.0,4085,,fecha_local_bolivia_convertida_utc,,ORD-2026-04084,CLI-097,PROD-032,2026-08-01 12:13:00,Tarija,CAM-19,CHO-078,166,166.0,24,23.7,1,1,1,ORD-2026-04084,False,CLI-097,False,PROD-032,False,CAM-19,False,CHO-078,False,Tarija,False,166,False,166.0,False,False,166.0,False,False,24.0,False,False,23.7,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-01 16:13:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04085,CLI-072,PROD-018,2026-08-16 23:03:00+00:00,Santa Cruz,CAM-29,CHO-133,257.0,257.0,24.0,18.7,1.0,1.0,1.0,4086,,fecha_local_bolivia_convertida_utc,,ORD-2026-04085,CLI-072,PROD-018,2026-08-16 19:03:00,Santa Cruz,CAM-29,CHO-133,257,257.0,24,18.7,1,1,1,ORD-2026-04085,False,CLI-072,False,PROD-018,False,CAM-29,False,CHO-133,False,Santa Cruz,False,257,False,257.0,False,False,257.0,False,False,24.0,False,False,18.7,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-16 23:03:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04086,CLI-077,PROD-004,2026-08-31 00:12:00+00:00,Tarija,CAM-19,CHO-099,374.0,374.0,24.0,21.2,1.0,1.0,1.0,4087,,fecha_local_bolivia_convertida_utc,,ORD-2026-04086,CLI-077,PROD-004,2026-08-30 20:12:00,Tarija,CAM-19,CHO-099,374,374.0,24,21.2,1,1,1,ORD-2026-04086,False,CLI-077,False,PROD-004,False,CAM-19,False,CHO-099,False,Tarija,False,374,False,374.0,False,False,374.0,False,False,24.0,False,False,21.2,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-31 00:12:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-04087,CLI-080,PROD-016,2026-08-17 20:23:00+00:00,Santa Cruz,CAM-29,CHO-113,73.0,73.0,72.0,58.9,1.0,1.0,1.0,4088,,fecha_local_bolivia_convertida_utc,,ORD-2026-04087,CLI-080,PROD-016,2026-08-17 16:23:00,Santa Cruz,CAM-29,CHO-113,73,73.0,72,58.9,1,1,1,ORD-2026-04087,False,CLI-080,False,PROD-016,False,CAM-29,False,CHO-113,False,Santa Cruz,False,73,False,73.0,False,False,73.0,False,False,72.0,False,False,58.9,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-17 20:23:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
