fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,columnas_con_problemas,en_cuarentena
15106,2026-08-10 02:45:00,VIA-00630,ORD-2026-02194,CAM-11,PROD-019,3.64,C,67.1,0,0,,False
15107,2026-08-10 03:15:00,VIA-00630,ORD-2026-02194,CAM-11,PROD-019,3.5,C,78.8,0,0,,False
15108,2026-08-10 03:45:00,VIA-00630,ORD-2026-02194,CAM-11,PROD-019,4.26,C,61.5,0,0,,False
15109,2026-08-10 04:15:00,VIA-00630,ORD-2026-02194,CAM-11,PROD-019,4.52,C,71.3,0,0,,False
15110,2026-08-10 04:45:00,VIA-00630,ORD-2026-02194,CAM-11,PROD-019,2.65,C,65.1,0,0,,False
15111,2026-08-10 05:15:00,VIA-00630,ORD-2026-02194,CAM-11,PROD-019,4.4,C,77.8,0,0,,False
15112,2026-08-10 05:45:00,VIA-00630,ORD-2026-02194,CAM-11,PROD-019,2.97,C,80.0,0,0,,False
15113,2026-08-10 06:15:00,VIA-00630,ORD-2026-02194,CAM-11,PROD-019,3.58,C,73.0,0,0,,False
15114,2026-08-10 06:45:00,VIA-00630,ORD-2026-02194,CAM-11,PROD-019,2.84,C,77.0,0,0,,False
15115,2026-08-10 07:15:00,VIA-00630,ORD-2026-02194,CAM-11,PROD-019,5.47,C,84.4,0,0,,False
15116,2026-08-10 07:45:00,VIA-00630,ORD-2026-02194,CAM-11,PROD-019,4.66,C,76.9,0,0,,False
15117,2026-08-10 08:15:00,VIA-00630,ORD-2026-02194,CAM-11,PROD-019,4.86,C,71.0,0,0,,False
15118,2026-08-10 08:45:00,VIA-00630,ORD-2026-02194,CAM-11,PROD-019,3.86,C,72.8,0,0,,False
15119,2026-08-10 09:15:00,VIA-00630,ORD-2026-02194,CAM-11,PROD-019,3.15,C,73.9,0,0,,False
15120,2026-08-10 09:45:00,VIA-00630,ORD-2026-02194,CAM-11,PROD-019,4.49,C,77.6,0,0,,False
15121,2026-08-06 13:44:00,VIA-00631,ORD-2026-00247,CAM-13,PROD-040,3.26,C,81.6,0,0,,False
15122,2026-08-06 14:14:00,VIA-00631,ORD-2026-00247,CAM-13,PROD-040,4.37,C,70.3,0,0,,False
15123,2026-08-06 14:44:00,VIA-00631,ORD-2026-00247,CAM-13,PROD-040,3.85,C,76.1,0,0,,False
15124,2026-08-06 15:14:00,VIA-00631,ORD-2026-00247,CAM-13,PROD-040,5.17,C,76.6,0,0,,False
15125,2026-08-06 15:44:00,VIA-00631,ORD-2026-00247,CAM-13,PROD-040,4.72,C,74.6,0,0,,False
15126,2026-08-06 16:14:00,VIA-00631,ORD-2026-00247,CAM-13,PROD-040,4.18,C,71.1,0,0,,False
15127,2026-08-06 16:44:00,VIA-00631,ORD-2026-00247,CAM-13,PROD-040,3.66,C,79.2,0,0,,False
15128,2026-08-06 17:14:00,VIA-00631,ORD-2026-00247,CAM-13,PROD-040,3.26,C,74.0,0,0,,False
15129,2026-08-06 17:44:00,VIA-00631,ORD-2026-00247,CAM-13,PROD-040,3.94,C,81.6,0,0,,False
15130,2026-08-06 18:14:00,VIA-00631,ORD-2026-00247,CAM-13,PROD-040,4.61,C,75.7,0,0,,False
15131,2026-08-06 18:44:00,VIA-00631,ORD-2026-00247,CAM-13,PROD-040,4.88,C,74.1,0,0,,False
15132,2026-08-06 19:14:00,VIA-00631,ORD-2026-00247,CAM-13,PROD-040,3.23,C,86.7,0,0,,False
15133,2026-08-06 19:44:00,VIA-00631,ORD-2026-00247,CAM-13,PROD-040,3.91,C,90.2,0,0,,False
15134,2026-08-06 20:14:00,VIA-00631,ORD-2026-00247,CAM-13,PROD-040,4.41,C,76.6,0,0,,False
15135,2026-08-06 20:44:00,VIA-00631,ORD-2026-00247,CAM-13,PROD-040,4.25,C,70.5,0,0,,False
15136,2026-08-06 21:14:00,VIA-00631,ORD-2026-00247,CAM-13,PROD-040,3.89,C,82.6,0,0,,False
15137,2026-08-06 21:44:00,VIA-00631,ORD-2026-00247,CAM-13,PROD-040,3.71,C,74.8,0,0,,False
15138,2026-08-06 22:14:00,VIA-00631,ORD-2026-00247,CAM-13,PROD-040,2.5,C,71.9,0,0,,False
15139,2026-08-06 22:44:00,VIA-00631,ORD-2026-00247,CAM-13,PROD-040,2.87,C,88.4,0,0,,False
15140,2026-08-06 23:14:00,VIA-00631,ORD-2026-00247,CAM-13,PROD-040,4.84,C,81.6,0,0,,False
15141,2026-08-06 23:44:00,VIA-00631,ORD-2026-00247,CAM-13,PROD-040,5.37,C,73.7,0,0,,False
15142,2026-08-07 00:14:00,VIA-00631,ORD-2026-00247,CAM-13,PROD-040,4.58,C,69.4,0,0,,False
15143,2026-08-07 00:44:00,VIA-00631,ORD-2026-00247,CAM-13,PROD-040,4.17,C,69.2,0,0,,False
15144,2026-08-07 01:14:00,VIA-00631,ORD-2026-00247,CAM-13,PROD-040,2.67,C,57.1,0,0,,False
15145,2026-08-04 13:57:00,VIA-00632,ORD-2026-06723,CAM-24,PROD-053,18.67,C,41.6,0,0,,False
15146,2026-08-04 14:27:00,VIA-00632,ORD-2026-06723,CAM-24,PROD-053,18.47,C,43.7,0,0,,False
15147,2026-08-04 14:57:00,VIA-00632,ORD-2026-06723,CAM-24,PROD-053,19.87,C,44.6,0,0,,False
15148,2026-08-04 15:27:00,VIA-00632,ORD-2026-06723,CAM-24,PROD-053,20.62,C,49.5,0,0,,False
15149,2026-08-04 15:57:00,VIA-00632,ORD-2026-06723,CAM-24,PROD-053,18.9,C,49.5,0,0,,False
15150,2026-08-04 16:27:00,VIA-00632,ORD-2026-06723,CAM-24,PROD-053,22.23,C,50.9,0,0,,False
15151,2026-08-04 16:57:00,VIA-00632,ORD-2026-06723,CAM-24,PROD-053,19.41,C,52.8,0,0,,False
15152,2026-08-04 17:27:00,VIA-00632,ORD-2026-06723,CAM-24,PROD-053,21.72,C,45.6,0,0,,False
15153,2026-08-04 17:57:00,VIA-00632,ORD-2026-06723,CAM-24,PROD-053,20.62,C,43.7,0,0,,False
15154,2026-08-04 18:27:00,VIA-00632,ORD-2026-06723,CAM-24,PROD-053,16.85,C,51.1,0,0,,False
15155,2026-08-04 18:57:00,VIA-00632,ORD-2026-06723,CAM-24,PROD-053,18.79,C,43.5,0,0,,False
15156,2026-08-04 19:27:00,VIA-00632,ORD-2026-06723,CAM-24,PROD-053,22.31,C,50.8,0,0,,False
15157,2026-08-04 19:57:00,VIA-00632,ORD-2026-06723,CAM-24,PROD-053,23.56,C,45.0,0,0,,False
15158,2026-08-04 20:27:00,VIA-00632,ORD-2026-06723,CAM-24,PROD-053,21.35,C,44.6,0,0,,False
15159,2026-08-04 20:57:00,VIA-00632,ORD-2026-06723,CAM-24,PROD-053,21.08,C,46.6,0,0,,False
15160,2026-08-04 21:27:00,VIA-00632,ORD-2026-06723,CAM-24,PROD-053,17.12,C,46.1,0,0,,False
15161,2026-08-04 21:57:00,VIA-00632,ORD-2026-06723,CAM-24,PROD-053,20.39,C,43.4,0,0,,False
15162,2026-08-04 22:27:00,VIA-00632,ORD-2026-06723,CAM-24,PROD-053,20.92,C,55.9,0,0,,False
15163,2026-08-04 22:57:00,VIA-00632,ORD-2026-06723,CAM-24,PROD-053,20.14,C,57.1,0,0,,False
15164,2026-08-04 23:27:00,VIA-00632,ORD-2026-06723,CAM-24,PROD-053,20.95,C,52.5,0,0,,False
15165,2026-08-04 23:57:00,VIA-00632,ORD-2026-06723,CAM-24,PROD-053,19.58,C,51.6,0,0,,False
15166,2026-08-05 00:27:00,VIA-00632,ORD-2026-06723,CAM-24,PROD-053,18.08,C,46.5,0,0,,False
15167,2026-08-05 00:57:00,VIA-00632,ORD-2026-06723,CAM-24,PROD-053,18.63,C,40.0,0,0,,False
15168,2026-08-05 01:27:00,VIA-00632,ORD-2026-06723,CAM-24,PROD-053,18.57,C,59.6,0,0,,False
15169,2026-08-30 02:09:00,VIA-00633,ORD-2026-01195,CAM-12,PROD-008,3.64,C,92.1,0,0,,False
15170,2026-08-30 02:39:00,VIA-00633,ORD-2026-01195,CAM-12,PROD-008,3.98,C,72.8,0,0,,False
15171,2026-08-30 03:09:00,VIA-00633,ORD-2026-01195,CAM-12,PROD-008,4.06,C,77.1,0,0,,False
15172,2026-08-30 03:39:00,VIA-00633,ORD-2026-01195,CAM-12,PROD-008,2.71,C,85.2,0,0,,False
15173,2026-08-30 04:09:00,VIA-00633,ORD-2026-01195,CAM-12,PROD-008,4.25,C,82.8,0,0,,False
15174,2026-08-30 04:39:00,VIA-00633,ORD-2026-01195,CAM-12,PROD-008,4.8,C,66.3,0,1,,False
15175,2026-08-30 05:09:00,VIA-00633,ORD-2026-01195,CAM-12,PROD-008,4.27,C,80.4,0,1,,False
15176,2026-08-30 05:39:00,VIA-00633,ORD-2026-01195,CAM-12,PROD-008,11.79,C,92.9,1,1,,False
15177,2026-08-30 06:09:00,VIA-00633,ORD-2026-01195,CAM-12,PROD-008,9.25,C,100.0,1,1,,False
15178,2026-08-30 06:39:00,VIA-00633,ORD-2026-01195,CAM-12,PROD-008,11.15,C,71.8,1,1,,False
15179,2026-08-30 07:09:00,VIA-00633,ORD-2026-01195,CAM-12,PROD-008,8.65,C,67.8,1,1,,False
15180,2026-08-30 07:39:00,VIA-00633,ORD-2026-01195,CAM-12,PROD-008,9.92,C,83.1,1,0,,False
15181,2026-08-30 08:09:00,VIA-00633,ORD-2026-01195,CAM-12,PROD-008,4.12,C,80.7,0,0,,False
15182,2026-08-30 08:39:00,VIA-00633,ORD-2026-01195,CAM-12,PROD-008,3.82,C,71.0,0,0,,False
15183,2026-08-30 09:09:00,VIA-00633,ORD-2026-01195,CAM-12,PROD-008,3.84,C,78.5,0,0,,False
15184,2026-08-30 09:39:00,VIA-00633,ORD-2026-01195,CAM-12,PROD-008,4.79,C,81.7,0,0,,False
15185,2026-08-30 10:09:00,VIA-00633,ORD-2026-01195,CAM-12,PROD-008,4.53,C,84.3,0,0,,False
15186,2026-08-30 10:39:00,VIA-00633,ORD-2026-01195,CAM-12,PROD-008,3.5,C,85.4,0,0,,False
15187,2026-08-30 11:09:00,VIA-00633,ORD-2026-01195,CAM-12,PROD-008,4.08,C,78.7,0,0,,False
15188,2026-08-30 11:39:00,VIA-00633,ORD-2026-01195,CAM-12,PROD-008,4.23,C,79.1,0,0,,False
15189,2026-08-30 12:09:00,VIA-00633,ORD-2026-01195,CAM-12,PROD-008,3.32,C,84.7,0,0,,False
15190,2026-08-30 12:39:00,VIA-00633,ORD-2026-01195,CAM-12,PROD-008,4.34,C,82.9,0,0,,False
15191,2026-08-30 13:09:00,VIA-00633,ORD-2026-01195,CAM-12,PROD-008,3.41,C,78.6,0,0,,False
15192,2026-08-30 13:39:00,VIA-00633,ORD-2026-01195,CAM-12,PROD-008,3.62,C,81.9,0,0,,False
15193,2026-08-11 06:22:00,VIA-00634,ORD-2026-07037,CAM-26,PROD-054,21.58,C,51.0,0,0,,False
15194,2026-08-11 06:52:00,VIA-00634,ORD-2026-07037,CAM-26,PROD-054,19.93,C,35.9,0,0,,False
15195,2026-08-11 07:22:00,VIA-00634,ORD-2026-07037,CAM-26,PROD-054,20.59,C,33.1,0,0,,False
15196,2026-08-11 07:52:00,VIA-00634,ORD-2026-07037,CAM-26,PROD-054,19.01,C,53.7,0,0,,False
15197,2026-08-11 08:22:00,VIA-00634,ORD-2026-07037,CAM-26,PROD-054,18.19,C,52.6,0,0,,False
15198,2026-08-11 08:52:00,VIA-00634,ORD-2026-07037,CAM-26,PROD-054,18.1,C,43.9,0,0,,False
15199,2026-08-11 09:22:00,VIA-00634,ORD-2026-07037,CAM-26,PROD-054,20.38,C,40.3,0,0,,False
15200,2026-08-11 09:52:00,VIA-00634,ORD-2026-07037,CAM-26,PROD-054,22.78,C,42.0,0,0,,False
15201,2026-08-11 10:22:00,VIA-00634,ORD-2026-07037,CAM-26,PROD-054,16.85,C,49.7,0,0,,False
15202,2026-08-11 10:52:00,VIA-00634,ORD-2026-07037,CAM-26,PROD-054,18.05,C,48.7,0,0,,False
15203,2026-08-11 11:22:00,VIA-00634,ORD-2026-07037,CAM-26,PROD-054,22.34,C,37.4,0,0,,False
15204,2026-08-11 11:52:00,VIA-00634,ORD-2026-07037,CAM-26,PROD-054,22.31,C,55.7,0,0,,False
15205,2026-08-11 12:22:00,VIA-00634,ORD-2026-07037,CAM-26,PROD-054,19.32,C,47.8,0,0,,False
15206,2026-08-11 12:52:00,VIA-00634,ORD-2026-07037,CAM-26,PROD-054,22.15,C,45.7,0,0,,False
15207,2026-08-11 13:22:00,VIA-00634,ORD-2026-07037,CAM-26,PROD-054,22.42,C,51.3,0,0,,False
15208,2026-08-11 13:52:00,VIA-00634,ORD-2026-07037,CAM-26,PROD-054,20.06,C,48.3,0,0,,False
15209,2026-08-11 14:22:00,VIA-00634,ORD-2026-07037,CAM-26,PROD-054,21.46,C,48.4,0,0,,False
15210,2026-08-11 14:52:00,VIA-00634,ORD-2026-07037,CAM-26,PROD-054,17.54,C,55.5,0,0,,False
15211,2026-08-11 15:22:00,VIA-00634,ORD-2026-07037,CAM-26,PROD-054,19.69,C,55.8,0,0,,False
15212,2026-08-11 15:52:00,VIA-00634,ORD-2026-07037,CAM-26,PROD-054,15.19,C,58.0,0,0,,False
15213,2026-08-11 16:22:00,VIA-00634,ORD-2026-07037,CAM-26,PROD-054,20.41,C,33.3,0,0,,False
15214,2026-08-11 16:52:00,VIA-00634,ORD-2026-07037,CAM-26,PROD-054,18.6,C,46.2,0,0,,False
15215,2026-08-11 17:22:00,VIA-00634,ORD-2026-07037,CAM-26,PROD-054,17.51,C,41.3,0,0,,False
15216,2026-08-11 17:52:00,VIA-00634,ORD-2026-07037,CAM-26,PROD-054,20.7,C,50.6,0,0,,False
15217,2026-08-25 16:53:00,VIA-00635,ORD-2026-01555,CAM-08,PROD-042,18.62,C,49.1,0,1,,False
15218,2026-08-25 17:23:00,VIA-00635,ORD-2026-01555,CAM-08,PROD-042,14.71,C,66.0,1,0,,False
15219,2026-08-25 17:53:00,VIA-00635,ORD-2026-01555,CAM-08,PROD-042,21.22,C,42.3,0,0,,False
15220,2026-08-25 18:23:00,VIA-00635,ORD-2026-01555,CAM-08,PROD-042,21.64,C,48.2,0,0,,False
15221,2026-08-25 18:53:00,VIA-00635,ORD-2026-01555,CAM-08,PROD-042,18.96,C,40.7,0,0,,False
15222,2026-08-25 19:23:00,VIA-00635,ORD-2026-01555,CAM-08,PROD-042,22.46,C,53.6,0,0,,False
15223,2026-08-25 19:53:00,VIA-00635,ORD-2026-01555,CAM-08,PROD-042,18.49,C,66.2,0,0,,False
15224,2026-08-25 20:23:00,VIA-00635,ORD-2026-01555,CAM-08,PROD-042,19.1,C,42.9,0,0,,False
15225,2026-08-25 20:53:00,VIA-00635,ORD-2026-01555,CAM-08,PROD-042,20.5,C,48.0,0,0,,False
15226,2026-08-25 21:23:00,VIA-00635,ORD-2026-01555,CAM-08,PROD-042,20.98,C,50.5,0,0,,False
15227,2026-08-25 21:53:00,VIA-00635,ORD-2026-01555,CAM-08,PROD-042,18.67,C,48.1,0,0,,False
15228,2026-08-25 22:23:00,VIA-00635,ORD-2026-01555,CAM-08,PROD-042,21.83,C,55.1,0,0,,False
15229,2026-08-25 22:53:00,VIA-00635,ORD-2026-01555,CAM-08,PROD-042,20.84,C,49.6,0,0,,False
15230,2026-08-25 23:23:00,VIA-00635,ORD-2026-01555,CAM-08,PROD-042,23.06,C,58.7,0,0,,False
15231,2026-08-25 23:53:00,VIA-00635,ORD-2026-01555,CAM-08,PROD-042,20.76,C,43.4,0,0,,False
15232,2026-08-26 00:23:00,VIA-00635,ORD-2026-01555,CAM-08,PROD-042,21.99,C,49.9,0,0,,False
15233,2026-08-26 00:53:00,VIA-00635,ORD-2026-01555,CAM-08,PROD-042,18.07,C,43.9,0,0,,False
15234,2026-08-26 01:23:00,VIA-00635,ORD-2026-01555,CAM-08,PROD-042,21.12,C,52.0,0,0,,False
15235,2026-08-26 01:53:00,VIA-00635,ORD-2026-01555,CAM-08,PROD-042,21.53,C,41.7,0,0,,False
15236,2026-08-26 02:23:00,VIA-00635,ORD-2026-01555,CAM-08,PROD-042,20.41,C,52.7,0,0,,False
15237,2026-08-26 02:53:00,VIA-00635,ORD-2026-01555,CAM-08,PROD-042,20.3,C,52.3,0,0,,False
15238,2026-08-26 03:23:00,VIA-00635,ORD-2026-01555,CAM-08,PROD-042,19.45,C,51.3,0,0,,False
15239,2026-08-26 03:53:00,VIA-00635,ORD-2026-01555,CAM-08,PROD-042,21.43,C,46.8,0,0,,False
15240,2026-08-26 04:23:00,VIA-00635,ORD-2026-01555,CAM-08,PROD-042,21.36,C,54.3,0,0,,False
15241,2026-08-21 21:34:00,VIA-00636,ORD-2026-07494,CAM-01,PROD-043,3.77,C,83.5,0,0,,False
15242,2026-08-21 22:04:00,VIA-00636,ORD-2026-07494,CAM-01,PROD-043,4.46,C,77.8,0,0,,False
15243,2026-08-21 22:34:00,VIA-00636,ORD-2026-07494,CAM-01,PROD-043,3.45,C,76.8,0,0,,False
15244,2026-02-31 09:15:00,VIA-00636,ORD-2026-07494,CAM-01,PROD-043,4.67,C,76.7,0,0,timestamp,True
15245,2026-08-21 23:34:00,VIA-00636,ORD-2026-07494,CAM-01,PROD-043,5.0,C,74.3,0,0,,False
15246,2026-08-22 00:04:00,VIA-00636,ORD-2026-07494,CAM-01,PROD-043,4.23,C,79.4,0,0,,False
15247,2026-08-22 00:34:00,VIA-00636,ORD-2026-07494,CAM-01,PROD-043,4.04,C,80.9,0,0,,False
15248,2026-08-22 01:04:00,VIA-00636,ORD-2026-07494,CAM-01,PROD-043,4.21,C,70.4,0,0,,False
15249,2026-08-22 01:34:00,VIA-00636,ORD-2026-07494,CAM-01,PROD-043,3.04,C,83.4,0,0,,False
15250,2026-08-22 02:04:00,VIA-00636,ORD-2026-07494,CAM-01,PROD-043,5.41,C,73.4,0,0,,False
15251,2026-08-22 02:34:00,VIA-00636,ORD-2026-07494,CAM-01,PROD-043,3.4,C,78.1,0,0,,False
15252,2026-08-22 03:04:00,VIA-00636,ORD-2026-07494,CAM-01,PROD-043,5.13,C,92.8,0,0,,False
15253,2026-08-22 03:34:00,VIA-00636,ORD-2026-07494,CAM-01,PROD-043,4.17,C,81.0,0,0,,False
15254,2026-08-22 04:04:00,VIA-00636,ORD-2026-07494,CAM-01,PROD-043,3.94,C,68.6,0,0,,False
15255,2026-08-22 04:34:00,VIA-00636,ORD-2026-07494,CAM-01,PROD-043,3.82,C,74.1,0,0,,False
15256,2026-08-22 05:04:00,VIA-00636,ORD-2026-07494,CAM-01,PROD-043,4.08,C,70.4,0,0,,False
15257,2026-08-22 05:34:00,VIA-00636,ORD-2026-07494,CAM-01,PROD-043,3.37,C,69.8,0,0,,False
15258,2026-08-22 06:04:00,VIA-00636,ORD-2026-07494,CAM-01,PROD-043,3.4,C,70.7,0,0,,False
15259,2026-08-22 06:34:00,VIA-00636,ORD-2026-07494,CAM-01,PROD-043,4.81,C,75.0,0,0,,False
15260,2026-08-22 07:04:00,VIA-00636,ORD-2026-07494,CAM-01,PROD-043,3.97,C,60.2,0,0,,False
15261,2026-08-22 07:34:00,VIA-00636,ORD-2026-07494,CAM-01,PROD-043,3.04,C,83.5,0,0,,False
15262,2026-08-22 08:04:00,VIA-00636,ORD-2026-07494,CAM-01,PROD-043,3.87,C,63.8,0,0,,False
15263,2026-08-22 08:34:00,VIA-00636,ORD-2026-07494,CAM-01,PROD-043,4.02,C,85.6,0,0,,False
15264,2026-08-22 09:04:00,VIA-00636,ORD-2026-07494,CAM-01,PROD-043,3.28,C,72.3,0,0,,False
15265,2026-08-20 01:36:00,VIA-00637,ORD-2026-02948,CAM-20,PROD-028,22.79,C,41.8,0,0,,False
15266,2026-08-20 02:06:00,VIA-00637,ORD-2026-02948,CAM-20,PROD-028,19.89,C,51.4,0,0,,False
15267,2026-08-20 02:36:00,VIA-00637,ORD-2026-02948,CAM-20,PROD-028,17.08,C,54.9,0,0,,False
15268,2026-08-20 03:06:00,VIA-00637,ORD-2026-02948,CAM-20,PROD-028,21.85,C,56.4,0,0,,False
15269,2026-08-20 03:36:00,VIA-00637,ORD-2026-02948,CAM-20,PROD-028,21.05,C,54.7,0,0,,False
15270,2026-08-20 04:06:00,VIA-00637,ORD-2026-02948,CAM-20,PROD-028,19.07,C,56.1,0,0,,False
15271,2026-08-20 04:36:00,VIA-00637,ORD-2026-02948,CAM-20,PROD-028,18.96,C,47.1,0,0,,False
15272,2026-08-20 05:06:00,VIA-00637,ORD-2026-02948,CAM-20,PROD-028,23.78,C,46.8,0,0,,False
15273,2026-08-20 05:36:00,VIA-00637,ORD-2026-02948,CAM-20,PROD-028,19.76,C,46.8,0,0,,False
15274,2026-08-20 06:06:00,VIA-00637,ORD-2026-02948,CAM-20,PROD-028,22.58,C,47.9,0,0,,False
15275,2026-08-20 06:36:00,VIA-00637,ORD-2026-02948,CAM-20,PROD-028,19.42,C,43.0,0,0,,False
15276,2026-08-20 07:06:00,VIA-00637,ORD-2026-02948,CAM-20,PROD-028,19.89,C,42.9,0,0,,False
15277,2026-08-20 07:36:00,VIA-00637,ORD-2026-02948,CAM-20,PROD-028,20.83,C,54.3,0,0,,False
15278,2026-08-20 08:06:00,VIA-00637,ORD-2026-02948,CAM-20,PROD-028,19.04,C,38.0,0,1,,False
15279,2026-08-20 08:36:00,VIA-00637,ORD-2026-02948,CAM-20,PROD-028,19.25,C,39.2,0,1,,False
15280,2026-08-20 09:06:00,VIA-00637,ORD-2026-02948,CAM-20,PROD-028,25.59,C,48.3,1,0,,False
15281,2026-08-20 09:36:00,VIA-00637,ORD-2026-02948,CAM-20,PROD-028,21.47,C,53.4,0,0,,False
15282,2026-08-20 10:06:00,VIA-00637,ORD-2026-02948,CAM-20,PROD-028,22.08,C,46.8,0,0,,False
15283,2026-08-20 10:36:00,VIA-00637,ORD-2026-02948,CAM-20,PROD-028,19.12,C,60.3,0,0,,False
15284,2026-08-20 11:06:00,VIA-00637,ORD-2026-02948,CAM-20,PROD-028,19.72,C,52.8,0,0,,False
15285,2026-08-20 11:36:00,VIA-00637,ORD-2026-02948,CAM-20,PROD-028,19.52,C,38.4,0,0,,False
15286,2026-08-20 12:06:00,VIA-00637,ORD-2026-02948,CAM-20,PROD-028,21.86,C,42.7,0,0,,False
15287,2026-08-20 12:36:00,VIA-00637,ORD-2026-02948,CAM-20,PROD-028,19.18,C,47.2,0,0,,False
15288,2026-08-20 13:06:00,VIA-00637,ORD-2026-02948,CAM-20,PROD-028,21.78,C,40.5,0,0,,False
15289,2026-08-13 07:03:00,VIA-00638,ORD-2026-02508,CAM-17,PROD-006,21.68,C,38.8,0,0,,False
15290,2026-08-13 07:33:00,VIA-00638,ORD-2026-02508,CAM-17,PROD-006,16.34,C,31.5,0,0,,False
15291,2026-08-13 08:03:00,VIA-00638,ORD-2026-02508,CAM-17,PROD-006,19.88,C,51.8,0,0,,False
15292,2026-08-13 08:33:00,VIA-00638,ORD-2026-02508,CAM-17,PROD-006,18.72,C,40.9,0,0,,False
15293,2026-08-13 09:03:00,VIA-00638,ORD-2026-02508,CAM-17,PROD-006,19.62,C,48.9,0,0,,False
15294,2026-08-13 09:33:00,VIA-00638,ORD-2026-02508,CAM-17,PROD-006,20.2,C,56.7,0,0,,False
15295,2026-08-13 10:03:00,VIA-00638,ORD-2026-02508,CAM-17,PROD-006,17.88,C,45.1,0,0,,False
15296,2026-08-13 10:33:00,VIA-00638,ORD-2026-02508,CAM-17,PROD-006,23.53,C,52.9,0,0,,False
15297,2026-08-13 11:03:00,VIA-00638,ORD-2026-02508,CAM-17,PROD-006,21.09,C,37.4,0,0,,False
15298,2026-08-13 11:33:00,VIA-00638,ORD-2026-02508,CAM-17,PROD-006,19.8,C,56.7,0,0,,False
15299,2026-08-13 12:03:00,VIA-00638,ORD-2026-02508,CAM-17,PROD-006,23.54,C,52.7,0,0,,False
15300,2026-08-13 12:33:00,VIA-00638,ORD-2026-02508,CAM-17,PROD-006,21.51,C,49.5,0,0,,False
15301,2026-08-13 13:03:00,VIA-00638,ORD-2026-02508,CAM-17,PROD-006,18.91,C,47.9,0,0,,False
15302,2026-08-13 13:33:00,VIA-00638,ORD-2026-02508,CAM-17,PROD-006,22.71,C,36.2,0,0,,False
15303,2026-08-13 14:03:00,VIA-00638,ORD-2026-02508,CAM-17,PROD-006,18.62,C,42.2,0,0,,False
15304,2026-08-13 14:33:00,VIA-00638,ORD-2026-02508,CAM-17,PROD-006,17.26,C,49.0,0,0,,False
15305,2026-08-13 15:03:00,VIA-00638,ORD-2026-02508,CAM-17,PROD-006,22.01,C,58.1,0,0,,False
15306,2026-08-13 15:33:00,VIA-00638,ORD-2026-02508,CAM-17,PROD-006,20.03,C,45.2,0,0,,False
15307,2026-08-13 16:03:00,VIA-00638,ORD-2026-02508,CAM-17,PROD-006,22.54,C,40.2,0,0,,False
15308,2026-08-13 16:33:00,VIA-00638,ORD-2026-02508,CAM-17,PROD-006,20.87,C,39.8,0,0,,False
15309,2026-08-13 17:03:00,VIA-00638,ORD-2026-02508,CAM-17,PROD-006,18.71,C,42.5,0,0,,False
15310,2026-08-13 17:33:00,VIA-00638,ORD-2026-02508,CAM-17,PROD-006,18.45,C,42.6,0,0,,False
15311,2026-08-13 18:03:00,VIA-00638,ORD-2026-02508,CAM-17,PROD-006,21.23,C,50.1,0,0,,False
15312,2026-08-13 18:33:00,VIA-00638,ORD-2026-02508,CAM-17,PROD-006,16.3,C,60.5,0,0,,False
15313,2026-08-30 22:46:00,VIA-00639,ORD-2026-03636,CAM-03,PROD-022,-17.99,C,63.3,0,0,,False
15314,2026-08-30 23:16:00,VIA-00639,ORD-2026-03636,CAM-03,PROD-022,-17.53,C,67.9,0,0,,False
15315,2026-08-30 23:46:00,VIA-00639,ORD-2026-03636,CAM-03,PROD-022,-17.42,C,80.4,0,0,,False
15316,2026-08-31 00:16:00,VIA-00639,ORD-2026-03636,CAM-03,PROD-022,-17.62,C,69.0,0,0,,False
15317,2026-08-31 00:46:00,VIA-00639,ORD-2026-03636,CAM-03,PROD-022,-17.75,C,73.1,0,0,,False
15318,2026-08-31 01:16:00,VIA-00639,ORD-2026-03636,CAM-03,PROD-022,-18.53,C,65.5,0,0,,False
15319,2026-08-31 01:46:00,VIA-00639,ORD-2026-03636,CAM-03,PROD-022,-16.64,C,75.8,0,0,,False
15320,2026-08-31 02:16:00,VIA-00639,ORD-2026-03636,CAM-03,PROD-022,-18.72,C,69.1,0,0,,False
15321,2026-08-31 02:46:00,VIA-00639,ORD-2026-03636,CAM-03,PROD-022,-18.12,C,64.4,0,0,,False
15322,2026-08-31 03:16:00,VIA-00639,ORD-2026-03636,CAM-03,PROD-022,-18.44,C,79.1,0,0,,False
15323,2026-08-31 03:46:00,VIA-00639,ORD-2026-03636,CAM-03,PROD-022,-18.52,C,74.5,0,0,,False
15324,2026-08-31 04:16:00,VIA-00639,ORD-2026-03636,CAM-03,PROD-022,-17.88,C,54.6,0,0,,False
15325,2026-08-31 04:46:00,VIA-00639,ORD-2026-03636,CAM-03,PROD-022,-17.11,C,60.8,0,0,,False
15326,2026-08-31 05:16:00,VIA-00639,ORD-2026-03636,CAM-03,PROD-022,-17.27,C,71.3,0,0,,False
15327,2026-08-31 05:46:00,VIA-00639,ORD-2026-03636,CAM-03,PROD-022,-18.52,C,58.3,0,0,,False
15328,2026-08-31 06:16:00,VIA-00639,ORD-2026-03636,CAM-03,PROD-022,-19.99,C,65.4,0,0,,False
