fila_bronze,viaje_id,timestamp_bolivia,clasificacion_objetivo_60min,probabilidad_mlp,prediccion_mlp_umbral_050
14584,VIA-00608,2026-08-21 15:58:00,0,0.030420696,0
14585,VIA-00608,2026-08-21 16:28:00,0,0.048359253,0
14586,VIA-00608,2026-08-21 16:58:00,0,0.0074131996,0
14587,VIA-00608,2026-08-21 17:28:00,0,0.018704215,0
14588,VIA-00608,2026-08-21 17:58:00,0,0.004500746,0
14589,VIA-00608,2026-08-21 18:28:00,0,0.013326119,0
14590,VIA-00608,2026-08-21 18:58:00,0,0.012638907,0
14591,VIA-00608,2026-08-21 19:28:00,0,0.0047243224,0
14592,VIA-00608,2026-08-21 19:58:00,0,0.0066995714,0
14593,VIA-00609,2026-08-25 12:24:00,0,0.03621133,0
14594,VIA-00609,2026-08-25 12:54:00,0,0.022032676,0
14595,VIA-00609,2026-08-25 13:24:00,0,0.018144282,0
14596,VIA-00609,2026-08-25 13:54:00,0,0.022614619,0
14597,VIA-00609,2026-08-25 14:24:00,0,0.026905222,0
14598,VIA-00609,2026-08-25 14:54:00,0,0.031062227,0
14599,VIA-00609,2026-08-25 15:24:00,0,0.03448014,0
14600,VIA-00609,2026-08-25 15:54:00,0,0.04775358,0
14601,VIA-00609,2026-08-25 16:24:00,0,0.051178765,0
14602,VIA-00609,2026-08-25 16:54:00,0,0.07716114,0
14603,VIA-00609,2026-08-25 17:24:00,0,0.062449217,0
14604,VIA-00609,2026-08-25 17:54:00,0,0.08545464,0
14605,VIA-00609,2026-08-25 18:24:00,0,0.060855757,0
14606,VIA-00609,2026-08-25 18:54:00,0,0.06850444,0
14607,VIA-00609,2026-08-25 19:24:00,0,0.09463083,0
14608,VIA-00609,2026-08-25 19:54:00,0,0.069733344,0
14609,VIA-00609,2026-08-25 20:24:00,0,0.07484938,0
14610,VIA-00609,2026-08-25 20:54:00,0,0.048762467,0
14611,VIA-00609,2026-08-25 21:24:00,0,0.04575826,0
14612,VIA-00609,2026-08-25 21:54:00,0,0.031129044,0
14613,VIA-00609,2026-08-25 22:24:00,0,0.02760546,0
14614,VIA-00609,2026-08-25 22:54:00,0,0.02401055,0
14615,VIA-00609,2026-08-25 23:24:00,0,0.016826972,0
14616,VIA-00609,2026-08-25 23:54:00,0,0.019771423,0
14617,VIA-00610,2026-08-25 18:08:00,0,0.022343375,0
14618,VIA-00610,2026-08-25 18:38:00,0,0.015388574,0
14619,VIA-00610,2026-08-25 19:08:00,0,0.03597161,0
14620,VIA-00610,2026-08-25 19:38:00,0,0.025939252,0
14621,VIA-00610,2026-08-25 20:08:00,0,0.040766917,0
14622,VIA-00610,2026-08-25 20:38:00,0,0.055329543,0
14623,VIA-00610,2026-08-25 21:08:00,0,0.06653885,0
14624,VIA-00610,2026-08-25 21:38:00,0,0.04478173,0
14625,VIA-00610,2026-08-25 22:08:00,0,0.0691294,0
14626,VIA-00610,2026-08-25 22:38:00,0,0.0947331,0
14627,VIA-00610,2026-08-25 23:08:00,0,0.10518118,0
14628,VIA-00610,2026-08-25 23:38:00,0,0.10941694,0
14629,VIA-00610,2026-08-26 00:08:00,0,0.08517761,0
14630,VIA-00610,2026-08-26 00:38:00,0,0.066374876,0
14631,VIA-00610,2026-08-26 01:08:00,0,0.057359964,0
14632,VIA-00610,2026-08-26 01:38:00,0,0.06475197,0
14633,VIA-00610,2026-08-26 02:08:00,0,0.05652802,0
14634,VIA-00610,2026-08-26 02:38:00,0,0.060082555,0
14635,VIA-00610,2026-08-26 03:08:00,0,0.061157353,0
14636,VIA-00610,2026-08-26 03:38:00,0,0.045417182,0
14637,VIA-00610,2026-08-26 04:08:00,0,0.043129433,0
14638,VIA-00610,2026-08-26 04:38:00,0,0.033435382,0
14639,VIA-00610,2026-08-26 05:08:00,0,0.025586722,0
14640,VIA-00610,2026-08-26 05:38:00,0,0.016277164,0
14761,VIA-00616,2026-08-25 17:00:00,0,0.041253503,0
14762,VIA-00616,2026-08-25 17:30:00,0,0.006996122,0
14763,VIA-00616,2026-08-25 18:00:00,0,0.03873107,0
14764,VIA-00616,2026-08-25 18:30:00,0,0.023539038,0
14765,VIA-00616,2026-08-25 19:00:00,0,0.044041336,0
14766,VIA-00616,2026-08-25 19:30:00,0,0.02107515,0
14767,VIA-00616,2026-08-25 20:00:00,0,0.061310988,0
14768,VIA-00616,2026-08-25 20:30:00,0,0.055565163,0
14769,VIA-00616,2026-08-25 21:00:00,0,0.007767321,0
14770,VIA-00616,2026-08-25 21:30:00,0,0.06065525,0
14771,VIA-00616,2026-08-25 22:00:00,0,0.050843112,0
14772,VIA-00616,2026-08-25 22:30:00,0,0.048716553,0
14773,VIA-00616,2026-08-25 23:00:00,0,0.031509057,0
14774,VIA-00616,2026-08-25 23:30:00,0,0.029602781,0
14775,VIA-00616,2026-08-26 00:00:00,0,0.031730328,0
14776,VIA-00616,2026-08-26 00:30:00,0,0.021470997,0
14777,VIA-00616,2026-08-26 01:00:00,0,0.019231148,0
14778,VIA-00616,2026-08-26 01:30:00,0,0.012206564,0
14779,VIA-00616,2026-08-26 02:00:00,0,0.009591556,0
14780,VIA-00616,2026-08-26 02:30:00,0,0.005434286,0
14781,VIA-00616,2026-08-26 03:00:00,0,0.005754856,0
14782,VIA-00616,2026-08-26 03:30:00,0,0.0037773976,0
14783,VIA-00616,2026-08-26 04:00:00,0,0.0038975636,0
14784,VIA-00616,2026-08-26 04:30:00,0,0.0022191585,0
14809,VIA-00618,2026-08-21 15:26:00,0,0.02546872,0
14810,VIA-00618,2026-08-21 15:56:00,0,0.00794013,0
14811,VIA-00618,2026-08-21 16:26:00,0,0.017939106,0
14812,VIA-00618,2026-08-21 16:56:00,0,0.019737912,0
14813,VIA-00618,2026-08-21 17:26:00,0,0.01863554,0
14814,VIA-00618,2026-08-21 17:56:00,0,0.04525757,0
14815,VIA-00618,2026-08-21 18:26:00,0,0.04472698,0
14816,VIA-00618,2026-08-21 18:56:00,0,0.057120148,0
14817,VIA-00618,2026-08-21 19:26:00,0,0.07693033,0
14818,VIA-00618,2026-08-21 19:56:00,0,0.07332517,0
14819,VIA-00618,2026-08-21 20:26:00,0,0.1078402,0
14820,VIA-00618,2026-08-21 20:56:00,0,0.10155507,0
14821,VIA-00618,2026-08-21 21:26:00,0,0.087498985,0
14822,VIA-00618,2026-08-21 21:56:00,0,0.07292545,0
14823,VIA-00618,2026-08-21 22:26:00,0,0.0783017,0
14824,VIA-00618,2026-08-21 22:56:00,0,0.09341518,0
14825,VIA-00618,2026-08-21 23:26:00,0,0.078887284,0
14826,VIA-00618,2026-08-21 23:56:00,0,0.057355456,0
14827,VIA-00618,2026-08-22 00:26:00,0,0.039009396,0
14828,VIA-00618,2026-08-22 00:56:00,0,0.030691743,0
14829,VIA-00618,2026-08-22 01:26:00,0,0.034983184,0
14830,VIA-00618,2026-08-22 01:56:00,0,0.029514339,0
14831,VIA-00618,2026-08-22 02:26:00,0,0.009653668,0
14832,VIA-00618,2026-08-22 02:56:00,0,0.01798588,0
14833,VIA-00619,2026-08-24 22:39:00,0,0.037916128,0
14834,VIA-00619,2026-08-24 23:09:00,0,0.018120375,0
14835,VIA-00619,2026-08-24 23:39:00,0,0.014858972,0
14836,VIA-00619,2026-08-25 00:09:00,0,0.028650122,0
14837,VIA-00619,2026-08-25 00:39:00,0,0.023946894,0
14838,VIA-00619,2026-08-25 01:09:00,0,0.027458934,0
14839,VIA-00619,2026-08-25 01:39:00,0,0.029042875,0
14840,VIA-00619,2026-08-25 02:09:00,0,0.042700984,0
14841,VIA-00619,2026-08-25 02:39:00,0,0.03934586,0
14842,VIA-00619,2026-08-25 03:09:00,0,0.04582769,0
14843,VIA-00619,2026-08-25 03:39:00,0,0.062977925,0
14844,VIA-00619,2026-08-25 04:09:00,1,0.06298293,0
14845,VIA-00619,2026-08-25 04:39:00,1,0.08995147,0
14846,VIA-00619,2026-08-25 05:09:00,1,0.80948275,1
14847,VIA-00619,2026-08-25 05:39:00,1,0.8486347,1
14848,VIA-00619,2026-08-25 06:09:00,1,0.7705949,1
14849,VIA-00619,2026-08-25 06:39:00,1,0.19876246,0
14850,VIA-00619,2026-08-25 07:09:00,0,0.83669555,1
14851,VIA-00619,2026-08-25 07:39:00,0,0.023091363,0
14852,VIA-00619,2026-08-25 08:09:00,0,0.050203238,0
14853,VIA-00619,2026-08-25 08:39:00,0,0.049227174,0
14854,VIA-00619,2026-08-25 09:09:00,0,0.04048184,0
14855,VIA-00619,2026-08-25 09:39:00,0,0.029239003,0
14856,VIA-00619,2026-08-25 10:09:00,0,0.020377615,0
14953,VIA-00624,2026-08-25 05:56:00,0,0.017627627,0
14954,VIA-00624,2026-08-25 06:26:00,0,0.0037244696,0
14955,VIA-00624,2026-08-25 06:56:00,0,0.0022285476,0
14956,VIA-00624,2026-08-25 07:26:00,0,0.009638071,0
14957,VIA-00624,2026-08-25 07:56:00,0,0.006963937,0
14958,VIA-00624,2026-08-25 08:26:00,0,0.0040818,0
14959,VIA-00624,2026-08-25 08:56:00,0,0.011826751,0
14960,VIA-00624,2026-08-25 09:26:00,0,0.008113308,0
14961,VIA-00624,2026-08-25 09:56:00,0,0.009235237,0
14962,VIA-00624,2026-08-25 10:26:00,0,0.0129219005,0
14963,VIA-00624,2026-08-25 10:56:00,0,0.011295799,0
14964,VIA-00624,2026-08-25 11:26:00,0,0.015355554,0
14965,VIA-00624,2026-08-25 11:56:00,0,0.011691181,0
14966,VIA-00624,2026-08-25 12:26:00,0,0.011049101,0
14967,VIA-00624,2026-08-25 12:56:00,0,0.016119912,0
14968,VIA-00624,2026-08-25 13:26:00,0,0.01384859,0
14969,VIA-00624,2026-08-25 13:56:00,0,0.017583892,0
14970,VIA-00624,2026-08-25 14:26:00,0,0.008407083,0
14971,VIA-00624,2026-08-25 14:56:00,0,0.01863629,0
14972,VIA-00624,2026-08-25 15:26:00,0,0.027480526,0
14973,VIA-00624,2026-08-25 15:56:00,0,0.003205267,0
14974,VIA-00624,2026-08-25 16:26:00,0,0.006626598,0
14975,VIA-00624,2026-08-25 16:56:00,0,0.0074981893,0
14976,VIA-00624,2026-08-25 17:26:00,0,0.0061514643,0
15097,VIA-00630,2026-08-21 11:13:00,0,0.034728117,0
15098,VIA-00630,2026-08-21 11:43:00,0,0.021996487,0
15099,VIA-00630,2026-08-21 12:13:00,0,0.034479648,0
15100,VIA-00630,2026-08-21 12:43:00,0,0.011033262,0
15101,VIA-00630,2026-08-21 13:13:00,0,0.05880983,0
15102,VIA-00630,2026-08-21 13:43:00,0,0.04605087,0
15103,VIA-00630,2026-08-21 14:13:00,0,0.061867353,0
15104,VIA-00630,2026-08-21 14:43:00,0,0.067289874,0
15105,VIA-00630,2026-08-21 15:13:00,0,0.021612728,0
15106,VIA-00630,2026-08-21 15:43:00,0,0.07270551,0
15107,VIA-00630,2026-08-21 16:13:00,0,0.06536348,0
15108,VIA-00630,2026-08-21 16:43:00,0,0.012078921,0
15109,VIA-00630,2026-08-21 17:13:00,0,0.043804206,0
15110,VIA-00630,2026-08-21 17:43:00,0,0.043859728,0
15111,VIA-00630,2026-08-21 18:13:00,0,0.01738335,0
15112,VIA-00630,2026-08-21 18:43:00,0,0.02600321,0
15113,VIA-00630,2026-08-21 19:13:00,0,0.013434946,0
15114,VIA-00630,2026-08-21 19:43:00,0,0.009758146,0
15115,VIA-00630,2026-08-21 20:13:00,0,0.008906142,0
15116,VIA-00630,2026-08-21 20:43:00,0,0.010671907,0
15117,VIA-00630,2026-08-21 21:13:00,0,0.0047830264,0
15118,VIA-00630,2026-08-21 21:43:00,0,0.00288005,0
15119,VIA-00630,2026-08-21 22:13:00,0,0.0030987614,0
15120,VIA-00630,2026-08-21 22:43:00,0,0.0014341468,0
15121,VIA-00631,2026-08-21 13:52:00,0,0.019288098,0
15122,VIA-00631,2026-08-21 14:22:00,0,0.004724381,0
15123,VIA-00631,2026-08-21 14:52:00,0,0.0065756957,0
15124,VIA-00631,2026-08-21 15:22:00,0,0.0068607875,0
15125,VIA-00631,2026-08-21 15:52:00,0,0.007998045,0
15126,VIA-00631,2026-08-21 16:22:00,0,0.008874043,0
15127,VIA-00631,2026-08-21 16:52:00,0,0.007411383,0
15128,VIA-00631,2026-08-21 17:22:00,0,0.009527254,0
15129,VIA-00631,2026-08-21 17:52:00,0,0.011033584,0
15130,VIA-00631,2026-08-21 18:22:00,0,0.0081143975,0
15131,VIA-00631,2026-08-21 18:52:00,0,0.008360746,0
15132,VIA-00631,2026-08-21 19:22:00,0,0.017078407,0
15133,VIA-00631,2026-08-21 19:52:00,0,0.0110438075,0
15134,VIA-00631,2026-08-21 20:22:00,0,0.011290411,0
15135,VIA-00631,2026-08-21 20:52:00,0,0.013952056,0
15136,VIA-00631,2026-08-21 21:22:00,0,0.013897306,0
15137,VIA-00631,2026-08-21 21:52:00,0,0.011262554,0
15138,VIA-00631,2026-08-21 22:22:00,0,0.017810293,0
15139,VIA-00631,2026-08-21 22:52:00,0,0.018441495,0
15140,VIA-00631,2026-08-21 23:22:00,0,0.0047178697,0
15141,VIA-00631,2026-08-21 23:52:00,0,0.01390451,0
15142,VIA-00631,2026-08-22 00:22:00,0,0.0052222563,0
15143,VIA-00631,2026-08-22 00:52:00,0,0.003712925,0
15144,VIA-00631,2026-08-22 01:22:00,0,0.005543775,0
15745,VIA-00657,2026-08-22 00:21:00,0,0.0423538,0
15746,VIA-00657,2026-08-22 00:51:00,0,0.006746251,0
15747,VIA-00657,2026-08-22 01:21:00,0,0.008666029,0
15748,VIA-00657,2026-08-22 01:51:00,0,0.007567347,0
15749,VIA-00657,2026-08-22 02:21:00,0,0.013736821,0
15750,VIA-00657,2026-08-22 02:51:00,0,0.007322907,0
15751,VIA-00657,2026-08-22 03:21:00,0,0.008845937,0
15752,VIA-00657,2026-08-22 03:51:00,0,0.009994752,0
15753,VIA-00657,2026-08-22 04:21:00,0,0.035177603,0
15754,VIA-00657,2026-08-22 04:51:00,0,0.01049741,0
15755,VIA-00657,2026-08-22 05:21:00,0,0.014962378,0
15756,VIA-00657,2026-08-22 05:51:00,0,0.012047228,0
15757,VIA-00657,2026-08-22 06:21:00,0,0.023175478,0
15758,VIA-00657,2026-08-22 06:51:00,0,0.016458316,0
15759,VIA-00657,2026-08-22 07:21:00,0,0.039020605,0
15760,VIA-00657,2026-08-22 07:51:00,0,0.20819058,0
15761,VIA-00657,2026-08-22 08:21:00,0,0.027169771,0
15762,VIA-00657,2026-08-22 08:51:00,0,0.0085434625,0
15763,VIA-00657,2026-08-22 09:21:00,0,0.009306872,0
15764,VIA-00657,2026-08-22 09:51:00,0,0.02256924,0
15765,VIA-00657,2026-08-22 10:21:00,0,0.0072331196,0
15766,VIA-00657,2026-08-22 10:51:00,0,0.0043093385,0
15767,VIA-00657,2026-08-22 11:21:00,0,0.002414541,0
15768,VIA-00657,2026-08-22 11:51:00,0,0.024792012,0
15913,VIA-00664,2026-08-24 17:50:00,0,0.021253085,0
15914,VIA-00664,2026-08-24 18:20:00,0,0.01640764,0
15915,VIA-00664,2026-08-24 18:50:00,0,0.030415632,0
15916,VIA-00664,2026-08-24 19:20:00,0,0.028616609,0
15917,VIA-00664,2026-08-24 19:50:00,0,0.047252547,0
15918,VIA-00664,2026-08-24 20:20:00,1,0.057784844,0
15919,VIA-00664,2026-08-24 20:50:00,1,0.048162095,0
15920,VIA-00664,2026-08-24 21:20:00,0,0.11809005,0
15921,VIA-00664,2026-08-24 21:50:00,0,0.044429775,0
15922,VIA-00664,2026-08-24 22:20:00,0,0.11763443,0
15923,VIA-00664,2026-08-24 22:50:00,0,0.1221643,0
15924,VIA-00664,2026-08-24 23:20:00,0,0.108527765,0
15925,VIA-00664,2026-08-24 23:50:00,0,0.15546855,0
15926,VIA-00664,2026-08-25 00:20:00,0,0.13843957,0
15927,VIA-00664,2026-08-25 00:50:00,0,0.12538356,0
15928,VIA-00664,2026-08-25 01:20:00,0,0.13960885,0
15929,VIA-00664,2026-08-25 01:50:00,0,0.11511816,0
15930,VIA-00664,2026-08-25 02:20:00,0,0.08648127,0
15931,VIA-00664,2026-08-25 02:50:00,0,0.07949246,0
15932,VIA-00664,2026-08-25 03:20:00,0,0.062926665,0
15933,VIA-00664,2026-08-25 03:50:00,0,0.055772968,0
15934,VIA-00664,2026-08-25 04:20:00,0,0.046420194,0
15935,VIA-00664,2026-08-25 04:50:00,0,0.036436368,0
15936,VIA-00664,2026-08-25 05:20:00,0,0.030870873,0
15961,VIA-00666,2026-08-23 00:41:00,0,0.033894777,0
15962,VIA-00666,2026-08-23 01:11:00,0,0.08367454,0
15963,VIA-00666,2026-08-23 01:41:00,0,0.045764428,0
15964,VIA-00666,2026-08-23 02:11:00,0,0.060056735,0
15965,VIA-00666,2026-08-23 02:41:00,0,0.06922225,0
15966,VIA-00666,2026-08-23 03:11:00,0,0.076913334,0
15967,VIA-00666,2026-08-23 03:41:00,0,0.061832953,0
15969,VIA-00666,2026-08-23 04:41:00,0,0.07422121,0
15970,VIA-00666,2026-08-23 05:11:00,0,0.062704235,0
15971,VIA-00666,2026-08-23 05:41:00,0,0.13529855,0
15972,VIA-00666,2026-08-23 06:11:00,0,0.119050704,0
15973,VIA-00666,2026-08-23 06:41:00,0,0.079567194,0
15974,VIA-00666,2026-08-23 07:11:00,0,0.0753985,0
15975,VIA-00666,2026-08-23 07:41:00,0,0.0603837,0
15976,VIA-00666,2026-08-23 08:11:00,0,0.074725196,0
15977,VIA-00666,2026-08-23 08:41:00,0,0.040060107,0
15978,VIA-00666,2026-08-23 09:11:00,0,0.036411297,0
15979,VIA-00666,2026-08-23 09:41:00,0,0.028376127,0
15980,VIA-00666,2026-08-23 10:11:00,0,0.024609974,0
15981,VIA-00666,2026-08-23 10:41:00,0,0.021185651,0
15982,VIA-00666,2026-08-23 11:11:00,0,0.014390206,0
15983,VIA-00666,2026-08-23 11:41:00,0,0.012597836,0
15984,VIA-00666,2026-08-23 12:11:00,0,0.0100259315,0
16201,VIA-00676,2026-08-24 09:35:00,0,0.04134199,0
16202,VIA-00676,2026-08-24 10:05:00,0,0.007302888,0
16203,VIA-00676,2026-08-24 10:35:00,0,0.011062824,0
16204,VIA-00676,2026-08-24 11:05:00,0,0.012363767,0
16205,VIA-00676,2026-08-24 11:35:00,0,0.017156305,0
16206,VIA-00676,2026-08-24 12:05:00,0,0.022859244,0
16207,VIA-00676,2026-08-24 12:35:00,0,0.026022622,0
16208,VIA-00676,2026-08-24 13:05:00,0,0.03178772,0
16209,VIA-00676,2026-08-24 13:35:00,0,0.0371802,0
16210,VIA-00676,2026-08-24 14:05:00,0,0.03319346,0
16211,VIA-00676,2026-08-24 14:35:00,0,0.049746096,0
16212,VIA-00676,2026-08-24 15:05:00,0,0.062266994,0
16213,VIA-00676,2026-08-24 15:35:00,0,0.059413645,0
16214,VIA-00676,2026-08-24 16:05:00,0,0.078932405,0
16215,VIA-00676,2026-08-24 16:35:00,0,0.03245013,0
16216,VIA-00676,2026-08-24 17:05:00,0,0.064386025,0
16217,VIA-00676,2026-08-24 17:35:00,0,0.039077416,0
16218,VIA-00676,2026-08-24 18:05:00,0,0.030228786,0
16219,VIA-00676,2026-08-24 18:35:00,0,0.040335122,0
16220,VIA-00676,2026-08-24 19:05:00,0,0.044052336,0
16221,VIA-00676,2026-08-24 19:35:00,0,0.029306939,0
16222,VIA-00676,2026-08-24 20:05:00,0,0.018025272,0
16223,VIA-00676,2026-08-24 20:35:00,0,0.024267897,0
16224,VIA-00676,2026-08-24 21:05:00,0,0.020676617,0
16225,VIA-00677,2026-08-22 14:19:00,0,0.025988068,0
16226,VIA-00677,2026-08-22 14:49:00,0,0.016753945,0
16227,VIA-00677,2026-08-22 15:19:00,0,0.009610438,0
16228,VIA-00677,2026-08-22 15:49:00,0,0.028021503,0
16229,VIA-00677,2026-08-22 16:19:00,0,0.008935737,0
16230,VIA-00677,2026-08-22 16:49:00,0,0.012769954,0
16231,VIA-00677,2026-08-22 17:19:00,0,0.02042001,0
16232,VIA-00677,2026-08-22 17:49:00,0,0.039280094,0
16233,VIA-00677,2026-08-22 18:19:00,0,0.049045336,0
16234,VIA-00677,2026-08-22 18:49:00,0,0.0065993806,0
16235,VIA-00677,2026-08-22 19:19:00,0,0.026524674,0
16236,VIA-00677,2026-08-22 19:49:00,0,0.020011479,0
16237,VIA-00677,2026-08-22 20:19:00,0,0.023372727,0
16238,VIA-00677,2026-08-22 20:49:00,0,0.051029276,0
16239,VIA-00677,2026-08-22 21:19:00,0,0.034725063,0
16240,VIA-00677,2026-08-22 21:49:00,0,0.057062034,0
16241,VIA-00677,2026-08-22 22:19:00,0,0.03044518,0
16242,VIA-00677,2026-08-22 22:49:00,0,0.032452527,0
16243,VIA-00677,2026-08-22 23:19:00,0,0.014311258,0
16244,VIA-00677,2026-08-22 23:49:00,0,0.015580012,0
16245,VIA-00677,2026-08-23 00:19:00,0,0.016092028,0
16246,VIA-00677,2026-08-23 00:49:00,0,0.008593788,0
16247,VIA-00677,2026-08-23 01:19:00,0,0.0068881954,0
16248,VIA-00677,2026-08-23 01:49:00,0,0.005728365,0
16345,VIA-00682,2026-08-23 16:56:00,0,0.04847829,0
16346,VIA-00682,2026-08-23 17:26:00,0,0.018677548,0
16347,VIA-00682,2026-08-23 17:56:00,0,0.037064694,0
16348,VIA-00682,2026-08-23 18:26:00,0,0.038814362,0
16349,VIA-00682,2026-08-23 18:56:00,0,0.051630888,0
16350,VIA-00682,2026-08-23 19:26:00,0,0.018672612,0
16351,VIA-00682,2026-08-23 19:56:00,0,0.038507428,0
16352,VIA-00682,2026-08-23 20:26:00,0,0.03431811,0
16353,VIA-00682,2026-08-23 20:56:00,0,0.025132533,0
16354,VIA-00682,2026-08-23 21:26:00,0,0.01297107,0
16355,VIA-00682,2026-08-23 21:56:00,0,0.02917216,0
16356,VIA-00682,2026-08-23 22:26:00,0,0.008171404,0
16357,VIA-00682,2026-08-23 22:56:00,0,0.0361157,0
16358,VIA-00682,2026-08-23 23:26:00,0,0.013332062,0
16359,VIA-00682,2026-08-23 23:56:00,0,0.014625548,0
16360,VIA-00682,2026-08-24 00:26:00,0,0.011739406,0
16361,VIA-00682,2026-08-24 00:56:00,0,0.0096440995,0
16362,VIA-00682,2026-08-24 01:26:00,0,0.005430442,0
16363,VIA-00682,2026-08-24 01:56:00,0,0.004338205,0
16364,VIA-00682,2026-08-24 02:26:00,0,0.0033738166,0
16365,VIA-00682,2026-08-24 02:56:00,0,0.0034463345,0
16366,VIA-00682,2026-08-24 03:26:00,0,0.002276046,0
16367,VIA-00682,2026-08-24 03:56:00,0,0.0014018482,0
16368,VIA-00682,2026-08-24 04:26:00,0,0.0012447598,0
16585,VIA-00692,2026-08-24 23:12:00,0,0.024071682,0
16586,VIA-00692,2026-08-24 23:42:00,0,0.008774445,0
16587,VIA-00692,2026-08-25 00:12:00,0,0.022479698,0
16588,VIA-00692,2026-08-25 00:42:00,0,0.027583094,0
16589,VIA-00692,2026-08-25 01:12:00,0,0.0326741,0
16590,VIA-00692,2026-08-25 01:42:00,0,0.033670675,0
16591,VIA-00692,2026-08-25 02:12:00,0,0.04026519,0
16592,VIA-00692,2026-08-25 02:42:00,0,0.043614224,0
16593,VIA-00692,2026-08-25 03:12:00,0,0.052382343,0
16594,VIA-00692,2026-08-25 03:42:00,0,0.05491672,0
16595,VIA-00692,2026-08-25 04:12:00,0,0.06067563,0
16596,VIA-00692,2026-08-25 04:42:00,0,0.035407178,0
16597,VIA-00692,2026-08-25 05:12:00,0,0.03986586,0
16598,VIA-00692,2026-08-25 05:42:00,0,0.037108097,0
16599,VIA-00692,2026-08-25 06:12:00,0,0.062438976,0
16600,VIA-00692,2026-08-25 06:42:00,0,0.03594407,0
16601,VIA-00692,2026-08-25 07:12:00,0,0.04848808,0
16602,VIA-00692,2026-08-25 07:42:00,0,0.023557326,0
16603,VIA-00692,2026-08-25 08:12:00,0,0.034927886,0
16604,VIA-00692,2026-08-25 08:42:00,0,0.024785617,0
16605,VIA-00692,2026-08-25 09:12:00,0,0.019629836,0
16606,VIA-00692,2026-08-25 09:42:00,0,0.022186091,0
16607,VIA-00692,2026-08-25 10:12:00,0,0.01490822,0
16608,VIA-00692,2026-08-25 10:42:00,0,0.016818156,0
17233,VIA-00719,2026-08-21 18:50:00,0,0.039689224,0
17234,VIA-00719,2026-08-21 19:20:00,0,0.025381675,0
17235,VIA-00719,2026-08-21 19:50:00,0,0.017687317,0
17236,VIA-00719,2026-08-21 20:20:00,0,0.02701673,0
17237,VIA-00719,2026-08-21 20:50:00,0,0.035477467,0
17238,VIA-00719,2026-08-21 21:20:00,0,0.034949753,0
17239,VIA-00719,2026-08-21 21:50:00,0,0.026726816,0
17240,VIA-00719,2026-08-21 22:20:00,0,0.030407213,0
17241,VIA-00719,2026-08-21 22:50:00,0,0.03258495,0
17242,VIA-00719,2026-08-21 23:20:00,0,0.026641399,0
17243,VIA-00719,2026-08-21 23:50:00,0,0.019499851,0
17244,VIA-00719,2026-08-22 00:20:00,0,0.027192757,0
17245,VIA-00719,2026-08-22 00:50:00,0,0.015015377,0
17246,VIA-00719,2026-08-22 01:20:00,0,0.012778837,0
17247,VIA-00719,2026-08-22 01:50:00,0,0.014148024,0
17248,VIA-00719,2026-08-22 02:20:00,0,0.009472563,0
17249,VIA-00719,2026-08-22 02:50:00,0,0.006449159,0
17250,VIA-00719,2026-08-22 03:20:00,0,0.010751572,0
17251,VIA-00719,2026-08-22 03:50:00,0,0.004165629,0
17252,VIA-00719,2026-08-22 04:20:00,0,0.005141365,0
17253,VIA-00719,2026-08-22 04:50:00,0,0.0025665006,0
17254,VIA-00719,2026-08-22 05:20:00,0,0.002137663,0
17255,VIA-00719,2026-08-22 05:50:00,0,0.0012812117,0
17256,VIA-00719,2026-08-22 06:20:00,0,0.005236571,0
17641,VIA-00736,2026-08-24 09:18:00,0,0.04914507,0
17642,VIA-00736,2026-08-24 09:48:00,0,0.013511457,0
17643,VIA-00736,2026-08-24 10:18:00,0,0.021797983,0
17644,VIA-00736,2026-08-24 10:48:00,0,0.025597258,0
17645,VIA-00736,2026-08-24 11:18:00,0,0.03253187,0
17646,VIA-00736,2026-08-24 11:48:00,0,0.027488058,0
17647,VIA-00736,2026-08-24 12:18:00,0,0.050065633,0
17648,VIA-00736,2026-08-24 12:48:00,0,0.048651952,0
17649,VIA-00736,2026-08-24 13:18:00,0,0.0382738,0
17650,VIA-00736,2026-08-24 13:48:00,0,0.05355829,0
17651,VIA-00736,2026-08-24 14:18:00,0,0.02230105,0
17652,VIA-00736,2026-08-24 14:48:00,0,0.033474468,0
17653,VIA-00736,2026-08-24 15:18:00,0,0.0345356,0
17654,VIA-00736,2026-08-24 15:48:00,0,0.023198428,0
17655,VIA-00736,2026-08-24 16:18:00,0,0.023347184,0
17656,VIA-00736,2026-08-24 16:48:00,0,0.01720696,0
17657,VIA-00736,2026-08-24 17:18:00,0,0.011928537,0
17658,VIA-00736,2026-08-24 17:48:00,0,0.0134328855,0
17659,VIA-00736,2026-08-24 18:18:00,0,0.010563245,0
17660,VIA-00736,2026-08-24 18:48:00,0,0.0085036205,0
17661,VIA-00736,2026-08-24 19:18:00,0,0.0059561576,0
17662,VIA-00736,2026-08-24 19:48:00,0,0.0060225716,0
17663,VIA-00736,2026-08-24 20:18:00,0,0.004900309,0
17664,VIA-00736,2026-08-24 20:48:00,0,0.0042736484,0
17857,VIA-00745,2026-08-25 06:04:00,0,0.042610884,0
17858,VIA-00745,2026-08-25 06:34:00,0,0.017412689,0
17859,VIA-00745,2026-08-25 07:04:00,0,0.018981596,0
17860,VIA-00745,2026-08-25 07:34:00,0,0.020569336,0
17861,VIA-00745,2026-08-25 08:04:00,0,0.028660724,0
