fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,timestamp_en_cuarentena,timestamp_motivo,viaje_id_en_cuarentena,viaje_id_motivo,order_id_en_cuarentena,order_id_motivo,camion_id_en_cuarentena,camion_id_motivo,producto_id_en_cuarentena,producto_id_motivo,temperatura_cabina_c_en_cuarentena,temperatura_cabina_c_motivo,temp_unit_en_cuarentena,temp_unit_motivo,humedad_cabina_pct_en_cuarentena,humedad_cabina_pct_motivo,desviacion_termica_flag_en_cuarentena,desviacion_termica_flag_motivo,desviacion_proximos_60min_flag_en_cuarentena,desviacion_proximos_60min_flag_motivo,en_cuarentena_diagnostico,zona_horaria_origen,acciones_tratamiento,motivos_tratamiento,camion_id_tratado,temp_unit_tratado,temperatura_cabina_c_tratada,temperatura_convertida_f_a_c,humedad_cabina_pct_tratada,timestamp_bolivia_tratado,temperatura_imputada,humedad_imputada,motivo_cuarentena_final,en_cuarentena_final,decision_tratamiento,umbral_producto_evaluable,flag_termico_coherente,apta_kpi_termico,categoria_producto_maestro,tipo_camion_maestro,compatibilidad_tipo_camion_estado,posible_incompatibilidad_termica,compatibilidad_tipo_camion_motivo,apta_objetivo_60min
28801,2026-08-10 20:07:00,VIA-00236,ORD-2026-03207,CAM-29,PROD-050,22.03,C,41.3,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-29,C,22.03,False,41.3,2026-08-10 20:07:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Seco,SIN_ALERTA,False,,False
28802,2026-08-21 16:21:00,VIA-00184,ORD-2026-02963,CAM-19,PROD-008,-19.1,C,82.6,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-19,C,-19.1,False,82.6,2026-08-21 16:21:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Congelado,Refrigerado,SIN_ALERTA,False,,False
28803,2026-08-25 04:44:00,VIA-00970,ORD-2026-00258,CAM-04,PROD-057,16.78,C,48.8,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-04,C,16.78,False,48.8,2026-08-25 04:44:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Seco,SIN_ALERTA,False,,False
28804,2026-08-18 04:11:00,VIA-00194,ORD-2026-06568,CAM-16,PROD-030,21.32,C,63.3,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-16,C,21.32,False,63.3,2026-08-18 04:11:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Seco,SIN_ALERTA,False,,False
28805,2026-08-02 11:49:00,VIA-00914,ORD-2026-01504,CAM-10,PROD-014,17.85,C,39.5,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-10,C,17.85,False,39.5,2026-08-02 11:49:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Refrigerado,SIN_ALERTA,False,,False
28806,2026-08-19 11:40:00,VIA-00259,ORD-2026-04308,CAM-28,PROD-028,18.88,C,43.4,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-28,C,18.88,False,43.4,2026-08-19 11:40:00,False,False,Copia exacta excluida,True,CUARENTENA,False,False,False,Seco,Refrigerado,NO_EVALUABLE,False,Categoria observada o tipo de camion no disponible para evaluar,False
28807,2026-08-18 17:23:00,VIA-00242,ORD-2026-04829,CAM-27,PROD-004,2.93,C,78.1,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-27,C,2.93,False,78.1,2026-08-18 17:23:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
28808,2026-08-12 02:44:00,VIA-00662,ORD-2026-05320,CAM-10,PROD-058,-18.66,C,62.2,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-10,C,-18.66,False,62.2,2026-08-12 02:44:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Congelado,Refrigerado,SIN_ALERTA,False,,False
28809,2026-08-16 05:38:00,VIA-01036,ORD-2026-03048,CAM-19,PROD-051,-17.26,C,74.7,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-19,C,-17.26,False,74.7,2026-08-16 05:38:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Congelado,Refrigerado,SIN_ALERTA,False,,False
28810,2026-08-02 08:45:00,VIA-01172,ORD-2026-02661,CAM-26,PROD-046,19.44,C,34.7,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-26,C,19.44,False,34.7,2026-08-02 08:45:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Refrigerado,SIN_ALERTA,False,,False
28811,2026-08-06 05:11:00,VIA-00363,ORD-2026-07429,CAM-10,PROD-001,4.07,C,91.4,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-10,C,4.07,False,91.4,2026-08-06 05:11:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
28812,2026-08-26 10:35:00,VIA-00927,ORD-2026-07022,CAM-20,PROD-002,22.24,C,42.0,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-20,C,22.24,False,42.0,2026-08-26 10:35:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Refrigerado,SIN_ALERTA,False,,False
28813,2026-08-15 15:30:00,VIA-00807,ORD-2026-01194,CAM-29,PROD-018,18.9,C,51.4,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-29,C,18.9,False,51.4,2026-08-15 15:30:00,False,False,Copia exacta excluida,True,CUARENTENA,False,False,False,Seco,Seco,SIN_ALERTA,False,,False
28814,2026-08-09 11:02:00,VIA-00486,ORD-2026-04675,CAM-08,PROD-053,4.5,C,76.4,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-08,C,4.5,False,76.4,2026-08-09 11:02:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
28815,2026-08-19 21:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,15.39,C,44.7,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-19,C,15.39,False,44.7,2026-08-19 21:30:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Refrigerado,SIN_ALERTA,False,,False
28816,2026-08-28 18:01:00,VIA-00670,ORD-2026-03021,CAM-08,PROD-041,-19.21,C,78.3,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-08,C,-19.21,False,78.3,2026-08-28 18:01:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Congelado,Refrigerado,SIN_ALERTA,False,,False
28817,2026-08-16 04:20:00,VIA-00781,ORD-2026-05431,CAM-08,PROD-001,3.95,C,69.3,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-08,C,3.95,False,69.3,2026-08-16 04:20:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
28818,2026-08-09 23:54:00,VIA-00053,ORD-2026-03071,CAM-19,PROD-011,-19.27,C,73.8,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-19,C,-19.27,False,73.8,2026-08-09 23:54:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Congelado,Refrigerado,SIN_ALERTA,False,,False
28819,2026-08-29 06:13:00,VIA-00047,ORD-2026-03263,CAM-20,PROD-028,21.22,C,50.4,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-20,C,21.22,False,50.4,2026-08-29 06:13:00,False,False,Copia exacta excluida,True,CUARENTENA,False,False,False,Seco,Refrigerado,NO_EVALUABLE,False,Categoria observada o tipo de camion no disponible para evaluar,False
28820,2026-08-23 15:01:00,VIA-00305,ORD-2026-02961,CAM-09,PROD-007,20.73,C,39.4,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-09,C,20.73,False,39.4,2026-08-23 15:01:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Seco,SIN_ALERTA,False,,False
28821,2026-08-23 15:16:00,VIA-00122,ORD-2026-04337,CAM-04,PROD-039,19.96,C,45.8,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-04,C,19.96,False,45.8,2026-08-23 15:16:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Seco,SIN_ALERTA,False,,False
28822,2026-08-03 03:34:00,VIA-00823,ORD-2026-03527,CAM-19,PROD-044,8.85,C,82.2,1,1,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-19,C,8.85,False,82.2,2026-08-03 03:34:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
28823,2026-08-04 00:41:00,VIA-00896,ORD-2026-06348,CAM-09,PROD-014,19.26,C,41.6,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-09,C,19.26,False,41.6,2026-08-04 00:41:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Seco,SIN_ALERTA,False,,False
28824,2026-08-01 15:38:00,VIA-00380,ORD-2026-02526,CAM-08,PROD-004,3.39,C,74.5,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-08,C,3.39,False,74.5,2026-08-01 15:38:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
28825,2026-08-06 13:54:00,VIA-00679,ORD-2026-05063,CAM-08,PROD-004,3.08,C,81.6,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-08,C,3.08,False,81.6,2026-08-06 13:54:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
28826,2026-08-12 12:57:00,VIA-00217,ORD-2026-05269,CAM-28,PROD-036,3.57,C,75.6,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-28,C,3.57,False,75.6,2026-08-12 12:57:00,False,False,Copia exacta excluida,True,CUARENTENA,False,False,False,Fresco,Refrigerado,NO_EVALUABLE,False,Categoria observada o tipo de camion no disponible para evaluar,False
28827,2026-08-30 10:57:00,VIA-00027,ORD-2026-05466,CAM-20,PROD-026,3.31,C,78.1,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-20,C,3.31,False,78.1,2026-08-30 10:57:00,False,False,Copia exacta excluida,True,CUARENTENA,False,False,False,Fresco,Refrigerado,NO_EVALUABLE,False,Categoria observada o tipo de camion no disponible para evaluar,False
28828,2026-08-06 14:54:00,VIA-00051,ORD-2026-04075,CAM-28,PROD-025,-18.07,C,55.7,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-28,C,-18.07,False,55.7,2026-08-06 14:54:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Congelado,Refrigerado,SIN_ALERTA,False,,False
28829,2026-08-03 05:18:00,VIA-00864,ORD-2026-00645,CAM-24,PROD-043,-17.96,C,71.4,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-24,C,-17.96,False,71.4,2026-08-03 05:18:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Congelado,Refrigerado,SIN_ALERTA,False,,False
28830,2026-08-20 18:11:00,VIA-01070,ORD-2026-03508,CAM-02,PROD-052,2.89,C,78.8,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-02,C,2.89,False,78.8,2026-08-20 18:11:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
28831,2026-08-20 15:36:00,VIA-00856,ORD-2026-05146,CAM-28,PROD-024,19.68,C,43.1,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-28,C,19.68,False,43.1,2026-08-20 15:36:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Refrigerado,SIN_ALERTA,False,,False
28832,2026-08-14 06:56:00,VIA-00379,ORD-2026-04281,CAM-08,PROD-008,-16.48,C,67.8,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-08,C,-16.48,False,67.8,2026-08-14 06:56:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Congelado,Refrigerado,SIN_ALERTA,False,,False
28833,2026-08-13 04:00:00,VIA-00002,ORD-2026-04815,CAM-12,PROD-029,19.63,C,59.6,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-12,C,19.63,False,59.6,2026-08-13 04:00:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Seco,SIN_ALERTA,False,,False
28834,2026-08-21 12:20:00,VIA-01023,ORD-2026-03826,CAM-02,PROD-009,3.73,C,67.5,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-02,C,3.73,False,67.5,2026-08-21 12:20:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
28835,2026-08-08 14:52:00,VIA-01146,ORD-2026-06006,CAM-08,PROD-036,5.09,C,72.2,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-08,C,5.09,False,72.2,2026-08-08 14:52:00,False,False,Copia exacta excluida,True,CUARENTENA,False,False,False,Fresco,Refrigerado,NO_EVALUABLE,False,Categoria observada o tipo de camion no disponible para evaluar,False
28836,2026-08-05 09:12:00,VIA-00306,ORD-2026-06512,CAM-24,PROD-045,4.37,C,82.2,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-24,C,4.37,False,82.2,2026-08-05 09:12:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
28837,2026-08-30 19:32:00,VIA-00673,ORD-2026-04325,CAM-20,PROD-027,4.29,C,80.9,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-20,C,4.29,False,80.9,2026-08-30 19:32:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
28838,2026-08-04 17:56:00,VIA-00135,ORD-2026-02724,CAM-12,PROD-010,19.46,C,54.0,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-12,C,19.46,False,54.0,2026-08-04 17:56:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Seco,SIN_ALERTA,False,,False
28839,2026-08-01 23:23:00,VIA-00821,ORD-2026-06765,CAM-19,PROD-036,2.96,C,79.3,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-19,C,2.96,False,79.3,2026-08-01 23:23:00,False,False,Copia exacta excluida,True,CUARENTENA,False,False,False,Fresco,Refrigerado,NO_EVALUABLE,False,Categoria observada o tipo de camion no disponible para evaluar,False
28840,2026-08-20 09:55:00,VIA-00755,ORD-2026-06845,CAM-14,PROD-032,18.59,C,51.2,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-14,C,18.59,False,51.2,2026-08-20 09:55:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Seco,SIN_ALERTA,False,,False
28841,2026-08-06 23:25:00,VIA-00531,ORD-2026-07401,CAM-08,PROD-058,-17.73,C,68.4,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-08,C,-17.73,False,68.4,2026-08-06 23:25:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Congelado,Refrigerado,SIN_ALERTA,False,,False
28842,2026-08-27 05:16:00,VIA-00757,ORD-2026-01175,CAM-20,PROD-042,20.86,C,50.7,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-20,C,20.86,False,50.7,2026-08-27 05:16:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Refrigerado,SIN_ALERTA,False,,False
28843,2026-08-30 14:53:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,3.05,C,71.5,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-23,C,3.05,False,71.5,2026-08-30 14:53:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Fresco,Seco,REVISAR,True,Producto Fresco/Congelado en camion registrado Seco; verificar configuracion operativa,False
28844,2026-08-20 19:22:00,VIA-00091,ORD-2026-05940,CAM-26,PROD-053,4.46,C,78.3,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-26,C,4.46,False,78.3,2026-08-20 19:22:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
28845,2026-08-05 14:02:00,VIA-00980,ORD-2026-05944,CAM-26,PROD-007,21.78,C,49.8,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-26,C,21.78,False,49.8,2026-08-05 14:02:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Refrigerado,SIN_ALERTA,False,,False
28846,2026-08-05 23:29:00,VIA-00640,ORD-2026-02492,CAM-22,PROD-047,3.86,C,66.3,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-22,C,3.86,False,66.3,2026-08-05 23:29:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
28847,2026-08-28 23:01:00,VIA-00543,ORD-2026-03706,CAM-24,PROD-031,,C,46.3,0,0,True,Misma clave con datos diferentes; revisar ambas lecturas,True,Misma clave con datos diferentes; revisar ambas lecturas,False,,False,,False,,True,Valor faltante,False,,False,,False,,False,,True,America/La_Paz,CUARENTENA_CONFLICTO,Misma clave de lectura con datos distintos,CAM-24,C,,False,46.3,2026-08-28 23:01:00,False,False,Temperatura sin valor recuperable | Clave de lectura en conflicto,True,CUARENTENA,True,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
28848,2026-08-27 19:42:00,VIA-00475,ORD-2026-01792,CAM-03,PROD-016,18.45,C,,0,0,True,Misma clave con datos diferentes; revisar ambas lecturas,True,Misma clave con datos diferentes; revisar ambas lecturas,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,True,America/La_Paz,CUARENTENA_CONFLICTO,Misma clave de lectura con datos distintos,CAM-03,C,18.45,False,,2026-08-27 19:42:00,False,False,Humedad sin valor recuperable | Clave de lectura en conflicto,True,CUARENTENA,True,True,False,Seco,Seco,SIN_ALERTA,False,,False
28849,2026-08-17 08:26:00,VIA-00073,ORD-2026-01330,CAM-13,PROD-018,20.25,C,53.6,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-13,C,20.25,False,53.6,2026-08-17 08:26:00,False,False,Copia exacta excluida,True,CUARENTENA,False,False,False,Seco,Seco,SIN_ALERTA,False,,False
28850,2026-08-04 13:49:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-17.56,C,54.4,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-19,C,-17.56,False,54.4,2026-08-04 13:49:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Congelado,Refrigerado,SIN_ALERTA,False,,False
28851,2026-08-12 18:33:00,VIA-01182,ORD-2026-01656,CAM-26,PROD-048,21.01,C,46.3,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-26,C,21.01,False,46.3,2026-08-12 18:33:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Seco,Refrigerado,SIN_ALERTA,False,,False
28852,2026-08-14 02:26:00,VIA-00379,ORD-2026-04281,CAM-08,PROD-008,-18.33,C,63.4,0,0,True,Copia idéntica de la lectura; no contar dos veces,True,Copia idéntica de la lectura; no contar dos veces,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,EXCLUIR_COPIA,Copia exacta de otra lectura,CAM-08,C,-18.33,False,63.4,2026-08-14 02:26:00,False,False,Copia exacta excluida,True,CUARENTENA,True,True,False,Congelado,Refrigerado,SIN_ALERTA,False,,False
