fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,timestamp_en_cuarentena,timestamp_motivo,viaje_id_en_cuarentena,viaje_id_motivo,order_id_en_cuarentena,order_id_motivo,camion_id_en_cuarentena,camion_id_motivo,producto_id_en_cuarentena,producto_id_motivo,temperatura_cabina_c_en_cuarentena,temperatura_cabina_c_motivo,temp_unit_en_cuarentena,temp_unit_motivo,humedad_cabina_pct_en_cuarentena,humedad_cabina_pct_motivo,desviacion_termica_flag_en_cuarentena,desviacion_termica_flag_motivo,desviacion_proximos_60min_flag_en_cuarentena,desviacion_proximos_60min_flag_motivo,en_cuarentena_diagnostico,zona_horaria_origen,acciones_tratamiento,motivos_tratamiento,camion_id_tratado,temp_unit_tratado,temperatura_cabina_c_tratada,temperatura_convertida_f_a_c,humedad_cabina_pct_tratada,timestamp_bolivia_tratado,temperatura_imputada,humedad_imputada,motivo_cuarentena_final,en_cuarentena_final,decision_tratamiento,umbral_producto_evaluable,flag_termico_coherente,apta_kpi_termico,categoria_producto_maestro,tipo_camion_maestro,compatibilidad_tipo_camion_estado,posible_incompatibilidad_termica,compatibilidad_tipo_camion_motivo,apta_objetivo_60min
10672,2026-08-06 08:45:00,VIA-00445,ORD-2026-03433,CAM-08,PROD-022,2.67,C,84.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,2.67,False,84.4,2026-08-06 08:45:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10673,2026-08-06 09:15:00,VIA-00445,ORD-2026-03433,CAM-08,PROD-022,3.82,C,79.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,3.82,False,79.9,2026-08-06 09:15:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10674,2026-08-06 09:45:00,VIA-00445,ORD-2026-03433,CAM-08,PROD-022,4.56,C,78.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,4.56,False,78.8,2026-08-06 09:45:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10675,2026-08-06 10:15:00,VIA-00445,ORD-2026-03433,CAM-08,PROD-022,3.43,C,74.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,3.43,False,74.1,2026-08-06 10:15:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10676,2026-08-06 10:45:00,VIA-00445,ORD-2026-03433,CAM-08,PROD-022,3.78,C,84.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,3.78,False,84.2,2026-08-06 10:45:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10677,2026-08-06 11:15:00,VIA-00445,ORD-2026-03433,CAM-08,PROD-022,4.41,C,73.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,4.41,False,73.9,2026-08-06 11:15:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10678,2026-08-06 11:45:00,VIA-00445,ORD-2026-03433,CAM-08,PROD-022,3.54,C,88.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,3.54,False,88.4,2026-08-06 11:45:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10679,2026-08-06 12:15:00,VIA-00445,ORD-2026-03433,CAM-08,PROD-022,2.64,C,80.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,2.64,False,80.4,2026-08-06 12:15:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10680,2026-08-06 12:45:00,VIA-00445,ORD-2026-03433,CAM-08,PROD-022,4.89,C,82.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,4.89,False,82.4,2026-08-06 12:45:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10681,2026-08-08 16:43:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-17.3,C,64.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-17.3,False,64.1,2026-08-08 16:43:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10682,2026-08-08 17:13:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-18.16,C,65.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-18.16,False,65.3,2026-08-08 17:13:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10683,2026-08-08 17:43:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-16.93,C,72.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-16.93,False,72.6,2026-08-08 17:43:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10684,2026-08-08 18:13:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-18.1,C,66.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-18.1,False,66.3,2026-08-08 18:13:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10685,2026-08-08 18:43:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-17.42,C,68.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-17.42,False,68.8,2026-08-08 18:43:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10686,2026-08-08 19:13:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-18.28,C,62.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-18.28,False,62.4,2026-08-08 19:13:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10687,2026-08-08 19:43:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-999.0,C,75.9,0,0,False,,False,,False,,False,,False,,True,-999 es centinela: no es una temperatura,False,,False,,False,,False,,True,America/La_Paz,CENTINELA_A_FALTANTE | IMPUTAR_TEMPERATURA,-999 no representa temperatura | Interpolación entre dos lecturas observadas cercanas y coherentes,CAM-08,C,-18.42,False,75.9,2026-08-08 19:43:00,True,False,,False,SILVER,True,True,False,Congelado,Refrigerado,SIN_ALERTA,False,,False
10688,2026-08-08 20:13:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-18.56,C,55.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-18.56,False,55.3,2026-08-08 20:13:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10689,2026-08-08 20:43:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-17.79,C,72.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-17.79,False,72.6,2026-08-08 20:43:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10690,2026-08-08 21:13:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-18.41,C,54.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-18.41,False,54.3,2026-08-08 21:13:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10691,2026-08-08 21:43:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-16.75,C,60.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-16.75,False,60.2,2026-08-08 21:43:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10692,2026-08-08 22:13:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-17.49,C,80.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-17.49,False,80.8,2026-08-08 22:13:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10693,2026-08-08 22:43:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-18.64,C,57.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-18.64,False,57.9,2026-08-08 22:43:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10694,2026-08-08 23:13:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-17.27,C,62.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-17.27,False,62.4,2026-08-08 23:13:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10695,2026-08-08 23:43:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-18.52,C,63.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-18.52,False,63.6,2026-08-08 23:43:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10696,2026-08-09 00:13:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-17.87,C,54.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-17.87,False,54.8,2026-08-09 00:13:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10697,2026-08-09 00:43:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-17.09,C,73.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-17.09,False,73.7,2026-08-09 00:43:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10698,2026-08-09 01:13:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-17.73,C,68.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-17.73,False,68.1,2026-08-09 01:13:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10699,2026-08-09 01:43:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-17.56,C,58.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-17.56,False,58.4,2026-08-09 01:43:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10700,2026-08-09 02:13:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-18.18,C,69.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-18.18,False,69.6,2026-08-09 02:13:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10701,2026-08-09 02:43:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-18.35,C,64.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-18.35,False,64.1,2026-08-09 02:43:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10702,2026-08-09 03:13:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-19.49,C,66.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-19.49,False,66.9,2026-08-09 03:13:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10703,2026-08-09 03:43:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-17.64,C,69.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-17.64,False,69.2,2026-08-09 03:43:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10704,2026-08-09 04:13:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-18.18,C,67.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-18.18,False,67.4,2026-08-09 04:13:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10705,2026-08-19 14:47:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-16.72,C,71.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-28,C,-16.72,False,71.1,2026-08-19 14:47:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10706,2026-08-19 15:17:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-19.7,C,60.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-28,C,-19.7,False,60.3,2026-08-19 15:17:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10707,2026-08-19 15:47:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-17.36,C,84.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-28,C,-17.36,False,84.1,2026-08-19 15:47:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10708,2026-08-19 16:17:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-17.56,C,63.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-28,C,-17.56,False,63.6,2026-08-19 16:17:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10709,2026-08-19 16:47:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-17.33,C,70.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-28,C,-17.33,False,70.6,2026-08-19 16:47:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10710,2026-08-19 17:17:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-18.6,C,70.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-28,C,-18.6,False,70.3,2026-08-19 17:17:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10711,2026-08-19 17:47:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-16.86,C,69.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-28,C,-16.86,False,69.2,2026-08-19 17:47:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10712,2026-08-19 18:17:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-17.17,C,79.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-28,C,-17.17,False,79.6,2026-08-19 18:17:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10713,2026-08-19 18:47:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-19.2,C,62.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-28,C,-19.2,False,62.0,2026-08-19 18:47:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10714,2026-08-19 19:17:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-17.36,C,,0,0,False,,False,,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,True,America/La_Paz,IMPUTAR_HUMEDAD,Interpolación entre dos lecturas observadas cercanas y coherentes,CAM-28,C,-17.36,False,67.0,2026-08-19 19:17:00,False,True,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10715,2026-08-19 19:47:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-18.39,C,72.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-28,C,-18.39,False,72.0,2026-08-19 19:47:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10716,2026-08-19 20:17:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-18.61,C,73.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-28,C,-18.61,False,73.5,2026-08-19 20:17:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10717,2026-08-19 20:47:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-17.64,C,59.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-28,C,-17.64,False,59.0,2026-08-19 20:47:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10718,2026-08-19 21:17:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-17.43,C,83.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-28,C,-17.43,False,83.1,2026-08-19 21:17:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10719,2026-08-19 21:47:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-18.9,C,64.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-28,C,-18.9,False,64.7,2026-08-19 21:47:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10720,2026-08-19 22:17:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-17.85,C,77.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-28,C,-17.85,False,77.3,2026-08-19 22:17:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10721,2026-08-19 22:47:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-18.05,C,61.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-28,C,-18.05,False,61.2,2026-08-19 22:47:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10722,2026-08-19 23:17:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-18.79,C,59.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-28,C,-18.79,False,59.6,2026-08-19 23:17:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10723,2026-08-19 23:47:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-18.39,C,59.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-28,C,-18.39,False,59.2,2026-08-19 23:47:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10724,2026-08-20 00:17:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-18.93,C,63.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-28,C,-18.93,False,63.7,2026-08-20 00:17:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10725,2026-08-20 00:47:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-17.95,C,54.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-28,C,-17.95,False,54.0,2026-08-20 00:47:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10726,2026-08-20 01:17:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-17.41,C,81.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-28,C,-17.41,False,81.3,2026-08-20 01:17:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10727,2026-08-20 01:47:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-16.47,C,71.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-28,C,-16.47,False,71.8,2026-08-20 01:47:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10728,2026-08-20 02:17:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-18.54,C,71.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-28,C,-18.54,False,71.8,2026-08-20 02:17:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
10729,2026-08-15 03:21:00,VIA-00448,ORD-2026-00148,CAM-08,PROD-013,3.88,C,78.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,3.88,False,78.5,2026-08-15 03:21:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10730,2026-08-15 03:51:00,VIA-00448,ORD-2026-00148,CAM-08,PROD-013,3.91,C,78.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,3.91,False,78.3,2026-08-15 03:51:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10731,2026-08-15 04:21:00,VIA-00448,ORD-2026-00148,CAM-08,PROD-013,5.0,C,79.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,5.0,False,79.0,2026-08-15 04:21:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10732,2026-08-15 04:51:00,VIA-00448,ORD-2026-00148,CAM-08,PROD-013,5.18,C,79.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,5.18,False,79.8,2026-08-15 04:51:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10733,2026-08-15 05:21:00,VIA-00448,ORD-2026-00148,CAM-08,PROD-013,4.11,C,84.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,4.11,False,84.5,2026-08-15 05:21:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10734,2026-08-15 05:51:00,VIA-00448,ORD-2026-00148,CAM-08,PROD-013,3.23,C,81.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,3.23,False,81.0,2026-08-15 05:51:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10735,2026-08-15 06:21:00,VIA-00448,ORD-2026-00148,CAM-08,PROD-013,3.93,C,73.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,3.93,False,73.9,2026-08-15 06:21:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10736,2026-08-15 06:51:00,VIA-00448,ORD-2026-00148,CAM-08,PROD-013,2.42,C,76.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,2.42,False,76.8,2026-08-15 06:51:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10737,2026-08-15 07:21:00,VIA-00448,ORD-2026-00148,CAM-08,PROD-013,4.96,C,83.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,4.96,False,83.5,2026-08-15 07:21:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10738,2026-08-15 07:51:00,VIA-00448,ORD-2026-00148,CAM-08,PROD-013,5.06,C,80.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,5.06,False,80.4,2026-08-15 07:51:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10739,2026-08-15 08:21:00,VIA-00448,ORD-2026-00148,CAM-08,PROD-013,5.9,C,77.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,5.9,False,77.6,2026-08-15 08:21:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10740,2026-08-15 08:51:00,VIA-00448,ORD-2026-00148,CAM-08,PROD-013,2.1,C,71.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,2.1,False,71.3,2026-08-15 08:51:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10741,2026-08-15 09:21:00,VIA-00448,ORD-2026-00148,CAM-08,PROD-013,2.82,C,77.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,2.82,False,77.2,2026-08-15 09:21:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10742,2026-08-15 09:51:00,VIA-00448,ORD-2026-00148,CAM-08,PROD-013,3.5,C,84.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,3.5,False,84.2,2026-08-15 09:51:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10743,2026-08-15 10:21:00,VIA-00448,ORD-2026-00148,CAM-08,PROD-013,4.26,C,64.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,4.26,False,64.9,2026-08-15 10:21:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10744,2026-08-15 10:51:00,VIA-00448,ORD-2026-00148,CAM-08,PROD-013,3.87,C,78.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,3.87,False,78.9,2026-08-15 10:51:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
10745,2026-08-15 11:21:00,VIA-00448,ORD-2026-00148,CAM-08,PROD-013,3.98,C,89.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,3.98,False,89.2,2026-08-15 11:21:00,False,False,,False,SILVER,True,True,True,Fresco,Refrigerado,SIN_ALERTA,False,,True
