fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,columnas_con_problemas,en_cuarentena
28861,2026-08-21 08:16:00,VIA-00718,ORD-2026-00659,CAM-03,PROD-001,-17.85,C,76.4,0,0,viaje_id+timestamp,True
28862,2026-08-27 22:20:00,VIA-00761,ORD-2026-00954,CAM-12,PROD-055,19.53,C,,0,0,humedad_cabina_pct|viaje_id+timestamp,True
28863,2026-08-12 01:55:00,VIA-00374,ORD-2026-06903,CAM-28,PROD-022,-19.01,C,64.4,0,0,viaje_id+timestamp,True
28864,2026-08-14 07:08:00,VIA-01028,ORD-2026-07477,CAM-05,PROD-002,10.97,C,77.9,1,1,viaje_id+timestamp,True
28865,2026-08-04 08:35:00,VIA-01056,ORD-2026-02364,CAM-10,PROD-029,18.09,C,41.9,0,1,viaje_id+timestamp,True
28866,2026-08-12 10:56:00,VIA-00786,ORD-2026-05280,CAM-28,PROD-003,5.02,C,82.7,0,0,viaje_id+timestamp,True
28867,2026-08-21 19:44:00,VIA-00442,ORD-2026-02381,CAM-13,PROD-035,3.83,C,82.3,0,0,viaje_id+timestamp,True
28868,2026-08-18 02:57:00,VIA-00670,ORD-2026-03021,CAM-14,PROD-010,20.28,C,55.2,0,0,viaje_id+timestamp,True
28869,2026-08-16 09:07:00,VIA-00962,ORD-2026-07499,CAM-05,PROD-059,4.24,C,79.4,0,0,viaje_id+timestamp,True
28870,2026-08-19 01:16:00,VIA-00694,ORD-2026-00099,CAM-05,PROD-035,3.64,C,63.0,0,0,viaje_id+timestamp,True
28871,2026-08-02 08:54:00,VIA-00185,ORD-2026-00226,CAM-07,PROD-046,15.58,C,43.2,0,0,viaje_id+timestamp,True
28872,2026-08-13 08:22:00,VIA-00445,ORD-2026-03433,CAM-07,PROD-047,19.59,C,43.2,0,0,viaje_id+timestamp,True
28873,2026-08-17 10:21:00,VIA-00188,ORD-2026-00183,CAM-05,PROD-049,4.55,C,65.8,0,0,viaje_id+timestamp,True
28874,2026-08-09 02:16:00,VIA-00989,ORD-2026-01031,CAM-07,PROD-060,3.92,C,72.9,0,0,viaje_id+timestamp,True
28875,2026-08-31 03:35:00,VIA-00371,ORD-2026-05057,CAM-05,PROD-013,-18.65,C,67.0,0,0,viaje_id+timestamp,True
28876,2026-08-24 02:10:00,VIA-01088,ORD-2026-05447,CAM-26,PROD-009,18.92,C,45.0,0,0,viaje_id+timestamp,True
28877,2026-08-10 12:55:00,VIA-00307,ORD-2026-04702,CAM-06,PROD-058,19.66,C,58.3,0,0,viaje_id+timestamp,True
28878,2026-08-01 16:22:00,VIA-00841,ORD-2026-03786,CAM-16,PROD-028,21.94,C,32.4,0,0,viaje_id+timestamp,True
28879,2026-08-07 01:24:00,VIA-00622,ORD-2026-02931,CAM-28,PROD-040,4.64,C,85.9,0,0,viaje_id+timestamp,True
28880,2026-08-03 05:46:00,VIA-00467,ORD-2026-07428,CAM-26,PROD-029,19.46,C,52.0,0,0,viaje_id+timestamp,True
28881,2026-08-02 23:04:00,VIA-00518,ORD-2026-06065,CAM-23,PROD-040,3.77,C,76.1,0,0,viaje_id+timestamp,True
28882,2026-08-08 17:41:00,VIA-00453,ORD-2026-06672,CAM-25,PROD-034,20.67,C,57.0,0,0,viaje_id+timestamp,True
28883,2026-08-12 03:01:00,VIA-00300,ORD-2026-07036,CAM-23,PROD-019,3.41,C,83.3,0,0,viaje_id+timestamp,True
28884,2026-08-30 03:28:00,VIA-00705,ORD-2026-00944,CAM-22,PROD-013,-18.91,C,79.8,0,0,viaje_id+timestamp,True
28885,2026-08-30 11:59:00,VIA-00693,ORD-2026-02485,CAM-20,PROD-034,19.83,C,44.7,0,0,viaje_id+timestamp,True
28886,2026-08-18 05:28:00,VIA-00903,ORD-2026-05830,CAM-01,PROD-017,11.96,C,80.0,1,1,viaje_id+timestamp,True
28887,2026-08-13 19:25:00,VIA-00573,ORD-2026-03959,CAM-05,PROD-042,19.1,C,58.8,0,0,viaje_id+timestamp,True
28888,2026-08-09 04:13:00,VIA-00164,ORD-2026-03533,CAM-19,PROD-021,19.89,C,47.4,0,0,viaje_id+timestamp,True
28889,2026-08-12 23:47:00,VIA-01184,ORD-2026-01082,CAM-05,PROD-027,21.89,C,37.9,0,0,viaje_id+timestamp,True
28890,2026-08-10 06:18:00,VIA-00328,ORD-2026-00921,CAM-20,PROD-026,19.33,C,48.9,0,0,viaje_id+timestamp,True
28891,2026-08-29 21:55:00,VIA-01026,ORD-2026-00985,CAM-05,PROD-050,3.09,C,81.5,0,0,viaje_id+timestamp,True
28892,2026-08-07 02:40:00,VIA-00190,ORD-2026-07185,CAM-05,PROD-035,4.58,C,78.5,0,0,viaje_id+timestamp,True
28893,2026-08-21 09:16:00,VIA-00718,ORD-2026-00659,CAM-03,PROD-001,-18.66,C,65.0,0,0,viaje_id+timestamp,True
28894,2026-08-14 13:08:00,VIA-00068,ORD-2026-06340,CAM-05,PROD-056,2.79,C,88.9,0,0,viaje_id+timestamp,True
28895,2026-08-06 04:54:00,VIA-00121,ORD-2026-06281,CAM-12,PROD-041,18.52,C,45.9,0,0,viaje_id+timestamp,True
28896,2026-08-15 12:20:00,VIA-00268,ORD-2026-04761,CAM-26,PROD-053,20.19,C,42.1,0,0,viaje_id+timestamp,True
28897,2026-08-31 08:07:00,VIA-00409,ORD-2026-00947,CAM-24,PROD-053,20.03,C,36.2,0,0,viaje_id+timestamp,True
28898,2026-08-09 09:12:00,VIA-00360,ORD-2026-01444,CAM-09,PROD-026,16.61,C,56.9,0,0,viaje_id+timestamp,True
28899,2026-08-18 16:09:00,VIA-00123,ORD-2026-03892,CAM-05,PROD-050,4.43,C,77.3,0,0,viaje_id+timestamp,True
28900,2026-08-16 15:14:00,VIA-01024,ORD-2026-04021,CAM-18,PROD-009,18.86,C,52.2,0,0,viaje_id+timestamp,True
28901,2026-08-03 15:27:00,VIA-00885,ORD-2026-07094,CAM-12,PROD-047,19.74,C,59.2,0,0,viaje_id+timestamp,True
28902,2026-08-21 22:16:00,VIA-00265,ORD-2026-04491,CAM-03,PROD-053,18.73,C,43.9,0,0,viaje_id+timestamp,True
28903,2026-08-19 03:14:00,VIA-01036,ORD-2026-03048,CAM-27,PROD-057,22.7,C,50.4,0,0,viaje_id+timestamp,True
28904,2026-08-20 00:19:00,VIA-00871,ORD-2026-05637,CAM-28,PROD-030,20.74,C,58.5,0,0,viaje_id+timestamp,True
28905,2026-08-14 14:45:00,VIA-00079,ORD-2026-03382,CAM-07,PROD-038,19.7,C,43.5,0,0,viaje_id+timestamp,True
28906,2026-08-03 16:02:00,VIA-00967,ORD-2026-03341,CAM-03,PROD-016,19.35,C,49.5,0,0,viaje_id+timestamp,True
28907,2026-08-08 10:41:00,VIA-00753,ORD-2026-01152,CAM-05,PROD-051,-17.56,C,76.9,0,0,viaje_id+timestamp,True
28908,2026-08-21 02:28:00,VIA-00297,ORD-2026-06424,CAM-24,PROD-042,16.41,C,47.1,0,0,viaje_id+timestamp,True
28909,2026-08-08 15:48:00,VIA-00040,ORD-2026-02804,CAM-08,PROD-035,4.3,C,82.4,0,0,viaje_id+timestamp,True
28910,2026-08-07 16:40:00,VIA-00101,ORD-2026-04951,CAM-12,PROD-052,-17.82,C,63.8,0,0,viaje_id+timestamp,True
28911,2026-08-25 17:52:00,VIA-00037,ORD-2026-01721,CAM-08,PROD-028,18.81,C,32.4,0,0,viaje_id+timestamp,True
28912,2026-08-26 22:50:00,VIA-00124,ORD-2026-03143,CAM-12,PROD-036,,C,70.1,0,0,temperatura_cabina_c|viaje_id+timestamp,True
28913,2026-08-17 07:32:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,4.24,C,80.4,0,0,viaje_id+timestamp,True
28914,2026-08-22 01:50:00,VIA-01064,ORD-2026-01024,CAM-05,PROD-007,19.42,C,52.0,0,0,viaje_id+timestamp,True
28915,2026-08-04 22:30:00,VIA-01003,ORD-2026-06727,CAM-17,PROD-014,18.13,C,52.4,0,0,viaje_id+timestamp,True
28916,2026-08-30 21:29:00,VIA-00693,ORD-2026-02485,CAM-20,PROD-034,17.66,C,50.1,0,0,viaje_id+timestamp,True
28917,2026-08-03 01:18:00,VIA-00686,ORD-2026-03138,CAM-17,PROD-032,22.83,C,41.5,0,0,viaje_id+timestamp,True
28918,2026-08-19 11:15:00,VIA-00946,ORD-2026-05672,CAM-01,PROD-013,-18.33,C,64.9,0,0,viaje_id+timestamp,True
28919,2026-08-22 01:23:00,VIA-00260,ORD-2026-02932,CAM-06,PROD-024,17.91,C,60.5,0,0,viaje_id+timestamp,True
28920,2026-08-16 17:58:00,VIA-00801,ORD-2026-05376,CAM-13,PROD-019,4.12,C,74.4,0,0,viaje_id+timestamp,True
