fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,columnas_con_problemas,cantidad_problemas,reglas_con_problemas,incidencias_json,cantidad_critical,cantidad_warning,en_cuarentena,version_diagnostico,version_catalogo,sha256_bronze,zona_horaria_origen,reglas_no_ejecutadas,timestamp_utc,zona_horaria_origen_asumida,temperatura_c_preparada,tratamiento_temperatura,camion_id_preparado,en_cuarentena_final,motivos_finales,cobertura_producto,cobertura_flota,apto_serie,apto_termica,version_tratamiento
22835,2026-08-26 14:22:00,VIA-00952,ORD-2026-06575,CAM-19,PROD-043,-999.0,C,79.2,0,0,temperatura_cabina_c,1,IOT-R018,"[{""rule_id"": ""IOT-R018"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""VALOR_CENTINELA"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""VALIDEZ"", ""dimension_calidad"": ""VALIDEZ"", ""valor_original"": ""-999.0"", ""detalle"": ""-999 es centinela: lectura no evaluable para rangos térmicos""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-26T18:22:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-19,True,IOT-R018:VALOR_CENTINELA,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
22841,2026-08-26 17:22:00,VIA-00952,ORD-2026-06575,CAM-19,PROD-043,-19.25,C,,0,0,humedad_cabina_pct,1,IOT-R019,"[{""rule_id"": ""IOT-R019"", ""columna_afectada"": ""humedad_cabina_pct"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Humedad vacía""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-26T21:22:00Z,America/La_Paz,-19.25,C_ORIGINAL,CAM-19,True,IOT-R019:FALTANTE,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
22880,2026-08-04 23:53:00,VIA-00954,ORD-2026-01196, cam-20 ,PROD-012,19.17,C,38.7,0,0,camion_id,2,IOT-R008|IOT-R027,"[{""rule_id"": ""IOT-R008"", ""columna_afectada"": ""camion_id"", ""codigo_error"": ""FORMATO_INVALIDO"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FORMATO"", ""dimension_calidad"": ""CONFORMIDAD"", ""valor_original"": "" cam-20 "", ""detalle"": ""Formato esperado CAM-00""}, {""rule_id"": ""IOT-R027"", ""columna_afectada"": ""camion_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": "" cam-20 "", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",1,1,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-05T03:53:00Z,America/La_Paz,19.17,C_ORIGINAL, cam-20 ,True,IOT-R008:FORMATO_INVALIDO,True,False,False,False,GIAD-M3-S4-IOT-tratamiento-v6
22960,2026-08-08 19:05:00,VIA-00957,ORD-2026-07439,CAM-08,PROD-026,3.79,C,,0,1,humedad_cabina_pct|producto_id,2,IOT-R019|IOT-R026,"[{""rule_id"": ""IOT-R019"", ""columna_afectada"": ""humedad_cabina_pct"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Humedad vacía""}, {""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-026"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",1,1,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-08T23:05:00Z,America/La_Paz,3.79,C_ORIGINAL,CAM-08,True,IOT-R019:FALTANTE,False,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
23055,2026-08-16 15:19:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,-999.0,C,67.0,0,0,temperatura_cabina_c,1,IOT-R018,"[{""rule_id"": ""IOT-R018"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""VALOR_CENTINELA"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""VALIDEZ"", ""dimension_calidad"": ""VALIDEZ"", ""valor_original"": ""-999.0"", ""detalle"": ""-999 es centinela: lectura no evaluable para rangos térmicos""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T19:19:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-11,True,IOT-R018:VALOR_CENTINELA,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
23093,2026-08-02 22:08:00,VIA-00963,ORD-2026-07082,CAM-03,PROD-031,,C,46.7,0,0,temperatura_cabina_c|producto_id,2,IOT-R016|IOT-R026,"[{""rule_id"": ""IOT-R016"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Temperatura vacía""}, {""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-031"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",1,1,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-03T02:08:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-03,True,IOT-R016:FALTANTE,False,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
23135,2026-08-28 22:40:00,VIA-00964,ORD-2026-00420,CAM-24,PROD-051,-17.35,C,,0,0,humedad_cabina_pct,1,IOT-R019,"[{""rule_id"": ""IOT-R019"", ""columna_afectada"": ""humedad_cabina_pct"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Humedad vacía""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-29T02:40:00Z,America/La_Paz,-17.35,C_ORIGINAL,CAM-24,True,IOT-R019:FALTANTE,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
23167,2026-08-28 09:59:00,VIA-00966,ORD-2026-00270,CAM-24,PROD-001,-999.0,C,77.6,0,0,temperatura_cabina_c,1,IOT-R018,"[{""rule_id"": ""IOT-R018"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""VALOR_CENTINELA"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""VALIDEZ"", ""dimension_calidad"": ""VALIDEZ"", ""valor_original"": ""-999.0"", ""detalle"": ""-999 es centinela: lectura no evaluable para rangos térmicos""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-28T13:59:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-24,True,IOT-R018:VALOR_CENTINELA,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
23179,2026-08-28 15:59:00,VIA-00966,ORD-2026-00270,CAM-24,PROD-001,4.88,C,,0,0,humedad_cabina_pct,1,IOT-R019,"[{""rule_id"": ""IOT-R019"", ""columna_afectada"": ""humedad_cabina_pct"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Humedad vacía""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-28T19:59:00Z,America/La_Paz,4.88,C_ORIGINAL,CAM-24,True,IOT-R019:FALTANTE,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
23220,2026-08-27 18:37:00,VIA-00968,ORD-2026-03406,CAM-28,PROD-047,-999.0,C,73.5,0,0,temperatura_cabina_c,1,IOT-R018,"[{""rule_id"": ""IOT-R018"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""VALOR_CENTINELA"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""VALIDEZ"", ""dimension_calidad"": ""VALIDEZ"", ""valor_original"": ""-999.0"", ""detalle"": ""-999 es centinela: lectura no evaluable para rangos térmicos""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-27T22:37:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-28,True,IOT-R018:VALOR_CENTINELA,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
23426,2026-08-21 16:30:00,VIA-00977,ORD-2026-01289,CAM-20,PROD-056,-999.0,C,73.4,0,0,temperatura_cabina_c|camion_id,2,IOT-R018|IOT-R027,"[{""rule_id"": ""IOT-R018"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""VALOR_CENTINELA"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""VALIDEZ"", ""dimension_calidad"": ""VALIDEZ"", ""valor_original"": ""-999.0"", ""detalle"": ""-999 es centinela: lectura no evaluable para rangos térmicos""}, {""rule_id"": ""IOT-R027"", ""columna_afectada"": ""camion_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""CAM-20"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",1,1,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-21T20:30:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-20,True,IOT-R018:VALOR_CENTINELA,True,False,False,False,GIAD-M3-S4-IOT-tratamiento-v6
23456,2026-08-02 16:45:00,VIA-00978,ORD-2026-03708,CAM-04,PROD-048,20.6,C,,0,0,humedad_cabina_pct,1,IOT-R019,"[{""rule_id"": ""IOT-R019"", ""columna_afectada"": ""humedad_cabina_pct"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Humedad vacía""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-02T20:45:00Z,America/La_Paz,20.6,C_ORIGINAL,CAM-04,True,IOT-R019:FALTANTE,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
23561,2026-08-14 22:14:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,-999.0,C,84.4,0,0,temperatura_cabina_c,1,IOT-R018,"[{""rule_id"": ""IOT-R018"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""VALOR_CENTINELA"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""VALIDEZ"", ""dimension_calidad"": ""VALIDEZ"", ""valor_original"": ""-999.0"", ""detalle"": ""-999 es centinela: lectura no evaluable para rangos térmicos""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-15T02:14:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-24,True,IOT-R018:VALOR_CENTINELA,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
23601,2026-08-08 16:52:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,,C,74.9,0,0,temperatura_cabina_c,1,IOT-R016,"[{""rule_id"": ""IOT-R016"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Temperatura vacía""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-08T20:52:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-24,True,IOT-R016:FALTANTE,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
23702,2026-08-17 02:59:00,VIA-00988,ORD-2026-04780,CAM-26,PROD-002,-999.0,C,56.6,0,0,temperatura_cabina_c,1,IOT-R018,"[{""rule_id"": ""IOT-R018"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""VALOR_CENTINELA"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""VALIDEZ"", ""dimension_calidad"": ""VALIDEZ"", ""valor_original"": ""-999.0"", ""detalle"": ""-999 es centinela: lectura no evaluable para rangos térmicos""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-17T06:59:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-26,True,IOT-R018:VALOR_CENTINELA,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
23861,2026-08-10 03:43:00,VIA-00995,ORD-2026-07065,CAM-28,PROD-055,-999.0,C,56.3,0,0,temperatura_cabina_c,1,IOT-R018,"[{""rule_id"": ""IOT-R018"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""VALOR_CENTINELA"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""VALIDEZ"", ""dimension_calidad"": ""VALIDEZ"", ""valor_original"": ""-999.0"", ""detalle"": ""-999 es centinela: lectura no evaluable para rangos térmicos""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-10T07:43:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-28,True,IOT-R018:VALOR_CENTINELA,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
23991,2026-08-23 04:52:00,VIA-01000,ORD-2026-06120,CAM-25,PROD-016,,C,49.1,0,0,temperatura_cabina_c|producto_id,2,IOT-R016|IOT-R026,"[{""rule_id"": ""IOT-R016"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Temperatura vacía""}, {""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-016"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",1,1,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-23T08:52:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-25,True,IOT-R016:FALTANTE,False,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
24040,2026-08-30 15:37:00,VIA-01002,ORD-2026-05173,CAM-24,PROD-052,4.13,C,,0,0,humedad_cabina_pct,1,IOT-R019,"[{""rule_id"": ""IOT-R019"", ""columna_afectada"": ""humedad_cabina_pct"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Humedad vacía""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-30T19:37:00Z,America/La_Paz,4.13,C_ORIGINAL,CAM-24,True,IOT-R019:FALTANTE,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
24402,2026-08-12 14:05:00,VIA-01017,ORD-2026-00092,CAM-26,PROD-019,-999.0,C,59.4,0,0,temperatura_cabina_c,1,IOT-R018,"[{""rule_id"": ""IOT-R018"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""VALOR_CENTINELA"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""VALIDEZ"", ""dimension_calidad"": ""VALIDEZ"", ""valor_original"": ""-999.0"", ""detalle"": ""-999 es centinela: lectura no evaluable para rangos térmicos""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-12T18:05:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-26,True,IOT-R018:VALOR_CENTINELA,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
24416,2026-08-07 02:34:00,VIA-01018,ORD-2026-07391,CAM-27,PROD-003,22.84,C,,0,0,humedad_cabina_pct,1,IOT-R019,"[{""rule_id"": ""IOT-R019"", ""columna_afectada"": ""humedad_cabina_pct"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Humedad vacía""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-07T06:34:00Z,America/La_Paz,22.84,C_ORIGINAL,CAM-27,True,IOT-R019:FALTANTE,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
24579,2026-08-03 08:03:00,VIA-01025,ORD-2026-01983,CAM-18,PROD-047,5.16,C,-92.6,0,0,humedad_cabina_pct,1,IOT-R021,"[{""rule_id"": ""IOT-R021"", ""columna_afectada"": ""humedad_cabina_pct"", ""codigo_error"": ""FUERA_RANGO"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""VALIDEZ"", ""dimension_calidad"": ""VALIDEZ"", ""valor_original"": ""-92.6"", ""detalle"": ""Humedad fuera de 0 a 100%""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-03T12:03:00Z,America/La_Paz,5.16,C_ORIGINAL,CAM-18,True,IOT-R021:FUERA_RANGO,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
24647,2026-08-03 04:51:00,VIA-01027,ORD-2026-00798,CAM-19,PROD-054,-999.0,C,69.4,0,0,temperatura_cabina_c,1,IOT-R018,"[{""rule_id"": ""IOT-R018"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""VALOR_CENTINELA"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""VALIDEZ"", ""dimension_calidad"": ""VALIDEZ"", ""valor_original"": ""-999.0"", ""detalle"": ""-999 es centinela: lectura no evaluable para rangos térmicos""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-03T08:51:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-19,True,IOT-R018:VALOR_CENTINELA,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
24674,2026-08-05 07:19:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,,C,72.8,0,0,temperatura_cabina_c,1,IOT-R016,"[{""rule_id"": ""IOT-R016"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Temperatura vacía""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-05T11:19:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-24,True,IOT-R016:FALTANTE,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
24824,2026-08-18 21:44:00,VIA-01035,ORD-2026-03286,CAM-10,PROD-014,19.71,C,,0,0,humedad_cabina_pct,1,IOT-R019,"[{""rule_id"": ""IOT-R019"", ""columna_afectada"": ""humedad_cabina_pct"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Humedad vacía""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-19T01:44:00Z,America/La_Paz,19.71,C_ORIGINAL,CAM-10,True,IOT-R019:FALTANTE,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
24838,2026-08-19 04:44:00,VIA-01035,ORD-2026-03286,CAM-10,PROD-014,-999.0,C,63.1,0,0,temperatura_cabina_c,1,IOT-R018,"[{""rule_id"": ""IOT-R018"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""VALOR_CENTINELA"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""VALIDEZ"", ""dimension_calidad"": ""VALIDEZ"", ""valor_original"": ""-999.0"", ""detalle"": ""-999 es centinela: lectura no evaluable para rangos térmicos""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-19T08:44:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-10,True,IOT-R018:VALOR_CENTINELA,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
25016,2026-08-05 19:00:00,VIA-01043,ORD-2026-02537,CAM-19,PROD-050,19.24,C,,0,0,humedad_cabina_pct,1,IOT-R019,"[{""rule_id"": ""IOT-R019"", ""columna_afectada"": ""humedad_cabina_pct"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Humedad vacía""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-05T23:00:00Z,America/La_Paz,19.24,C_ORIGINAL,CAM-19,True,IOT-R019:FALTANTE,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
25029,2026-08-06 01:30:00,VIA-01043,ORD-2026-02537,CAM-19,PROD-050,25.97,C,,1,0,humedad_cabina_pct,1,IOT-R019,"[{""rule_id"": ""IOT-R019"", ""columna_afectada"": ""humedad_cabina_pct"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Humedad vacía""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-06T05:30:00Z,America/La_Paz,25.97,C_ORIGINAL,CAM-19,True,IOT-R019:FALTANTE,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
