fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,columnas_con_problemas,cantidad_problemas,reglas_con_problemas,incidencias_json,cantidad_critical,cantidad_warning,en_cuarentena,version_diagnostico,version_catalogo,sha256_bronze,zona_horaria_origen,reglas_no_ejecutadas,timestamp_utc,zona_horaria_origen_asumida,temperatura_c_preparada,tratamiento_temperatura,camion_id_preparado,en_cuarentena_final,motivos_finales,cobertura_producto,cobertura_flota,apto_serie,apto_termica,version_tratamiento
13841,2026-08-22 17:46:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,3.98,C,79.6,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-22T21:46:00Z,America/La_Paz,3.98,C_ORIGINAL,CAM-24,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13842,2026-08-22 18:16:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,4.36,C,73.2,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-22T22:16:00Z,America/La_Paz,4.36,C_ORIGINAL,CAM-24,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13843,2026-08-22 18:46:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,4.1,C,76.8,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-22T22:46:00Z,America/La_Paz,4.1,C_ORIGINAL,CAM-24,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13844,2026-08-22 19:16:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,4.29,C,86.3,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-22T23:16:00Z,America/La_Paz,4.29,C_ORIGINAL,CAM-24,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13845,2026-08-22 19:46:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,4.26,C,72.7,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-22T23:46:00Z,America/La_Paz,4.26,C_ORIGINAL,CAM-24,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13846,2026-08-22 20:16:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,4.28,C,60.1,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-23T00:16:00Z,America/La_Paz,4.28,C_ORIGINAL,CAM-24,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13847,2026-08-22 20:46:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,3.25,C,64.9,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-23T00:46:00Z,America/La_Paz,3.25,C_ORIGINAL,CAM-24,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13848,2026-08-22 21:16:00,VIA-00577,ORD-2026-06985,CAM-24,PROD-045,4.53,C,75.5,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-23T01:16:00Z,America/La_Paz,4.53,C_ORIGINAL,CAM-24,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13849,2026-08-07 12:58:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,20.07,C,46.1,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-07T16:58:00Z,America/La_Paz,20.07,C_ORIGINAL,CAM-16,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13850,2026-08-07 13:28:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,20.98,C,42.1,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-07T17:28:00Z,America/La_Paz,20.98,C_ORIGINAL,CAM-16,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13851,2026-08-07 13:58:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,17.16,C,45.2,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-07T17:58:00Z,America/La_Paz,17.16,C_ORIGINAL,CAM-16,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13852,2026-08-07 14:28:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,20.98,C,48.7,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-07T18:28:00Z,America/La_Paz,20.98,C_ORIGINAL,CAM-16,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13853,2026-08-07 14:58:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,17.13,C,44.8,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-07T18:58:00Z,America/La_Paz,17.13,C_ORIGINAL,CAM-16,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13854,2026-08-07 15:28:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,21.66,C,46.9,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-07T19:28:00Z,America/La_Paz,21.66,C_ORIGINAL,CAM-16,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13855,2026-08-07 15:58:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,18.43,C,36.6,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-07T19:58:00Z,America/La_Paz,18.43,C_ORIGINAL,CAM-16,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13856,2026-08-07 16:28:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,19.11,C,57.6,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-07T20:28:00Z,America/La_Paz,19.11,C_ORIGINAL,CAM-16,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13857,2026-08-07 16:58:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,22.18,C,54.6,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-07T20:58:00Z,America/La_Paz,22.18,C_ORIGINAL,CAM-16,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13858,2026-08-07 17:28:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,18.52,C,47.6,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-07T21:28:00Z,America/La_Paz,18.52,C_ORIGINAL,CAM-16,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13859,2026-08-07 17:58:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,20.46,C,42.9,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-07T21:58:00Z,America/La_Paz,20.46,C_ORIGINAL,CAM-16,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13860,2026-08-07 18:28:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,23.39,C,42.3,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-07T22:28:00Z,America/La_Paz,23.39,C_ORIGINAL,CAM-16,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13861,2026-08-07 18:58:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,18.85,C,48.3,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-07T22:58:00Z,America/La_Paz,18.85,C_ORIGINAL,CAM-16,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13862,2026-08-07 19:28:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,21.34,C,63.4,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-07T23:28:00Z,America/La_Paz,21.34,C_ORIGINAL,CAM-16,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13863,2026-08-07 19:58:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,19.62,C,43.5,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-07T23:58:00Z,America/La_Paz,19.62,C_ORIGINAL,CAM-16,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13864,2026-08-07 20:28:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,19.44,C,57.4,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-08T00:28:00Z,America/La_Paz,19.44,C_ORIGINAL,CAM-16,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13865,2026-08-07 20:58:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,20.93,C,46.8,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-08T00:58:00Z,America/La_Paz,20.93,C_ORIGINAL,CAM-16,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13866,2026-08-07 21:28:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,18.96,C,67.4,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-08T01:28:00Z,America/La_Paz,18.96,C_ORIGINAL,CAM-16,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13867,2026-08-07 21:58:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,18.99,C,47.1,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-08T01:58:00Z,America/La_Paz,18.99,C_ORIGINAL,CAM-16,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13868,2026-08-07 22:28:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,19.34,C,43.6,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-08T02:28:00Z,America/La_Paz,19.34,C_ORIGINAL,CAM-16,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13869,2026-08-07 22:58:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,19.12,C,52.7,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-08T02:58:00Z,America/La_Paz,19.12,C_ORIGINAL,CAM-16,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13870,2026-08-07 23:28:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,21.13,C,47.3,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-08T03:28:00Z,America/La_Paz,21.13,C_ORIGINAL,CAM-16,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13871,2026-08-07 23:58:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,18.33,C,54.9,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-08T03:58:00Z,America/La_Paz,18.33,C_ORIGINAL,CAM-16,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13872,2026-08-08 00:28:00,VIA-00578,ORD-2026-06086,CAM-16,PROD-033,19.72,C,54.0,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-08T04:28:00Z,America/La_Paz,19.72,C_ORIGINAL,CAM-16,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13873,2026-08-28 09:13:00,VIA-00579,ORD-2026-04681,CAM-08,PROD-034,3.32,C,67.6,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-28T13:13:00Z,America/La_Paz,3.32,C_ORIGINAL,CAM-08,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13874,2026-08-28 09:43:00,VIA-00579,ORD-2026-04681,CAM-08,PROD-034,3.79,C,77.4,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-28T13:43:00Z,America/La_Paz,3.79,C_ORIGINAL,CAM-08,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13875,2026-08-28 10:13:00,VIA-00579,ORD-2026-04681,CAM-08,PROD-034,3.16,C,70.5,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-28T14:13:00Z,America/La_Paz,3.16,C_ORIGINAL,CAM-08,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13876,2026-08-28 10:43:00,VIA-00579,ORD-2026-04681,CAM-08,PROD-034,4.56,C,86.0,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-28T14:43:00Z,America/La_Paz,4.56,C_ORIGINAL,CAM-08,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13877,2026-08-28 11:13:00,VIA-00579,ORD-2026-04681,CAM-08,PROD-034,4.67,C,75.2,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-28T15:13:00Z,America/La_Paz,4.67,C_ORIGINAL,CAM-08,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13878,2026-08-28 11:43:00,VIA-00579,ORD-2026-04681,CAM-08,PROD-034,4.14,C,70.4,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-28T15:43:00Z,America/La_Paz,4.14,C_ORIGINAL,CAM-08,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13879,2026-08-28 12:13:00,VIA-00579,ORD-2026-04681,CAM-08,PROD-034,3.59,C,73.7,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-28T16:13:00Z,America/La_Paz,3.59,C_ORIGINAL,CAM-08,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13880,2026-08-28 12:43:00,VIA-00579,ORD-2026-04681,CAM-08,PROD-034,4.61,C,71.8,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-28T16:43:00Z,America/La_Paz,4.61,C_ORIGINAL,CAM-08,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13881,2026-08-28 13:13:00,VIA-00579,ORD-2026-04681,CAM-08,PROD-034,5.11,C,83.5,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-28T17:13:00Z,America/La_Paz,5.11,C_ORIGINAL,CAM-08,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13882,2026-08-28 13:43:00,VIA-00579,ORD-2026-04681,CAM-08,PROD-034,3.81,C,87.4,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-28T17:43:00Z,America/La_Paz,3.81,C_ORIGINAL,CAM-08,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13883,2026-08-28 14:13:00,VIA-00579,ORD-2026-04681,CAM-08,PROD-034,4.38,C,89.0,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-28T18:13:00Z,America/La_Paz,4.38,C_ORIGINAL,CAM-08,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13884,2026-08-28 14:43:00,VIA-00579,ORD-2026-04681,CAM-08,PROD-034,3.43,C,80.5,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-28T18:43:00Z,America/La_Paz,3.43,C_ORIGINAL,CAM-08,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13885,2026-08-28 15:13:00,VIA-00579,ORD-2026-04681,CAM-08,PROD-034,4.24,C,76.3,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-28T19:13:00Z,America/La_Paz,4.24,C_ORIGINAL,CAM-08,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13886,2026-08-28 15:43:00,VIA-00579,ORD-2026-04681,CAM-08,PROD-034,4.57,C,67.2,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-28T19:43:00Z,America/La_Paz,4.57,C_ORIGINAL,CAM-08,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13887,2026-08-28 16:13:00,VIA-00579,ORD-2026-04681,CAM-08,PROD-034,4.34,C,86.0,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-28T20:13:00Z,America/La_Paz,4.34,C_ORIGINAL,CAM-08,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13888,2026-08-28 16:43:00,VIA-00579,ORD-2026-04681,CAM-08,PROD-034,3.55,C,88.1,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-28T20:43:00Z,America/La_Paz,3.55,C_ORIGINAL,CAM-08,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13889,2026-08-28 17:13:00,VIA-00579,ORD-2026-04681,CAM-08,PROD-034,2.78,C,79.5,0,1,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-28T21:13:00Z,America/La_Paz,2.78,C_ORIGINAL,CAM-08,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13890,2026-08-28 17:43:00,VIA-00579,ORD-2026-04681,CAM-08,PROD-034,3.59,C,76.8,0,1,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-28T21:43:00Z,America/La_Paz,3.59,C_ORIGINAL,CAM-08,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13891,2026-08-28 18:13:00,VIA-00579,ORD-2026-04681,CAM-08,PROD-034,1.95,C,84.2,1,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-28T22:13:00Z,America/La_Paz,1.95,C_ORIGINAL,CAM-08,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13892,2026-08-28 18:43:00,VIA-00579,ORD-2026-04681,CAM-08,PROD-034,4.67,C,83.5,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-28T22:43:00Z,America/La_Paz,4.67,C_ORIGINAL,CAM-08,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13893,2026-08-28 19:13:00,VIA-00579,ORD-2026-04681,CAM-08,PROD-034,4.98,C,73.1,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-28T23:13:00Z,America/La_Paz,4.98,C_ORIGINAL,CAM-08,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13894,2026-08-28 19:43:00,VIA-00579,ORD-2026-04681,CAM-08,PROD-034,4.06,C,84.3,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-28T23:43:00Z,America/La_Paz,4.06,C_ORIGINAL,CAM-08,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13895,2026-08-28 20:13:00,VIA-00579,ORD-2026-04681,CAM-08,PROD-034,4.49,C,79.8,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-29T00:13:00Z,America/La_Paz,4.49,C_ORIGINAL,CAM-08,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
13896,2026-08-28 20:43:00,VIA-00579,ORD-2026-04681,CAM-08,PROD-034,3.65,C,86.2,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-29T00:43:00Z,America/La_Paz,3.65,C_ORIGINAL,CAM-08,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
